Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"when valorant players try CS2","https://youtube.com/shorts/bx6XreSY_4w",3782968,158750,1802,"QuarterJade","FOLLOW ME     Twitch ➜ https://www.twitch.tv/QuarterJade     YouTube (2nd channel) ➜ https://youtube.com/justjodi     Instagram ➜ https://www.instagram.com/QuarterJade     Twitter ➜ https://www.twitter.com/QuarterJade     Discord ➜ https://discord.gg/QuarterJade     TikTok ➜ https://www.tiktok.com/@quarterjade    WATCH NEXT      Best of QuarterJade ➜ https://www.youtube.com/playlist?list=PL2f98hy8eIXq6y_-mvLwH_MZkiX5vvbL9      Among Us ➜ https://www.youtube.com/playlist?list=PL2f98hy8eIXrjuzgaxQop6Zx6iHa8YHry      Valorant ➜ https://www.youtube.com/playlist?list=PL2f98hy8eIXr4KRVwynI1bUghZ-IEu8cO      League ➜ https://www.youtube.com/playlist?list=PL2f98hy8eIXo5LB6EEvZaR9Ozfff-L3i2      Variety Games ➜ https://www.youtube.com/playlist?list=PL2f98hy8eIXp8u75XeHKhttSk2aac6mQQ      Vlogs ➜ https://www.youtube.com/playlist?list=PL2f98hy8eIXqC69CtfH1H8gb-RgCbQwFT  #quarterjade #sydeon #starsmitten #counterstrike #cs2 #valorant","quarterjade, jodi, valorant, offlinetv, otv, otv & friends, jett, phoenix, masayoshi, twitch, best of quarterjade, clips, best moments, gameplay",2023-10-02 02:52
"How to make a Recoil Crosshair 🗿","https://youtube.com/shorts/u1CYRrGvYR4",6960731,159336,728,"Centerpoint Gaming","#crosshairx #valorant #valorantcrosshair #aimtraining","",2025-05-02 02:30
"J'suis pas coréenne #helydia #pourtoi #valorant #twitchclips","https://youtube.com/shorts/52c_7zTKw-U",3462492,143558,339,"Helydia","Contact : Contact@Helydia.fr  💖 S'abonner ➜ https://www.youtube.com/@helydiaa   🎥 Twitch ➜ https://www.twitch.tv/helydia 🐤 Twitter ➜ https://twitter.com/helydiaa ⚫ TikTok ➜ https://www.tiktok.com/@helydiaa 📷 Instagram ➜ https://www.instagram.com/helydiaa/ 🔵 Discord ➜ https://discord.gg/hely","helydia, helydia valorant, best of valorant, best of gaming, helydia best of, valorant fr, valorant, valorant clip fr, pourtoi, fyp, tiktok, tiktokfr, twitch, twitchfr, twitchclips, twitchclipsfr, valorantclips, valorantclipsfr, shorts, viral, fugu, fugu helydia",2024-12-11 02:37
"troll valorant plays","https://youtube.com/shorts/fXh4mvswuO8",3091716,136959,289,"vkimm","","",2024-07-07 22:43
"Arrêtez d'être des fous svp... #helydia #pourtoi #valorant #twitch","https://youtube.com/shorts/wL5lfUxOxoc",5256319,157267,988,"Helydia","Contact : Contact@Helydia.fr  💖 S'abonner ➜ https://www.youtube.com/@helydiaa   🎥 Twitch ➜ https://www.twitch.tv/helydia 🐤 Twitter ➜ https://twitter.com/helydiaa ⚫ TikTok ➜ https://www.tiktok.com/@helydiaa 📷 Instagram ➜ https://www.instagram.com/helydiaa/ 🔵 Discord ➜ https://discord.gg/hely","helydia, helydia valorant, best of valorant, best of gaming, helydia best of, valorant fr, valorant, valorant clip fr, pourtoi, fyp, tiktok, tiktokfr, valorantclips, shorts, viral, drôle, twitch, twitchclips, flamby, compilation",2025-04-14 03:05
"Le couscous ça vient d'où ? #helydia #pourtoi #valorant","https://youtube.com/shorts/5JHZkUGkHmQ",3153283,147364,1183,"Helydia","Contact : Contact@Helydia.fr  💖 S'abonner ➜ https://www.youtube.com/@helydiaa   🎥 Twitch ➜ https://www.twitch.tv/helydia 🐤 Twitter ➜ https://twitter.com/helydiaa ⚫ TikTok ➜ https://www.tiktok.com/@helydiaa 📷 Instagram ➜ https://www.instagram.com/helydiaa/ 🔵 Discord ➜ https://discord.gg/hely","helydia, helydia valorant, best of valorant, best of gaming, helydia best of, valorant fr, valorant, valorant clip fr, pourtoi, fyp, tiktok, tiktokfr, twitch, twitchclips, valorantclips, valorantclipsfr, fugu, fugu helydia, viral, shorts",2024-11-12 02:30
"kaplamaya göre dil değiştiren chamber! #valorant","https://youtube.com/shorts/vbccAZhjBWE",3246012,135804,912,"Warlicia","","",2024-09-10 18:57
"Top 0.01% flickshot #reyna #valorant #발로란트 #레이나 #flickshot","https://youtube.com/shorts/5WBn25U2yu0",3919746,87325,1584,"Nev 네브","#발로란트 #레이나 #발로란트_하이라이트 #shorts    Settings: Sens - 0.32 950 dpi Graphics all low   #valorant #evnii #reyna #montage #valorantclips #valoranthighlights #highlights #valorantmontage #valorantreyna #매드무비 #네온 #네온 버니합 #레이나        (ignore tags) 레이나,레이나장인,플릭샷,에임,깔끔한에임,레이나매드무비,아이스박스,로터스,어센트,헤이븐,바인드,펄,선셋,브리즈,스플릿,프랙처,유창우,그럼피,키오,포치,김서우,요루,요루각삥,요루장인,원탭,요루장인,네온무빙강의,네온무빙치는법,네온버니합,버니합하는법,김된모,버니버니,구칠이,행돌,자몽뀨,김된모레이즈,발로란트,발로란트매드무비,발로란테,블로란트valorant,valorant montage,valorant highlights,valorant best crosshair,valorant crosshair,valorant crosshair settings,crosshair,valorant crosshair codes,poppin, p0ppin swing, poppin swing, shroud, tenz, tarik, grim, grim walls, flights, flights movement, sage grim, grim sage, flights raze, raze flightsvalorant crosshair placement,tenz crosshair,yay crosshair,crosshair valorant,crosshair update,,aimbot crosshair,valorant aimbot crosshair,connorjaiye,cjaiye,tenz,neon movement, movement on valorant,crosshair settings valorant,neon,neon movement,neon valorant,shirorz,best crosshair valorant,best crosshair for valorantmontage,new valorant skinsvalorant,valorant montage,valorant highlights,valorant,jett, valorant jett, valorant, jett montage, neon movement, neon movement cjaiye, neon valorant, movement neon, cjaiye movement, neon valorant montage, neon back strafing, back strafing, back strafing neon, neon montage, valorant neon, neon cjaiye, neon connorjaiye, neon movement cjaiye, jett montage, valorant radiant jett, jett radiant, raze, valorant raze valorant, raze montage,valorant montage,valorant,montage,valorant edit,valorant pro,valorant ranked,valorant beta,valorant fragmovie,valorant gameplay,mood valorant, valorant moments,montage valorant,valorant montage ace,valorant guide,valorant best montage valorant montage,valorant,valorant awp montage,valorant operator montage,montage,cjaiye, connorjaiye, cjaiye montage, connorjaiye montage, valorant highlights,valorant edit,ethos valorant montage,best valorant player,lemonade valorant montage,valorant tricks montage,valorant guide,how to get valorant,valorant sniping,valorant moments,awping in valorant,best valorant plays,raze solo,raze only,raze,raze immortal,raze solo queue, raze double jump, raze gameplay, raze guide, neon, neon movement, neon cjaiye valorant, console valorant, ps5 valorant, ps4 valorant, how to download valorant,evnii","",2025-01-24 13:46
"발로란트 제트  마인카트","https://youtube.com/shorts/4OXaUIsW3nY",4895077,67736,557,"Fake Valorant 페발","#발로란트 #마인크래프트 #valorant #minecraft  Link List: https://linktr.ee/FakeValorant (Discord) 링크모음: https://linktr.ee/FakeValorant (디스코드)","#valorant, #발로란트, #minecraft, #마인크래프트",2025-03-23 15:05
"Prenerf Neon be like #valorant","https://youtube.com/shorts/QP9E2FIqBuA",4021663,118970,253,"Keybee Animation","Neon Valorant","",2025-04-10 03:12
"Charge Shot in VALORANT #valorant #doombringer","https://youtube.com/shorts/EsuCWBqmLC4",2801198,99767,639,"urnotjustin","LIKE AND SUBSCRIBE - The new Doombringer bundle has a animation to do a charge shot #urnot   Miss ya Autumn","urnotjustin, urnot, yourenotjustin, VALORANT, aperture showcase, all animations, how much is doombringer, aperture, episode 9, how much is doombringer episode 9, valorant doombringer animations, valorant doombringer fully upgraded, valorant easter eggs, doombringer easter egg valorant, easter egg, doombringer charge shot, charge shot valorant",2024-10-26 22:33
"2 MOST UNDERRATED Guns in VALORANT! #valorant","https://youtube.com/shorts/08z1WGw99DQ",2549183,158180,966,"Sena","I hope you guys enjoy this video and let me know what you think in the comments! #valorant","valorant, val, tips, and, tricks, rank, up, fast, immortal, radiant, guide, tutorial, sena, 2022, peek, angles, positioning, bronze, silver, iron, prems, aim, perfect, aimbot, jett, reyna, hardstuck, bad, habits, bad habits, fade, tenz, entry, frag, entry frag, how, to, how to, settings, color, vibrant, clean, clear, new, mistakes, beginner, chamber, 2023, valorant gameplay, valorant highlights, valorant montage, valorant esports, valorant guide, valorant tips and tricks",2023-09-27 15:19
"how I aim train for VALORANT","https://youtube.com/shorts/36lBBwcaKzE",2460544,122961,438,"curry","LIKE 👍 and SUBSCRIBE ❤️ if you enjoyed this video!  🎥 TWITCH: https://www.twitch.tv/curry  Follow my Socials: 🐤 TWITTER: https://twitter.com/currydtx 📷 INSTAGRAM: https://www.instagram.com/rahulnemanii/​ 💯 DISCORD: https://discord.gg/Sjzmn736Zd 🎬 TIKTOK: https://www.tiktok.com/@curry.val  Edited by :  https://twitter.com/deft2x  Thumbnail by : https://twitter.com/BadEmperor_ Business inquiries : curryfps@gmail.com  Blitz helps you track your Headshot% real-time while in-game. Download the Blitz App today: https://invite.blitz.gg/curryval  Background music : https://www.youtube.com/watch?v=-0eTJnNIbB0","valorant unranked to radiant, valorant unranked to radiant speedrun, unranked to radiant valorant, unranked to radiant valorant curry, initiator only unranked to radiant, unranked to radiant speedrun, unranked to radiant valorant speedrun, unranked to radiant curry, unranked to radiant world record, curry valorant, curry, curry val, valorant curry, initiator to radiant, valorant, curryval, valorant initiator only, curry valorant unranked to radiant, curry valorant initiator only",2023-06-07 02:00
"THIS CYPHER IS SO CRINGE 😭 #valorant #curryvalorant","https://youtube.com/shorts/0zvNz-FBjuk",2396583,149586,729,"curry","LIKE 👍 and SUBSCRIBE ❤️ if you enjoyed this video!  Get 30 Days of FREE Coaching:  https://bit.ly/regularacademy  Join my OWN Coaching Program: https://bit.ly/CurryAcademy   🎥 TWITCH: https://www.twitch.tv/curry  Follow my Socials: 🐤 TWITTER: https://twitter.com/currydtx 📷 INSTAGRAM: https://www.instagram.com/rahulnemanii/​ 💯 DISCORD: https://discord.gg/Sjzmn736Zd 🎬 TIKTOK: https://www.tiktok.com/@curry.val 🎥 SECOND CHANNEL : https://www.youtube.com/@curryvalorant2  Channel manager/Editor :  https://twitter.com/aidensphan Thumbnail by : https://twitter.com/BadEmperor_ Business inquiries : curry@proxy.gg","valorant unranked to radiant, valorant unranked to radiant speedrun, unranked to radiant valorant, unranked to radiant valorant curry, europe unranked to radiant, unranked to radiant speedrun, unranked to radiant valorant speedrun, unranked to radiant curry, curry valorant, curry, curry val, valorant curry, valorant, curryval, curry valorant unranked to radiant, eu to radiant, eu to radiant curry valorant, unranked to radiant eu, eu to radiant curry, eu to radiant valorant, radiant",2024-08-26 06:00
"most broken agent in valorant 😂","https://youtube.com/shorts/G1jHd8iMaKI",2773208,167054,424,"Grim Shorts","** FOLLOW ON TWITCH ** 👉 https://bit.ly/GrimShortsTV   LIKE 👍 and SUBSCRIBE ❤️ if you enjoyed this video: https://bit.ly/GrimShortsSub  Don’t forget to ring the 🔔 Bell 🔔 so you never miss a video!   In this Valorant gameplay, Grim plays Sage. First, he shows off why Sage is so good. Later on, he's forced to clutch for his team. Towards the end, he shows why he's the best Sage in Valorant. Watch till the end to see what happens!  All Valorant highlights are taken from Radiant/Immortal games, tournaments, and scrims. Join us on Twitch to watch the gameplay live 👉 https://bit.ly/GrimShortsTV   📈 Check out my producer: https://bit.ly/RileyCardwell   #Grim #Valorant #Shorts","grim, grimlive, grim shorts, sage, sage valorant, valorant sage, sage walls, sage walls valorant, valorant sage walls, sage shorts, valorant radiant, radiant valorant, pro valorant, valorant pro, funny valorant, valorant funny, valorant funny moments, valorant moments, valorant highlights, valorant ranked, ranked valorant, immortal valorant, valorant immortal, valorant gameplay, valorant",2025-03-04 23:00
"I Have To Buy A Skin From My Night Market (Part 4)","https://youtube.com/shorts/HimCPo-GiNU",2293681,118595,715,"Cypher In Real Life","Subscribe with notifications on for more Valorant videos! ❤️ Valorant Night Market Opening Where I Have To Buy A Skin From My Night Market #valorant #nightmarket #valorantshorts","valorant night market, night market opening, valorant night market opening, new night market, night market 2024, night market valorant opening, best night market valorant compilation, best night market, cypher in real life, cypher irl, valorant, valorant shorts",2024-08-17 13:50
"VALORANT pros fall for the oldest trick in the book","https://youtube.com/shorts/CIUJdaLjSCI",2574303,119693,328,"VALORANT","","",2025-02-08 07:31
"The Diddy Combo in Valorant #valorant #valorantclips #valorantfunny","https://youtube.com/shorts/LH6SWfOiKfU",2253796,99275,213,"NanashiHuy","","",2025-01-01 07:32
"VALORANTで同級生と遭遇！？【らっしゃー】","https://youtube.com/shorts/hAFzJG0inj0",4662676,74044,161,"らっしゃー ch","チャンネル登録・高評価・フォローよろしくお願いします！  ○●------------------------------------------------------------------------●○  ・rassya X(Twitter) : https://twitter.com/Ray_Itme  Twitch : https://www.twitch.tv/rassya12  PC提供 : KarasuGaming 使用PC : https://karasugaming.com/products/ryzen7-9800x3d-rtx5080-%E9%BB%92%E9%B4%89-04 購入時にクーポンコード「rassya」を入力すると¥1000オフ！ KarasuGaming公式サイト : https://karasugaming.com  ○●------------------------------------------------------------------------●○  ・編集 Xandrite, まいん  ○●------------------------------------------------------------------------●○ #shorts","rassya, らっしゃー, 顔芸",2025-05-19 18:16
