Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"POV : Tu est un pilote de drone FPV sur BATTLEFIELD 2042 #battlefield2042 #FPV #DRONE","https://youtube.com/shorts/n_5cOtw_m68",7602239,200772,3494,"LeGuMeN","POV : Tu est un pilote de drone FPV sur BATTLEFIELD 2042 #battlefield #battlefield2042 #flying #fly #gameplay #wtf #insane #fpv # POV # drone #skill #foryou #fyp #pourtoi","RPG, antivéhicule, battlefield, battlefield2042, dogfight, fly, flying, game, gameplay, gaming, helico, nice, nightbird, pilotage, saison7, shot, skill, start",2024-05-11 18:31
"The COLDEST Clip ever in Battlefield 2042..","https://youtube.com/shorts/neNf8rj5eAQ",7804886,360027,3811,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube","",2024-08-21 00:15
"Making a normal troll face edit. Pilot Skills 🥶. Battlefield 2042. #trollface #edit #phonk #capcut","https://youtube.com/shorts/onXYWQtca8c",6996541,482638,4350,"ITZAYUSHEDITS","Making a normal troll face edit. Pilot Skills 🥶. Battlefield 2042. #trollface #edit #phonk #capcut #capcutedit #battlefeild #jet #fighterjet #army #soldier #airforce #games #trailer #game #animation #gametrailers #best #bestgame #gameplay #pc #pcgaming #trollfaceedit #music #airplane #song #lyrics #youtube #short #reels #instagram #trending #trend #video #viral #viralvideos    The Clips in this video is from Battlefield 2042 trailer.  Thanks for watching 💕.","games, game trailer, video, song, phonk, music, lyrics, gaming, pc, pc games, battlefield, fighter jet, jet, plane, airplane, pilot, troll, troll face, edit, capcut, YouTube, shorts, Instagram, reels, best, viral video, viral, trending, trend",2024-08-09 16:19
"Pilot gets HUMBLED in Battlefield 2042..","https://youtube.com/shorts/6WMozVl8XWA",6310268,248175,2805,"SQUiD G+","Full Battlefield 2042 Vids -  https://www.youtube.com/@SQUiD-G","",2023-08-03 05:00
"Pro snipers TRY hiding in Battlefield 2042..","https://youtube.com/shorts/10CXIbAe9JA",6294153,145965,1088,"SQUiD G+","Full Battlefield 2042 Vids -  https://www.youtube.com/@SQUiD-G","",2023-07-13 03:00
"Ai are USELESS in Battlefield 2042..","https://youtube.com/shorts/ym4JkBA_tXw",3971478,84910,378,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-04-09 01:30
"20 year Military Veteran shows #iamhim playing #battlefield #fypシ゚viral #battlefield2042","https://youtube.com/shorts/nM8gWfl796A",3342226,159684,1520,"GrndpaGaming","Socials and donations: https://linktr.ee/grndpagaming ""Grandpagaming Only YouTube  Fans"" memberships are  finally here!! Exclusive members only perks! Click here to join:  https://www.youtube.com/channel/UCQWVmYZE-JtI7BimgasRzTg/join Super Chat, Super Stickers, Customized GG emotes, VIP Access and SO MUCH MORE!  Like what you see and like to see more great content?  While other platforms take a fee on each donation,  ****  https://ko-fi.com/grndpagaming  DOES NOT!  **** What you donate goes directly to the creator without NO FEES on either end!  **100% Safe and secure, and a great way to support your favorite content creator!**  Come join all the Grandpa Sniper Club Antics https://twitter.com/Deneb1453 https://www.TikTok.com/@GrndPaGaming https://www.instagram.com/grndpagaming  OFFICIAL GrndPaGaming Gear Store: https://www.designbyhumans.com/shop/GrandpaGaming/","grandpa gaming, grndpa gaming, grandpa, twitch, grndpagaming highlights, gaming grandpa, grandpa gaming battlegrounds, grndpagaming plays pubg, grndpagaming twitch, grandpa gaming pubg, grandpa plays pubg, Grandpa in PUBG, funny, battlegrounds, pubg funny moments, pubg, pubg old man, grndpagaming pubg, markiplier, ghrey, Apex, no scope, andy milanokis, doc, dr, live, Fortnite, battlefield, bf2042, Battlefield 2042",2024-01-27 02:40
"The BEST Quad Feed in Battlefield 2042..","https://youtube.com/shorts/847vdcAbAJk",3214600,126982,451,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-11-08 03:15
"Snipers NEST destroyed in Battlefield 2042..","https://youtube.com/shorts/Nesae-psN6w",3231502,116650,632,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-05-14 00:15
"Accurate Battlefield Game Ranking","https://youtube.com/shorts/Rr1EYk6f-Hs",2762103,161555,6087,"Shap","Come join my Discord for a yarn: https://discord.gg/r25gM4KszC  Become a channel member for access to perks! : https://www.youtube.com/channel/UCeKoRzEho_X1r2KH3inwNYg/join  #shorts #battlefield4 #battlefield #shap","shap, shap bf4, shap battlefield 4, shap bf, battlefield 2042, battlefield 1, battlefield 5, best battlefield game, shorts, battlefield shorts, battlefield 4, battlefield 6",2022-09-26 22:27
"Pro PILOT Uninstalls Battlefield 2042..","https://youtube.com/shorts/hifRK8arLzU",2769152,119564,1581,"SQUiD G+","Clips taken from main channel - https://www.youtube.com/squidgamingtv","",2023-05-21 05:30
"One Man ARMY in Battlefield 2042..","https://youtube.com/shorts/HagIjYFZuRQ",2764514,89429,1125,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-10-29 01:15
"Funny Failed RENDEZOOK in Battlefield 2042..","https://youtube.com/shorts/VVBzszVzhcI",2531492,49468,135,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-12-11 06:15
"Laser SNIPER Only in Battlefield 2042..","https://youtube.com/shorts/eC27HQY5s2o",3859232,151499,457,"SQUiD G+","Clips taken from main channel - https://www.youtube.com/squidgamingtv","battlefield 2042",2023-06-17 21:37
"BF4 vs BF2042 💀 What's your favorite Battlefield game?","https://youtube.com/shorts/xesFaWghlyM",2042202,89833,3115,"Foures","A nostalgic look at one of the most popular entries in the battlefield franchise. Which battlefield game is your favorite?","battlefield 2042, battlefield 2042 gameplay, bf2042, bf2042 vs bf4, bf4, bf3 vs bf2042, bad company 2, battlefield, 2042, battlefield 2042 season 3, battlefield 2042 update, bf2042 ps5 vs ps4, battlefield games, comparison, bf comparison, best bf game, why bf2042 sucks",2022-12-21 12:00
"I scared camper in #battlefield2042 #battlefield #bf2042","https://youtube.com/shorts/Z0Kr-aNwJuI",3110658,63708,866,"Minga_YT","I scared camper in #battlefield2042 #battlefield #bf2042","Battlefield 2042, #battlefield2042, #battlefield, #bf2042, #dice, #ps5, #jet, #f35, #shooter, #shootergame, бателфилд, бателфилд2042, бф2042, самолёт, #playstation, #XFAD-4, #draugr, #bf2042clip, #epic moments, #epic, #fun, #funnyvideo, #funny, #funnyvideos, #memes, #funnymemes, #meme, #comedy, #funnymeme, #tiktok, #lol, #like, #humor, #jokes, #trending, #funnyclips, #comedyvideo, #laugh, #lmao, #смех, #юмор, #приколы, #прикол, #смешно, #gameplay, #taxi, #bmp2, #bradley, #napalm, #camper, #sniper, #bf1, #bf3, #bf4, #badcompany, #bf5, #scared",2025-02-21 17:00
"Such Epic DETAIL in Battlefield 2042..","https://youtube.com/shorts/KG9HzOw-DJw",1650407,36871,196,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-10-17 02:00
"Battlefield 1 has MORE Players than Battlefield 2042? 🤔","https://youtube.com/shorts/FwwStIaErHk",1547995,121424,2492,"Garett","#xbox #battlefield #battlefield1 #battlefield2042 #dice #gaming","battlefield 2042, battlefield, battlefield 1, battlefield 1 has more players than battlefield 2042",2024-01-11 05:03
"The BEST clip Yet in Battlefield 2042..","https://youtube.com/shorts/poD_vBWvBIk",1504903,61423,661,"SQUiD G+","The BEST Clips in Battlefield 2042 on YouTube..","",2024-09-17 00:15
"I Just Made The Best Gun in Battlefield 2042","https://youtube.com/shorts/Di21zL9NWUs",1140436,34471,546,"Neon PWA","Battlefield 2042 I Just Made The Best Gun in the game 👉 SUBSCRIBE! - https://www.youtube.com/c/NeonPWA?sub_confirmation=1  Become A Member Today https://www.youtube.com/channel/UCJxEtF5d0Vs1VL104gmzaEQ/join ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ Stay Connected With Me ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬                        ""Pink Wig Army Merch"" 👉 https://teespring.com/stores/pwa-merch 👈  ► Discord - https://discord.gg/Emk6VtSUQe ► Twitter - https://twitter.com/Neon_PWA https://linktr.ee/neon_pwa ----------------------------------------­­---------------------------------------­-­---- Battlefield 2042 Season 7 Best Guns https://bit.ly/3FwRxg7 Battlefield 2042 Season 7 Best Settings https://bit.ly/3IekkbC ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ► Song - StreamBeats by Harris Heller https://www.youtube.com/channel/UCQ6hCusHlsIDXqoTbbTHSUQ  BATTLEFIELD 2042 - MAIN THEME (EurocorpFx Fan Made Soundtrack) https://bit.ly/3uCzhim  👉 The screenshots I use in my thumbnails are from these guys: https://linktr.ee/iun7  YT - MG1010  Free Motion Graphics Video used:  https://youtu.be/TKmllByzCtU YouTube Channel:  https://youtube.com/MG1010  I do not take any ownership of music displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes only.  #Battlefield2042 #BF2042 #BF2042Season7","Battlefield, neon pwa, pink wig army, Battlefield 2042 Neon PWA, BATTLEFIELD 2042, Battlefield 2042 BEST Settings, Battlefield 2042 Neon PWA BEST GUNS",2023-05-03 21:00
"The BEST Hijack in Battlefield 2042..","https://youtube.com/shorts/RO8XqglWCXI",1265771,30450,170,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-11-14 03:15
"200 IQ Tunnel Play 🤯 | Battlefield 2042","https://youtube.com/shorts/IpYpn7rpvHQ",1064644,29278,429,"FlexLanes","Twitch: https://www.twitch.tv/flexlanes Twitter: https://twitter.com/Flex_Lane Discord: https://discord.gg/wSwd86hQgs Business contact: flexlanesyt@gmail.com  Support me directly: https://streamlabs.com/flexlanes/tip  #battlefield #battlefield2042 #battle #fps #flexlanes #meta #helicopter #2042 #aim #gaming #surprise #nightbird","",2024-07-04 03:00
"LEGENDARY RENDEZOOK Reaction | Stun_Gravy's Footage | Original Edit","https://youtube.com/shorts/FZJjJdrbRMw",956233,56764,597,"ThatsPerty","","battlefield rendezook, battlefield 2042 rendezook, rendezook reaction, rendezook, rendezook original, rendezook trickshot original, rendezook original reaction, rendezook trickshot, rendezook reaction battlefield 2042, rendezook reaction stun gravy, stun_gravy, stun_gravy reaction, stun_gravy trickshot, battlefield 2042, battlefield 3",2023-06-29 12:34
"Battlefield 3 in Battlefield 2042 is just like old times......","https://youtube.com/shorts/TMA_nwsXOEg",893406,20464,1264,"Enders","Twitch: https://www.twitch.tv/enders Twitter: https://twitter.com/EndersFPS TikTok: https://www.tiktok.com/@endersfps Discord: https://discord.gg/wqGKbRw Business contact: Enders@moreyellow.com  Buy my merch here! https://merch.streamelements.com/enders Battlefield training sessions: https://metafy.gg/@enders Glytch Energy. Use code ""ENDERS"" for 20% off: https://t.co/CJWEAyeRmP?amp=1 Support me directly: https://streamelements.com/enders/tip If you're looking to buy a game use my official 2Game affiliate link! https://t.co/xoG7KKCnS5?amp=1  PC: GPU: Asus ROG Strix 3090 OC  CPU: AMD Ryzen 9 5950x  CPU Cooler: ARCTIC Liquid Freezer II 420mm Case Fans: Noctua NF-A15 HS-PWM Power Supply: EVGA SuperNOVA G3 850w Ram: 32GB G.SKILL Trident Z Neo Series DDR4-4000 CL16 (2x16 GB) Motherboard: Asus ROG X570 Crosshair Hero VIII Case: Fractal Design Define 7 XL Storage: Samsung 970 Evo Plus 250 GB + Sabrent Rocket 4.0 1 TB + Western Digital BLACK SERIES 1 TB 3.5"" 7200RPM (x2)  Peripherals: Mouse: CryoMods Custom Wireless ZA-13 https://imgur.com/a/rzQ4veN Mousepad: Artisan Ninja FX Zero XL (Soft) Keyboard: Custom build by @Cyktanic on twitter | YMDK Melody96, Gateron Ink Blacks V2 Lubed & Filmed, Drop MT3 Black-on-White Keycap Set, Brass Plate Monitor: HP Omen X 27 (1440p, 240hz) Headset: Beyerdynamic DT 1990 Pro AMP: Schiit Magni Heresy DAC: Schiit Modius Microphone: Shure SM57 Audio Interface: Scarlett Solo 3rd Gen Facecam: Logitech BRIO Chair: Herman Miller Aeron (Size B)  Sensitivity: I play on between 25.4cm and 47cm per 360. No higher or lower. Find what YOU like! I'm not you! Currently I play on a 33.5cm 360. 1600 DPI & GstInput.MouseSensitivity 0.002444 in the PROFSAVE_profile found in documents for BF 2042. How to set sensitivity in PROFSAVE files, how to make a config file, and more: https://youtu.be/zDnI9Fgye1E Uniform Soldier Aiming: OFF I do not touch any zoom sensitivities.  Graphics Settings: BF 2042: All low, Future Frame Rendering: OFF, DLSS: OFF, Nvidia Reflex: Enabled + BOOST (HEAVILY PC DEPENDENT!) BF4: All low except mesh, textures, and effects are all on ULTRA BFV: All low, GPU memory restriction: OFF, Future Frame Rendering: ON BF1: All low, GPU memory restriction: OFF  #battlefield #battlefield2042 #shorts","battlefield 2042, battlefield 2042 update, battlefield 2042 gameplay, battlefield 2042 news today, battlefield, battlefield 2042 new updates, battlefield 2042 next update, enders, enders battlefield, twitch enders, bf 2042, bf2042, bf 2042 new update, enders 2042, battlefield 2042 season 3, battlefield 2042 season 3 news, battlefield 2042 new update, battlefield 2042 update 3.2, bf 2042 update 3.2, battlefield 2042 class system, battlefield 2042 classes, battlefield 2042 portal",2023-02-07 02:00
"Battlefield 2042's Gunplay Sucks... Here's Why","https://youtube.com/shorts/qdm2_t_HUHU",820836,22586,2090,"Enders","Twitch: https://www.twitch.tv/enders Twitter: https://twitter.com/EndersFPS TikTok: https://www.tiktok.com/@endersfps Discord: https://discord.gg/wqGKbRw Business contact: Enders@moreyellow.com  Buy my merch here! https://merch.streamelements.com/enders Battlefield training sessions: https://metafy.gg/@enders Glytch Energy. Use code ""ENDERS"" for 20% off: https://t.co/CJWEAyeRmP?amp=1 Support me directly: https://streamelements.com/enders/tip If you're looking to buy a game use my official 2Game affiliate link! https://t.co/xoG7KKCnS5?amp=1  PC: GPU: Asus ROG Strix 3090 OC  CPU: AMD Ryzen 9 5950x  CPU Cooler: ARCTIC Liquid Freezer II 420mm Case Fans: Noctua NF-A15 HS-PWM Power Supply: EVGA SuperNOVA G3 850w Ram: 32GB G.SKILL Trident Z Neo Series DDR4-4000 CL16 (2x16 GB) Motherboard: Asus ROG X570 Crosshair Hero VIII Case: Fractal Design Define 7 XL Storage: Samsung 970 Evo Plus 250 GB + Sabrent Rocket 4.0 1 TB + Western Digital BLACK SERIES 1 TB 3.5"" 7200RPM (x2)  Peripherals: Mouse: CryoMods Custom Wireless ZA-13 https://imgur.com/a/rzQ4veN Mousepad: Artisan Ninja FX Zero XL (Soft) Keyboard: Custom build by @Cyktanic on twitter | YMDK Melody96, Gateron Ink Blacks V2 Lubed & Filmed, Drop MT3 Black-on-White Keycap Set, Brass Plate Monitor: HP Omen X 27 (1440p, 240hz) Headset: Beyerdynamic DT 1990 Pro AMP: Schiit Magni Heresy DAC: Schiit Modius Microphone: Shure SM57 Audio Interface: Scarlett Solo 3rd Gen Facecam: Logitech BRIO Chair: Herman Miller Aeron (Size B)  Sensitivity: I play on between 25.4cm and 47cm per 360. No higher or lower. Find what YOU like! I'm not you! Currently I play on a 33.5cm 360. 1600 DPI & GstInput.MouseSensitivity 0.002444 in the PROFSAVE_profile found in documents for BF 2042. How to set sensitivity in PROFSAVE files, how to make a config file, and more: https://youtu.be/zDnI9Fgye1E Uniform Soldier Aiming: OFF I do not touch any zoom sensitivities.  Graphics Settings: BF 2042: All low, Future Frame Rendering: OFF, DLSS: OFF, Nvidia Reflex: Enabled + BOOST (HEAVILY PC DEPENDENT!) BF4: All low except mesh, textures, and effects are all on ULTRA BFV: All low, GPU memory restriction: OFF, Future Frame Rendering: ON BF1: All low, GPU memory restriction: OFF  #battlefield #battlefield2042 #shorts","battlefield 2042, battlefield 2042 update, battlefield 2042 gameplay, battlefield 2042 news today, battlefield, battlefield 2042 new updates, battlefield 2042 next update, enders, enders battlefield, twitch enders, bf 2042, bf2042, bf 2042 new update, enders 2042, battlefield 2042 new update, battlefield 2042 season 4, bf 2042 season 4, battlefield 2042 season 4 specialist, battlefield 2042 season 4 update, bf2042 season 4, battlefield 2042 update 4.0.1, bf 2042 update 4.0.1",2023-03-17 20:00
"Sniper on a SKYSCRAPER in Battlefield 2042..","https://youtube.com/shorts/xawX8hpEADk",524285,16664,331,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-11-26 02:15
"THIS IS WHY I QUIT WARZONE AND SWITCHED TO BATTLEFIELD 2042","https://youtube.com/shorts/5HJHcpdsVNA",450573,14828,796,"Wilhelm Gvming","Welcome to Wilhelm Gvming !   SUBSCRIBE FOR MORE ! https://www.youtube.com/channel/UCf9UvvIlSnW0VDz_hS4KylQ  MAIN CHANNEL  https://www.youtube.com/channel/UCuMO_VPslb3FRA5QndqdfRA  FOLLOW OUR TWITCH TWITCH:https://www.twitch.tv/wilhelmgvming  CONNECT WITH US  DISCORD:https://discord.gg/YgCXAQXBpM INSTAGRAM: https://www.instagram.com/wilhelmgvming/ FACEBOOK:https://www.facebook.com/profile.php?id=100062285106071 TWITTER:https://twitter.com/wilhelmgvming TIKTOK:https://www.tiktok.com/@wilhelmgvming?lang=en  Welcome to Wilhelm Gvming ! My name is William and i'm very excited to share my gaming lifestyle with you.    CONTACT US wilhelmgvming@gmail.com","#shorts, warzone, #warzoneshorts",2022-06-20 13:52
"The BEST clip so far in Battlefield 2042..","https://youtube.com/shorts/7W6kFkIM1PA",414467,17687,291,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2023-11-12 01:15
"The BEST one yet in Battlefield 2042..","https://youtube.com/shorts/CILmaYRYPmY",411661,13090,75,"SQUiD G+","The BEST clips in Battlefield 2042..","",2024-09-29 00:30
