Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"【フォートナイト】バイクマップの平均台が難しすぎる！ #フォートナイト","https://youtube.com/shorts/9BpIVuh_jbA",2278374,29155,1369,"エニキ@フォートナイトマップ紹介","","",2025-04-10 16:05
"これえぐい #shorts 【フォートナイト/Fortnite】","https://youtube.com/shorts/r11n64D92QY",2889602,25181,203,"けいきちゃんねる","#フォートナイト #Fortnite #けいきちゃんねる  ーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーー クリエイターサポート→【KEIKI】 #EpicPartner  けいきちゃんねるディスコ鯖！ 動画の企画をなどでたまに使います！↓ https://discord.gg/q8Xq6gPgas  Twitter↓ https://twitter.com/keikiww  TikTok↓ https://www.tiktok.com/@keiki10m  陰スタグラム↓ https://www.instagram.com/keiki_ch/?hl=ja  メンバーシップの登録はこちらから！↓ https://www.youtube.com/channel/UCoshLrMqXNr9ML94UK50Z3A/join ーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーー  使用させていただいてるBGMや効果音 BGM:『しゃろう』『DOVA-SYNDROME』『MusMus』  ーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーー","フォートナイト, けいきちゃんねる, Fortnite, れいにー, ぶゅりる, ぽにー, Buyuriru, Rainy, 新兵シャウト, しゃうと",2025-05-09 22:29
"酷いあだ名をつけられたスキンの雑学 【フォートナイト】","https://youtube.com/shorts/Aq_E28Qu5T4",2001660,40584,1181,"シャッポ / SHAPO","","",2025-04-05 17:59
"EpicはこのプレイヤーをBANするべきです🤣 #フォートナイト #fortnite #shorts","https://youtube.com/shorts/b3Ccde93Jyw",1318794,22320,270,"まっかーさー【McArthur】","クリエイターサポート【MCARX】  実写チャンネル登録お願いします👇 https://www.youtube.com/@yxgr86  メンバーになるとフレンドになれます👇 https://www.youtube.com/channel/UCHHNXdvco_3aMykfV7cwe2g/join  TikTok│https://www.tiktok.com/@mcarthxr  X│http://twitter.com/McArxr  Twitch│https://www.twitch.tv/mcarxr","フォートナイト, Fortnite",2025-03-12 15:00
"OGシーズン3あるある2【フォートナイト】","https://youtube.com/shorts/LIH2rKdD1qo",1662056,16982,55,"ちゃーさん【ゲーム替え歌】","#fortnite #shorts  歌詞,監督 ちゃーさん 撮影,編集 あわぴー  音源利用ありがとうございます。 ーーーーーーーーーーーーーーーーーーーーーー 音楽研究所様 http://www.asahi-net.or.jp/~HB9T-KTD/music/musj.html","FORTNITE",2025-04-14 19:24
"なんか気まずくない？【フォートナイト】【ゆっくり実況】","https://youtube.com/shorts/DBnXL4onCtE",1753545,16721,54,"かしあ","*見てくれてありがとう！！* *🔽🏆よければチャンネル登録お願いします！🔽* https://www.youtube.com/c/kashiayk?sub_confirmation=1  メンバーはこちらから！ https://www.youtube.com/channel/UCRgev-FkPpAi4P0WrWI5irg/join   *📻かしあ厳選再生リスト！* https://youtube.com/playlist?list=PLaZdxrgEbNuUQSklFEuoS3YqLk54_p44Z&si=ZRQaTCusk1O5wSKM  𝕏→https://x.com/kasyaneco  ※この動画は【東方project】を基にした二次創作です。 東方Projectの二次創作ガイドライン https://touhou-project.news/guideline/  #フォートナイト #ゆっくり実況 #fortnite","フォートナイト, ゆっくり実況, fortnite",2025-04-19 18:45
"FORTNITE x MANDALORIAN 2.0?!","https://youtube.com/shorts/g8jmL5f9gZE",1439332,39411,481,"Littlest Snail Gaming","Thank you Epic for sending the Star Wars Mandalorian Warrior set early! #EpicPartner #fortnite #fortniteshorts #fortniteskins #starwars #mandalorian","fortnite, mandalorian warrior fortnite, fortnite mandalorian skin, fortnite customizable mandalorian, fortnite mandalorian, fortnite new update, mandalorian warrior skin, fortnite leaks, mandalorian fortnite, fortnite update, fortnite mandalorian warrior, fortnite mandalorian warrior skin, fortnite skins, fortnite customizable mandalorian skin, customizable mandalorian skin, fortnite battle royale, customizable mandalorian fortnite, mandalorian, fortnite star wars, star wars",2025-05-22 03:05
"約5年続いた伝説のシーズン...【フォートナイト/ゆっくり実況/ふぉーとないとゆっくり/Fortnite】#shorts #フォートナイト #fortnite  #ゆっくり実況","https://youtube.com/shorts/b2If_oO9ryw",1437943,31152,264,"カサイノ","DOVA-SYNDROME 様　https://dova-s.jp/ 【効果音】 効果音ラボ様＝https://soundeffect-lab.info/ 魔王魂様 【外部リンク】 Twitter/https://twitter.com/aimskasaino  ───────────────────── fpsgamer201様 ほし　　　　様リスペクト #ゆっくり実況  #フォートナイト  #フォトナ #fortnite","",2025-05-21 16:45
"この降参エモートはとても優秀です🤣🤣#フォートナイト #shorts","https://youtube.com/shorts/umuOYoNwir8",2049827,16138,61,"Ria","Twitch https://www.twitch.tv/riadefu  Twitter https://twitter.com/R1a_FN  メンバー https://www.youtube.com/channel/UCgv8U0W2hbT3JgO79PUjSug/join  感度&デバイス https://www.geartics.com/R1a_FN  #Shorts #フォートナイト #フォートナイトキル集","フォートナイトネタ, フォートナイト煽り, フォートナイト害悪, フォートナイトアイテムショップ, フォートナイト, Fortnite",2025-04-29 10:01
"世界一最強なNPCを知ってる...?😡【フォートナイト】","https://youtube.com/shorts/WC-NgkQ50nM",1569496,22949,99,"LiaqN【りあん】","","",2025-05-06 07:00
"iPhoneでフォトナしてる人【フォートナイト/Fortnite】","https://youtube.com/shorts/TiLcJtWG6aQ",1013589,29602,156,"れどぉ","登録＆高評価お願いします！  【元ネタ】俺フィクさん @ore.fiction   ❤️‍🔥│メンバー: https://www.youtube.com/channel/UC3Gy50Xw9Mw7f4907-quSCQ/join  🕊️│Twitter: https://twitter.com/redreddao  💬│Discordサーバー: https://discord.gg/tV4fw8shfW  #フォートナイト #fortnite","フォートナイト, Fortnite, れどぉ, 俺フィク",2025-03-15 15:00
"OGシーズン3あるある1【フォートナイト】","https://youtube.com/shorts/rHkeK2NNc1I",1552997,14997,57,"ちゃーさん【ゲーム替え歌】","#fortnite #shorts  歌詞,監督 ちゃーさん 撮影,編集 あわぴー  音源利用ありがとうございます。 ーーーーーーーーーーーーーーーーーーーーーー 音楽研究所様 http://www.asahi-net.or.jp/~HB9T-KTD/music/musj.html","FORTNITE",2025-04-11 16:47
"フォートナイトをぶっ壊した配信者...😂【フォートナイト】","https://youtube.com/shorts/EdvXn0fHRF0",1734422,32055,116,"LiaqN【りあん】","","",2025-05-25 12:00
"キットの乱戦場が破壊されました。【茶番/フォートナイト】","https://youtube.com/shorts/vm2JZRPSAF8",1448845,9421,42,"むと / 夢叶","#Shorts #フォートナイト #茶番","フォートナイト, Fortnite, 茶番, むと",2025-04-15 19:16
"【こんなマップみたことない】白雪姫の脱出マップが面白い！【フォートナイト】","https://youtube.com/shorts/1VqL5ObHQXc",1626052,12618,48,"しれボク☆フォートナイトのUEFNマップしょうかい","これからもたくさんのおすすめクリエイティブマップを紹介していきます！  ♦編集ソフト及び合成音声 　Filmora(フィモーラ)  ♦クリエイターサポート 　BKK  ♦twitter 　https://twitter.com/sireikantoboku  ♦tiktok 　https://www.tiktok.com/@sireboku?is_from_webapp=1&sender_device=pc","",2025-04-07 16:00
"世界大会入場じゃんけんwwwww #shorts 【フォートナイト/Fortnite】","https://youtube.com/shorts/w_hHIZEKVwc",2031806,23238,183,"けいきちゃんねる","#フォートナイト #Fortnite #けいきちゃんねる  ーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーー クリエイターサポート→【KEIKI】 #EpicPartner  けいきちゃんねるディスコ鯖！ 動画の企画をなどでたまに使います！↓ https://discord.gg/q8Xq6gPgas  Twitter↓ https://twitter.com/keikiww  TikTok↓ https://www.tiktok.com/@keiki10m  陰スタグラム↓ https://www.instagram.com/keiki_ch/?hl=ja  メンバーシップの登録はこちらから！↓ https://www.youtube.com/channel/UCoshLrMqXNr9ML94UK50Z3A/join ーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーー  使用させていただいてるBGMや効果音 BGM:『しゃろう』『DOVA-SYNDROME』『MusMus』  ーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーー","フォートナイト, けいきちゃんねる, Fortnite, れいにー, ぶゅりる, ぽにー, Buyuriru, Rainy, 新兵シャウト, しゃうと",2025-05-12 20:37
"ヘッドショットのダメージが違うスキン【フォートナイト/Fortnite】","https://youtube.com/shorts/AYYX65tV4rU",1385006,25568,120,"れどぉ","登録＆高評価お願いします！  【元ネタ】俺フィクさん  @ore.fiction  【編集協力】とやんぼさん @とやんぼ   ❤️‍🔥│メンバー: https://www.youtube.com/channel/UC3Gy50Xw9Mw7f4907-quSCQ/join  🕊️│Twitter: https://twitter.com/redreddao  💬│Discordサーバー: https://discord.gg/tV4fw8shfW  🎮│ギアティクス : https://www.geartics.com/redreddaooooooo  #フォートナイト #fortnite","フォートナイト, Fortnite, れどぉ, 俺フィク",2025-05-24 15:46
"switch2でフォートナイトが登場するのが確定しました！【フォートナイトゆっくり実況/Fortniteネオンch】 #shorts #フォートナイト #ネオンch #fortnite #ゆっくり実況","https://youtube.com/shorts/AIzXPciI2_M",1367557,25453,2557,"ネオンch","動画みてくれてありがと！！！   メンバーシップはこちら！ https://www.youtube.com/channel/UCePq44qhjfu79yJNy_3wsaA/join  ▫️おすすめの動画 ネオンの立ち絵が完成したので！キルムーブしまくるぞー！ https://www.youtube.com/watch?v=SOugWu76XCI  ▫️Twitter→ https://twitter.com/Neongame123 ▫️チャンネル登録はモチベーションに繋がります！ https://www.youtube.com/channel/UCePq44qhjfu79yJNy_3wsaA?sub_confirmation=1   【ファンレターやプレゼントの宛先】 株式会社GameWith　ネオンch宛 〒108-0073 東京都港区三田1-4-1住友不動産麻布十番ビル4F ※飲食物の受け取りはできませんのでご注意ください  ↓お送り頂く際の注意事項はこちら https://ggg-studio.com/fanletter  ◆お仕事の依頼は以下へご連絡ください creator-contact@gamewith.jp  【BGM】 ▫️散々なんだよ、この空は→ https://youtu.be/FZIfoFrk8m8 ▫️ 騒音のない世界さん→https://www.youtube.com/channel/UC2KN... ▫️しゃろうさん→ https://youtube.com/channel/UCfjca6Z_wpyinTqHdIYJ49Q ▫桜餅ルナさん→https://youtube.com/channel/UCgTawCMmbf5TFUDboGyVC3Q  ※この動画は【東方project】を基にした二次創作です。 東方Projectの二次創作ガイドライン https://touhou-project.news/guideline/  VOICEVOX:ずんだもん  このチャンネルおよび配信動画は、任天堂著作物の利用許諾を受けて配信しています。  【効果音など】 ▫️効果音ラボ→ https://soundeffect-lab.info/sound/an...  #フォートナイト #ゆっくり実況 #ネオンch #fortnite","フォートナイト, ゆっくり実況, ゆっくり, フォートナイトゆっくり実況, ゆっくり実況フォートナイト, ネオン, ネオンch, ネオンチャンネルだぜ, GW, GameWith, ゲームウィズ, アリーナ解説, 新シーズン, 新ミシック, 新武器, ミシック, エキゾチック, ラマ, アプデ, 新ボス, 新エキゾチック, カギ, 新ショットガン, 新アサルト, ワンパン, 保管庫, プレゼント, ワンタイム, チャプター4, シーズン1, マップ, 新マップ, 現実拡張, short, ショート, ショート動画, shorts, スラップ, クイズ, 銃声, 戦利品, バースト, ポンプ, 日本, メガシティ, 刀, 上級者, チーター, ランク, クロムボ, アンリアル, 恐怖, ホラー, リーク, ストーム, 茶番, NPC, グレネード, 透明, ドラムショットガン, スローン, ドラショ, シーズン3, MK, MKアサルト, ロケットラム, ロブロックス, マイクラ, レゴ, カーレース, チャプター6, OG, チャプター1, 精霊",2025-04-03 07:00
"フォトナ学校のつっこみ所【フォートナイト】","https://youtube.com/shorts/5LSL_B1lMLI",1349337,14090,61,"ちゃーさん【ゲーム替え歌】","#fortnite #shorts","FORTNITE",2025-05-01 15:00
"エイム世界一位vs一般人がやばすぎる！🤯【フォートナイト / Fortnite】#shorts","https://youtube.com/shorts/2P81I2oAgT8",1266734,16532,335,"とくじゃぽ / Japo","#ショート #フォートナイト # アプデ#tenorshare4ddig ご視聴ありがとうございます！ 高評価👍チャンネル登録🔔も忘れずに！  【スポンサー企業様】：株式会社Tenorshare Win/Macデータ復元ソフト4DDiG Win版：https://bit.ly/48ipbo6 Mac版：https://bit.ly/3NCLEUP  Win/Macファイル修復ソフト4DDiG File Repair https://bit.ly/3tnX9J5 Winパーティション管理ツール4DDiG Partition Manager https://bit.ly/3RQJK5r 【30%OFFクーポン】：4DD-OWN-30OFF --------------------------------------------- 🟢メンバーシップはじめました！↓ https://www.youtube.com/channel/UCnMDJ28oUjcr22UQomtYfHg/join  クリサポ  JAPO (Twitterで# じゃぽ宛て で画像ツイート頂けると100％返信します) 🔴じゃぽのTwitter↓ https://twitter.com/Tokujapo24  🔴PCスペック＆使用デバイス↓ https://www.geartics.com/tokujapo  🔵とくじゃぽの超軽い1V1マップ✨:8128-7205-5669  🔵じゃぽの視聴者交流ディスコード鯖↓ https://discord.gg/a7Wxv2RyzS  🟢よく聞かれる感度・ボタン配置→https://www.youtube.com/watch?v=XKebht6h7SA&t=2s  🟠お仕事のご連絡は以下へご連絡ください↓ tokujapo3@gmail.com  🟠XENOVA様の公認アンバサダーに就任！→ XENOVA様の製品を1000円分割引クーポンがありますのでぜひお使いください！✨  専用クーポンコード:Tokujapo XENOVA様の公式ページ:https://xenova.shop/discount/Tokujapo  ------------------------------------------------ 【使用BGM】 ■OP https://youtu.be/xxpg9_2on3I ■フリー音楽素材/魔王魂 https://maoudamashii.jokersounds.com/  ■フリーBGM・音楽素材MusMus  http://musmus.main.jp/  ■DOVA-SYNDROME https://dova-s.jp/","フォートナイトショート, フォートナイトエイム, フォートナイトjarvy, フォートナイトエイム良くなる方法, フォートナイトエイム練習, jarvy",2025-05-09 22:48
"ついに秘密の隠し部屋を発見しました！！【茶番/フォートナイト】","https://youtube.com/shorts/RozZPGYZbZI",1386616,11169,65,"むと / 夢叶","#Shorts #フォートナイト #茶番","フォートナイト, Fortnite, 茶番, むと",2025-04-10 18:42
"無料スキンとタイマンしようとした結果！？【茶番/フォートナイト】","https://youtube.com/shorts/iKInjC6zSnQ",927693,8967,43,"むと / 夢叶","#Shorts #フォートナイト #茶番","フォートナイト, Fortnite, 茶番, むと, タイマン",2025-03-26 19:19
"シャッポ氏マップのつっこみ所【フォートナイト】","https://youtube.com/shorts/CywKRI3-jyI",1105849,12730,149,"ちゃーさん【ゲーム替え歌】","#fortnite #shorts","FORTNITE",2025-05-17 11:04
"1人だけAPT.エモート買いそびれた人【フォートナイト】","https://youtube.com/shorts/SmHlQF-m_Pg",1249999,23625,86,"あひるのサングラス","#epicpartner #フォートナイト #shorts   クリエイターサポート【AHSB】","",2025-04-08 17:00
"確定落とし穴おもしろすぎるｗｗｗ【フォートナイト/Fortnite】","https://youtube.com/shorts/rEwLKD1ryiQ",817894,16671,89,"Nephrite【ネフライト】","▼クリエイターサポートコード 【NEPHRITE】  ▼ネフライトのTwitchアカウントはこちら https://www.twitch.tv/nephrite_2  ▼公認切り抜きチャンネル「切り抜きネフライト」ができました！ 　チャンネル登録をよろしくお願いします！ @kirinuki_nephrite  ▼フォートナイト チャプター4の動画はここから全部見られます！ https://youtube.com/playlist?list=PL_Vf80RcEad6p5VHLpWXHoPcxb26-TNKq  ▼HIKAKINさんとのおすすめ動画！ ヒカキンさんと「建築なしデュオ大会」に出て奇跡を起こしました！！！【フォートナイト/Fortnite】 https://youtu.be/dTRQzyyRjMM  ▼所属 http://team-detonation.net/  ▼公式サポーターズクラブ「DFM CREW」入会方法 https://dfmcrew.bitfan.id/contents/menu/41030  ▼メンバーシップはじめました https://www.youtube.com/channel/UCFkncXKwLRtA2MFdXOv34yQ/join  ▼TikiTok始めました！ 　フォローお願いします！ https://vt.tiktok.com/Y3ceTy/  ▼フォートナイト攻略はGameWithで！ https://gamewith.jp/fortnite/  ▼ネフライトのTwitter↓ https://twitter.com/Nephrite2  ===============================  [前回の動画]    ===============================  ◆チャンネルに関するお問い合わせ、ファンレターなど 〒 108-0073 東京都港区三田1-4-1 住友不動産麻布十番ビル4F 株式会社DetonatioN「Nephrite【ネフライト】」宛  ◆お仕事の依頼は以下へご連絡ください。 https://team-detonation.net/contact  =================================  [使った音楽] フリー音楽素材/魔王魂 https://maoudamashii.jokersounds.com/  フリーBGM・音楽素材MusMus  http://musmus.main.jp/  DOVA-SYNDROME https://dova-s.jp/  #Fortnite　#フォートナイト　#shorts","",2025-03-09 12:00
"りあんPITに秘密エリア...？！🤨【フォートナイト】","https://youtube.com/shorts/YXpFmEIG-kk",780311,10740,203,"LiaqN【りあん】","","",2025-03-07 14:42
"この後どうなったかはご想像にお任せしますｗ【フォートナイト/FORTNITE】","https://youtube.com/shorts/k4fqRp2a5gk",1463780,16965,315,"Rainy / れいにー","チャンネル登録、高評価と通知オンお願いします！  クリサポ DFMRAINY ▼メンバーシップはこちらから https://www.youtube.com/channel/UCOK3b_q7lYy2k1TCR2U2_kw/join メンバーシップ特典💎 大会フル配信アーカイブ 参加型配信 限定スタンプ   デバイス　https://www.geartics.com/Rainy ▼所属 http://team-detonation.net/  ▼れいにーのTwitter↓ https://twitter.com/R4InyFN  ▼サブチャンネル https://youtube.com/@oisii_mizu_?si=arc_ieN5CQbqa6R2  ▼公式サポーターズクラブ「DFM CREW」入会方法 https://dfmcrew.bitfan.id/contents/menu/41030  ▼DFM STORE https://store.team-detonation.net/  =============================== ◆チャンネルに関するお問い合わせ、ファンレターなど 〒 108-0073 東京都港区三田1-4-1 住友不動産麻布十番ビル4F 株式会社DetonatioN「Rainy / れいにー」宛  ◆お仕事の依頼は以下へご連絡ください。 https://team-detonation.net/contact =================================  ▼デバイス・感度 https://www.geartics.com/Rainy  【主に使っているBGM】 NCS等 フリーBGM・『しゃろう』 フリー音楽素材/魔王魂 https://maoudamashii.jokersounds.com/ フリーBGM・音楽素材MusMus  http://musmus.main.jp/ DOVA-SYNDROME https://dova-s.jp/  #フォートナイト　#FORTNITE　#Rainy","FORTNITE, フォートナイト, Fortnite, プロゲーマー, 実況, ゲーム, 攻略, 建築, 初心者, ゲーム実況, PC, ビクロイ, バトロワ, れいにー, Rainy, RAINY, DFM, dfm, ざごう",2025-03-31 16:31
"エモート禁止エリアでイタズラされた結果！？【茶番/フォートナイト】","https://youtube.com/shorts/BXYQ7dIPAnQ",1171434,10599,33,"むと / 夢叶","#Shorts #フォートナイト #茶番","フォートナイト, Fortnite, 茶番, むと",2025-04-03 18:30
"絶対に相手キレてるでしょコレｗｗｗｗ【フォートナイト/Fortnite】","https://youtube.com/shorts/NSycV7J3oO8",1236596,14522,106,"Nephrite【ネフライト】","▼クリエイターサポートコード 【NEPHRITE】  ▼ネフライトのTwitchアカウントはこちら https://www.twitch.tv/nephrite_2  ▼公認切り抜きチャンネル「切り抜きネフライト」ができました！ 　チャンネル登録をよろしくお願いします！ @kirinuki_nephrite  ▼フォートナイト チャプター4の動画はここから全部見られます！ https://youtube.com/playlist?list=PL_Vf80RcEad6p5VHLpWXHoPcxb26-TNKq  ▼HIKAKINさんとのおすすめ動画！ ヒカキンさんと「建築なしデュオ大会」に出て奇跡を起こしました！！！【フォートナイト/Fortnite】 https://youtu.be/dTRQzyyRjMM  ▼所属 http://team-detonation.net/  ▼公式サポーターズクラブ「DFM CREW」入会方法 https://dfmcrew.bitfan.id/contents/menu/41030  ▼メンバーシップはじめました https://www.youtube.com/channel/UCFkncXKwLRtA2MFdXOv34yQ/join  ▼TikiTok始めました！ 　フォローお願いします！ https://vt.tiktok.com/Y3ceTy/  ▼フォートナイト攻略はGameWithで！ https://gamewith.jp/fortnite/  ▼ネフライトのTwitter↓ https://twitter.com/Nephrite2  ===============================  [前回の動画]    ===============================  ◆チャンネルに関するお問い合わせ、ファンレターなど 〒 108-0073 東京都港区三田1-4-1 住友不動産麻布十番ビル4F 株式会社DetonatioN「Nephrite【ネフライト】」宛  ◆お仕事の依頼は以下へご連絡ください。 https://team-detonation.net/contact  =================================  [使った音楽] フリー音楽素材/魔王魂 https://maoudamashii.jokersounds.com/  フリーBGM・音楽素材MusMus  http://musmus.main.jp/  DOVA-SYNDROME https://dova-s.jp/  #Fortnite　#フォートナイト　#shorts","",2025-04-15 13:28
"いきなり倒してくる人と遭遇した結果！？【茶番/フォートナイト】","https://youtube.com/shorts/DGq6JQ52NHs",821862,7918,24,"むと / 夢叶","#Shorts #フォートナイト #茶番","フォートナイト, Fortnite, 茶番, むと, タイマン, 1v1",2025-03-15 17:53
"エモートが無料化したゲーム【フォートナイト/Fortnite】","https://youtube.com/shorts/Y6x-anvujIE",1219861,22471,61,"れどぉ","登録＆高評価お願いします！  【元ネタ】俺フィクさん @ore.fiction   ❤️‍🔥│メンバー: https://www.youtube.com/channel/UC3Gy50Xw9Mw7f4907-quSCQ/join  🕊️│Twitter: https://twitter.com/redreddao  💬│Discordサーバー: https://discord.gg/tV4fw8shfW  #フォートナイト #fortnite","フォートナイト, Fortnite, れどぉ, 俺フィク",2025-04-09 16:50
"彼は新キャラコンを極めていました😱 #フォートナイト #fortnite #shorts","https://youtube.com/shorts/qTUIkVvDzdk",1387566,9814,83,"まっかーさー【McArthur】","クリエイターサポート【MCARX】  実写チャンネル登録お願いします👇 https://www.youtube.com/@yxgr86  メンバーになるとフレンドになれます👇 https://www.youtube.com/channel/UCHHNXdvco_3aMykfV7cwe2g/join  TikTok│https://www.tiktok.com/@mcarthxr  X│http://twitter.com/McArxr  Twitch│https://www.twitch.tv/mcarxr","フォートナイト, Fortnite",2025-04-03 14:00
