Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"Can a manhole be used as a bullet proof shield?","https://youtube.com/shorts/DcPLbcO_uWc",14073192,0,20,"Universal SID","","",2025-05-12 04:50
"Try this sensitivity settings ✅ #pubgmobile #bgmi #shorts","https://youtube.com/shorts/W30xJ3AiMQ4",6911219,286725,521,"Rollexxx","Try this sensitivity settings ✅ | PUBG MOBILE  Follow The Socials: ►Instagram: https://instagram.com/rolexgg_ ► TikTok: https://tiktok.com/@rollexxx_  ►Twitter: https://twitter.com/rollexxx_ ►Discord: https://discord.gg/rollexxx ►Facebook: https://facebook.gg/rollexxx  #PUBGMOBILE #BGMI #PUBGMVIP #Shorts","pubg mobile, pubgm, pubg, mobile, rolex pubg, PUBG Mobile India, BGMI, Hindi, pubg moments, react, reaction, video, pubg movement tips, pubg movement, pubg improve, pubg improve skills, pubg setting, best settings, chinese pro tips pubg, pubg best tips, best sensitivity, sensitivity settings",2024-09-16 20:00
"Raistar In Game? #shorts","https://youtube.com/shorts/0lBtfXBVvrQ",6627411,260202,1421,"Asin Army","","",2025-01-05 18:40
"Free Fire Vs Pubg Power 👿 |-para SAMSUNG A3,A5,A6,A7,J2,J5,J7, S5,S6,s7,s9,A10,A20,A30,A50,A70","https://youtube.com/shorts/_sYITlP--fo",7898123,0,12780,"Mst Niraz","","",2025-04-13 20:45
"지붕에서 존버2 ㅋㅋ #battleground #pubg #gaming #배그 #배틀그라운드하이라이트 #gameplay","https://youtube.com/shorts/8hJ4IyU9H8A",5352009,53952,277,"앙구스","","",2025-02-26 19:06
"Un Fantasma aparece en el Juego del Calamar 😱","https://youtube.com/shorts/40RHZsMi3bI",7745006,92936,91,"El Sky Odin","LIKE y SUSCRIBETE para hacerme feliz... ES GRATIS =) Esto pasó en directo en TWlTCH: https://twitch.tv/elskyodin  Sigueme en: Instagram: https://instagram.com/ElSkyOdin TikTok: https://tiktok.com/@elskyodin   Mi canal de viajes: https://YouTube.com/@skyandtami Unete a nuestro DISCORD: https://discord.gg/invite/XBTWYaNfkU  Canal de Tami (mi novia): https://youtube.com/@TamiTamako   ​Facebook: https://facebook.com/elskyodin Twitter: https://twitter.com/ElSkyOdin","elskyodin, el sky, elskyjuega, reaccion, reacciones, reacciono a",2025-04-01 23:34
"Bgmi Pubg Mobile Exact Open Scope Setting Guide #shorts","https://youtube.com/shorts/u79nr6F2-Ok",4067059,112965,162,"IND OX","Bgmi Pubg Mobile Exact Open Scope Setting Guide #shorts #tipsandtricks","",2024-10-22 21:30
"Best 4 finger control code sensitivity #pubgmobile #pubg","https://youtube.com/shorts/eCXWOzcW_2U",4427478,72373,674,"TF👿BACHA","","",2024-11-26 00:21
"10fps 60fps 120fps ✅ Difference In Bgmi and Pubg Mobile ‼️ #shorts #viralvideo #gaming #bgmi","https://youtube.com/shorts/ejYyMWtdJw8",2857714,144199,1230,"Team ICY","","",2024-11-04 21:30
"💀 Hacker or what?! #pubg #pubgmobile #bgmi","https://youtube.com/shorts/WLrOkC2Pi5g",3071045,93810,1883,"Snice Play","","Jonathan, Jonathan Gaming, Hacker, Config, Pubg, Lolzzz",2024-10-29 11:47
"FREE FIRE MAX vs BGMI PUBG votting compitition challenge #pubgmobile #freefiremax #bgmi #games #like","https://youtube.com/shorts/db6hD0kyBsw",4326051,0,2267,"The bagrana boys",", about this video 📷📷   FREE FIRE MAX vs BGMI PUBG votting compitition challenge  (। आपको पबजीओर फ्री फायर में कौनसा गेम अच्छा लगता है। )  कॉमेंट करके बताओ   Fast ⏩ ⏩     #pubgmobile #freefiremax #bgmi #games #like #pubg #pubgmobile #pubgmemes #gaming #pubgfunny #gamer #pubgm #pubgclips #pubgvideos #pubgmobileindonesia #pubgindia #fortnite #game #freefire #pubgmoments #memes #pubgindonesia #pubgmobileindia #pubgfunnymoments #bgmi #games #pubglover #pubghighlights #ps #instagram #pubgmeme #follow #youtube #mobilelegends #pubgbattlegrounds#csgo #pubgxbox #twitch #gamers #love #xbox #callofduty #dota #like #pubgwtf #pubggame #bhfyp #rkiye #esports #tiktok #meme #pubgpc #viral #playstation #trending #freefireindonesia #pubgandroid #funny #instagood #m #mobile #battleroyale #playerunknownsbattlegrounds #videogames #pubgmontage#bgmi #pubg #pubgmobile #bgmindia #pubgindia #pubgmemes #pubgmobileindia #battlegroundmobileindia #gaming #pubgfunny #pubgclips #pubgm #pubgvideos #battlegroundsmobileindia #pubgmoments #bgmimemes #memes #mortal #trending #pubglover #instagram #gamer #pubgfunnymoments #scout #bgmilovers #esports #pubgmobileindonesia #pubgmeme #epicpubgmemes #pubgmontage#freefiremax #freefire #freefireindonesia #freefirebooyah #freefirebrasil #freefireindia #freefiregame #garenafreefire #freefiregarena #garena #freefirenews #freefirebattleground #freefireshare #freefirememes #freefiremobile #viral #freefirelatam #freefiresquad #ff #ajjubhai #freefiregames #freefirehack #ffindobersatu #freefirelovers #freefirebgid #freefirev#highlightfreefire #trending #freefiregirls #freefireglitch #like #update #loud #b #freefirelive #freefirepro #game #loudgg #k #instagram #ffmax #nfa #ob #love #losgrandes #nobrutv #freefirebrazil #freefirehighlights #guildasfreefire #memesfreefire #dantes #guildasrecrutando #ffws #fluxogg #clipadasfreefire #clipadasff    ideo #esports #gaming #freefireupdate #youtuber   Thank you for watching this video 📷📷📷","pubg, games, Free fire max, bgmi, games lover, pubg lover, Free fire max lover",2025-02-05 09:30
"M4 Comparison | Delta Force Mobile vs Warzone Mobile vs CODM vs New State Mobile vs PUBG Mobile","https://youtube.com/shorts/bx5cuGKcRLM",2811443,107872,1421,"Perfect Gaming","","delta force, delta force mobile, delta force hawk ops mobile, delta force black hawk down, black hawk down, delta force mobile campaign, delta force mobile gameplay, delta force mobile vs pc, delta force vs call of duty, delta force mobile all weapons, delta force release date, delta force ps5, delta force xbox, call of duty, Garena delta force, pubg mobile, new state mobile, call of duty mobile, warzone mobile, free fire, Battle royale games, ببجي موبايل, ببجي, Codm, cod, bo6",2025-03-23 22:04
"HOW TO COMPLETE SOLARUSH EVENT","https://youtube.com/shorts/6x6RvA69nUU",3064511,95476,146,"ZAPIX","","",2025-05-23 17:57
"X-SUIT Trick 💯 😱","https://youtube.com/shorts/d5d8jde99cs",1952509,42512,280,"PUBG Expert","PUBG mobile BGMi pharaoh XSuit blood Raven XSuit new XSuit - PUBG expert  #PUBGMNextStarProgram #PUBGMOBILE  #MetroRoyale #PUBGMOBILEC7S19  Download PUBG Mobile Now : https://sg.creatorhub.pubgmobile.com/t/eqmGPr  #pubgm #pubg #pubgshorts","pharaoh XSuit, blood Raven XSuit, PUBG mobile new XSuit, BGMi new XSuit, PUBG mobile tips, PUBG new tricks, BGMi tricks, BGMi shorts, PUBG expert luck, PUBG expert, PUBG 10 UC, PUBG mobile, BGMi",2024-08-24 22:18
"Your Best Upgrade Gun","https://youtube.com/shorts/KSBR5Y7cPb8",1868415,35978,271,"NAZEER ABBASI","Hy guys i am Nazeer Abbasi From Kandiaro Sindh Pakistan  I am A Pubg Player My Pubg I’d 5689574094  Daily short Video Upload  Daily Live Stream  New Update Leaks  New premium Crate Upgrade Gun Skin Leaks  New Classic Crate Opening  New Premium Crate Opening ————————————- Thanks For Support Me ————————————- Enjoy Now ————- #NAZEERABBASI #PUBGMOBILE #pubgmnextstarprogram #PUBGMOBILEC6S18","",2024-08-17 22:03
"😂😂😂 #shorts #pubg #pubgpc #pubgmobile #bgmi #battleroyalegame #pubgbattlegrounds","https://youtube.com/shorts/Af9NOUTbP6Q",2376220,0,109,"Everest Gaming","","",2025-05-19 12:14
"The FASTEST PEEKS you'll ever see in PUBG...","https://youtube.com/shorts/SD-Qnx6p5uI",1474955,66570,695,"TGLTN 2.0","Main Channel: @TGLTN   Channel Manager: https://twitter.com/NotoriousDan Video Editor: https://twitter.com/acep1re Thumbnail: https://twitter.com/Deroxmane","tgltn, pubg, tgltn vs streamers, tgltn pubg, tgltn pubg settings, tgltn highlights, streamer vs streamer pubg, tgltn vs shroud, shroud pubg, pubgm, pubg mobile, pubg gameplay, pubg highlights, solo vs squad pubg, tgltn solo vs squad, tgltn live, new pubg map, pubg new map, new pubg update, pubg pc gameplay, pubg tournament, pub g, pubg 2023, pubg pc download, pubg tips, pubg best settings, pubg live, pubg video, pubg tgltn, tgltn vs streamers reaction, tgltn 1 man squad",2024-07-19 20:00
"pubg video #funny #bgmi shorts #pubg mobile","https://youtube.com/shorts/AMOFmXd0sfI",1691527,50753,170,"NEWGODYT","pubg video #funny #bgmi shorts #pubg mobile","pubg video, funny, bgmi shorts, pubg mobile",2024-10-26 16:51
"Bgmi Pubg Mobile best joystick & sprint setting guide #shorts","https://youtube.com/shorts/IHzyD0O8IfQ",1583872,0,114,"IND OX","Bgmi Pubg Mobile best joystick & sprint setting guide #shorts #tipsandtricks","",2024-08-27 21:30
"Ça a l’air super la Bosnie 🥹| #LittleBigWhale #twitch #PUBG","https://youtube.com/shorts/A9buVn4TQx8",1636952,59827,431,"LittleBigWhale TV","--------------------------------------------- 💜 Retrouvez-moi sur mes réseaux ! / Find me on:  - Twitch  ➤  (https://www.twitch.tv/littlebigwhale)    - Twitter  ➤  https://twitter.com/LittleBigWhale/ - Instagram  ➤  https://www.instagram.com/littlebigwhalee/  - TikTok ➤  https://www.tiktok.com/@littlebigwhalee?lang=fr    🔔 Ma chaîne principale, c'est par ici : https://www.youtube.com/@LittleBigWhale   🔔 Pour voir tous les replays Twitch, c'est par ici : https://www.youtube.com/c/LittleBigWhaleReplay    🎮 Merci à mes partenaires : Logitech G et C (https://amzn.to/3GsyEgh) & Lenovo  Montage : Chloé Ramdani","LittleBigWhale",2024-06-23 20:00
"TDM Tips you need - 3 #pubg #pubgmobile #ciaopubg","https://youtube.com/shorts/C9ac0wrfW0I",1640072,40649,113,"CIAO","#pubgmobile #pubg  #bgmi #bgmitipsandtricks  #ciaopubg  bgmi control setting bgmi control setting 4 finger bgmi control settings 2 finger bgmi control setting 4 finger code bgmi control setting 3 finger bgmi control setting code bgmi control setting 6 finger bgmi control settings 5 finger bgmi control setting copy bgmi control setting 4 finger new bgmi control setting 4 finger no gyro bgmi control setting fire button bgmi control setting android bgmi all control settings bgmi advance control setting bgmi control settings best bgmi best control setting 4 finger bgmi best control setting code bgmi best control setting 2023 bgmi control setting code 4 finger bgmi control settings change bgmi settings control crouch bgmi new control settings code bgmi best control settings chinese bgmi recoil control settings code bgmi control setting 3 finger code bgmi control setting 4 finger code 2023 bgmi control settings 5 finger code bgmi control setting details bgmi control setting for finger bgmi control settings for iphone 11 bgmi control settings four finger bgmi control setting 4 finger 4 finger bgmi control setting best control setting for bgmi bgmi control setting 3 finger in hindi bgmi control setting guide bgmi control settings gyroscope bgmi best control settings gyro bgmi game ka control setting bgmi control setting 4 finger gyroscope bgmi gyro control setting bgmi headshot control setting how to bgmi control setting how to make best control setting in bgmi bgmi best control settings in mobile control setting in bgmi  hip-firee sensitivity,hip-firee sensitivity pubg mobile, hipfire improvement pubg, hip fire drills, hipfire in pubg, hipfire improvement drills, hip fire aim, hipfire ads sensitivity, hip fire accuracy, hip fire aim drills, hip fire ak 47, hipfire and ads, hip fire drills pubg, hip fire drills pubg snax, hip fire drills pubg mobile, hip fire drills pubg chinese pubg close range tips pubg close range fight tips Bgmi close range  pubg close range drills bgmi game improvement close range tips and tricks pubg mobile close range fight tips and tricks pubg mobile  pubg mobile,pubg mobile tips and tricks,pubg mobile india,pubg mobile tutorial,pubg mobile guide,pubg mobile handcam,pubg mobile top 10 mistakes you make,pubg mobile top 20 tips and tricks,pubg mobile drills,top 10 mistakes in pubg mobile,5 tips and tricks to become a pro in pubg mobile,tips and tricks for pubg mobile,pubg mobile close range,pubg,top mistakes make noob in pubg mobile,top 5 reason you die in pubg mobile,bgmi,bgmi common mistakes,never do these mistakes in bgmi,how to screen shake in bgmi,bgmi tips and tricks,how to get smooth extreme in pubg 1.9.0,how to fix lag problem in bgmi,how to push rank in bgmi,how to get 20 ping in bgmi,how to win chicken dinner in bgmi,how to jiggle fast in bgmi,how to solve bgmi lag problem,how to fix lag in bgmi,how to reach conqueror in bgmi,how to fix joystick glitch in bgmi,realme 6 lag problem in bgmi,lag problem in bgmi,pubg mobile,top 10 mistakes in pubg mobile,pubg mobile tips and tricks,pubg mobile mistakes,pubg mobile top 10 mistakes you make,pubg mobile gameplay,pubg mobile guide,tips and tricks for pubg mobile,deadly mistakes you make in pubg mobile, pubg mobile mistakes,mobile,pubg mobile india,pubg mobile tutorial,pubg deadly mistakes,bgmi deadly mistakes,pubg mobile 8 mistakes,deadly mistakes,mistakes in pubg mobile,pubg mobile top 20 tips and tricks","pubg mobile, 4 finger claw pubg mobile, two thumb pubg mobile, 3 finger claw pubg mobile, 5 finger claw pubg mobile, 6 finger claw pubg mobile, pubg mobile tips and tricks, pubg mobile settings, control code, control code bgmi, control code pubg mobile, CONTROL BGMI, control bgmi 3 finger, control bgmi 4 finger, bgmi control settings 2 finger, best setting pubg mobile, best control settings pubg, bgmi, Best Pubg controls, Best Bgmi controls, Bixi op, ciao pubg",2024-06-14 10:34
"Zone on peak 😁","https://youtube.com/shorts/JalmPLG3rsU",2418861,81448,137,"ONESHOT INDIA","","",2025-04-19 15:30
"FLIPPING THE CAMERA MAKE YOU LOOK BEAUTIFUL ??? 😱😱 | #scout #funny #shorts","https://youtube.com/shorts/eLc6uXSEG-U",2137778,77983,66,"Scout Shorts","#scoutop #gaming #kaashplays #funnyshorts #reels #bgmi","Bgmi, Scout, Pubg, soul, tx, s8ul, sc0ut, gaming, live, bgmi live, pubg live, crate opening, crate, scout live, sc0ut live, india, bgmi india, pubg india, pubg mobile, clutch, 1v4, bgmi clutch, reaction, funny, funny shorts, scrims, scout 1v4, bgmi 1v4, solo vs squad, shorts, pubg, pubgm, godl, funnyshorts, challenge, entertainment, bgmishorts, bgmi shorts, pubgshorts, pubg shorts, bgmifunny, bgmi funny, rntx, revenant xspark, scoutop, scout op, scout bgmi, scout pubg, jonathan, lolz, lolzzz, reels, reel",2025-04-30 15:00
"Bgmi Pubg Mobile scope stability setting guide #shorts","https://youtube.com/shorts/GU5wX66ZpMY",1703278,0,70,"IND OX","Bgmi Pubg Mobile scope stability setting guide #shorts #tipsandtricks","",2024-08-07 21:30
"조회수가 왜 계속 오르는거야?","https://youtube.com/shorts/arOrV9Tqt_s",1541335,16631,197,"아따뜨겁다","#shorts #배그 #40대아저씨 #pubg #갓겜  #배린이 #버그 분명히 40발이였단 말이지... 근데 이거 뭐야..","배틀그라운드, FPS 게임, 40대아재, PC게임, pubg, 배그, 스르륵, 장인, DMR, 피오, 미라클, 매드무비, 포탑, 마크, 로블록스, 로또, 자전거, 반속, 반응속도, 역관광, 파타야, 초신성, 직구, 금지, 주말, 영화, 날씨, 포니, 현대, 사고, 뭉크, 급발진, 장마, 우산, 장화, 비, 구름, 발로란트, 고테츠, 괴짜가족, 구제역, 전국민, 사이버, 렉카, 카라큘라, 장전, 버그, 총알, 켄슬, 패치",2024-08-21 19:45
"Ruby Tricks - 53 (HOW TO PEEK FAST) ✅🔥 #ruby__yt #pubg #pubgmobile","https://youtube.com/shorts/BDW9biM04Es",1684572,32275,41,"RUBY","bgmi and pubg mobile tips and tricks 2023,  2024, #ruby__yt#pubgmobile #funny #battleroyalegame #bgmitipsandtricks #freefire #pubgindia #mobilegame #bgmisettings #bgmicontrols #pubgmsettings #bgmi #pubgmobile #bgmitipsandtricks #pubgmobile #pubg  #bgmi #bgmitipsandtricks   bgmi control setting bgmi control setting 4 finger bgmi control settings 2 finger bgmi control setting 4 finger code bgmi control setting 3 finger bgmi control setting code bgmi control setting 6 finger bgmi control settings 5 finger bgmi control setting copy bgmi control setting 4 finger new bgmi control setting 4 finger no gyro bgmi control setting fire button bgmi control setting android bgmi all control settings bgmi advance control setting bgmi control settings best bgmi best control setting 4 finger bgmi best control setting code bgmi best control setting 2023 bgmi control setting code 4 finger bgmi control settings change bgmi settings control crouch bgmi new control settings code bgmi best control settings chinese bgmi recoil control settings code bgmi control setting 3 finger code bgmi control setting 4 finger code 2023 bgmi control settings 5 finger code bgmi control setting details bgmi control setting for finger bgmi control settings for iphone 11 bgmi control settings four finger bgmi control setting 4 finger 4 finger bgmi control setting best control setting for bgmi bgmi control setting 3 finger in hindi bgmi control setting guide bgmi control settings gyroscope bgmi best control settings gyro bgmi game ka control setting bgmi control setting 4 finger gyroscope bgmi gyro control setting bgmi headshot control setting how to bgmi control setting how to make best control setting in bgmi bgmi best control settings in mobile control setting in bgmi  hip-firee sensitivity,hip-firee sensitivity pubg mobile, hipfire improvement pubg, hip fire drills, hipfire in pubg, hipfire improvement drills, hip fire aim, hipfire ads sensitivity, hip fire accuracy, hip fire aim drills, hip fire ak 47, hipfire and ads, hip fire drills pubg, hip fire drills pubg snax, hip fire drills pubg mobile, hip fire drills pubg chinese pubg close range tips pubg close range fight tips Bgmi close range  pubg close range drills bgmi game improvement close range tips and tricks pubg mobile close range fight tips and tricks pubg mobile  pubg mobile,pubg mobile tips and tricks,pubg mobile india,pubg mobile tutorial,pubg mobile guide,pubg mobile handcam,pubg mobile top 10 mistakes you make,pubg mobile top 20 tips and tricks,pubg mobile drills,top 10 mistakes in pubg mobile,5 tips and tricks to become a pro in pubg mobile,tips and tricks for pubg mobile,pubg mobile close range,pubg,top mistakes make noob in pubg mobile,top 5 reason you die in pubg mobile,bgmi,bgmi common mistakes,never do these mistakes in bgmi,how to screen shake in bgmi,bgmi tips and tricks,how to get smooth extreme in pubg 1.9.0,how to fix lag problem in bgmi,how to push rank in bgmi,how to get 20 ping in bgmi,how to win chicken dinner in bgmi,how to jiggle fast in bgmi,how to solve bgmi lag problem,how to fix lag in bgmi,how to reach conqueror in bgmi,how to fix joystick glitch in bgmi,realme 6 lag problem in bgmi,lag problem in bgmi,pubg mobile,top 10 mistakes in pubg mobile,pubg mobile tips and tricks,pubg mobile mistakes,pubg mobile top 10 mistakes you make,pubg mobile gameplay,pubg mobile guide,tips and tricks for pubg mobile,deadly mistakes you make in pubg mobile, pubg mobile mistakes,mobile,pubg mobile india,pubg mobile tutorial,pubg deadly mistakes,bgmi deadly mistakes,pubg mobile 8 mistakes,deadly mistakes,mistakes in pubg mobile,pubg mobile top 20 tips and tricks","PUBG MOBILE, BGMI, RUBY, RUBY YT, RUBY PUBG, SEVOU, LEVINHO GAMING, PANDA, BLUE PANDA, SOLO VS SQUAD, 1V4, JONATHAN GAMING, tdm, star captian",2024-10-05 10:18
"AWM (VS) S868  THE DAMAGE OF AWM ✅❓❌@JSxZORO #pubg #bgmi #janathangaming #video #shorts","https://youtube.com/shorts/zONLkrmtPkY",1241936,16880,135,"JSXZORO ","AWM (VS) S868 THE DAMAGE OF AWM ✅❓❌#pubg #bgmi #janathangaming #video #shorts","BGMI",2024-08-31 11:34
"Rozhok in night #shorts #bgmi #pubg","https://youtube.com/shorts/SrRfumMRq5Q",2091001,42569,322,"Rays Gaming ","Rozhok in night #shorts #bgmi #pubg","",2025-05-21 17:24
