Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"RED DOT SIGHTS IN WW2? #shorts #gaming #bfv #history #battlefield #forgottenweapons #bf1","https://youtube.com/shorts/3bVN0lr1-Gs",1343235,29742,263,"Strider","red dot sights nydar sight Battlefield V (BFV) is a first-person shooter (FPS) game developed by DICE and published by Electronic Arts (EA). Released in 2018, it is part of the long-running Battlefield series and is set during World War II. The game focuses on large-scale, team-based battles with an emphasis on realism and squad cooperation.  #gamingshorts   Key Features of Battlefield V: World War II Setting – Unlike previous Battlefield games that focused on modern or futuristic warfare, BFV takes players back to WWII with historically inspired weapons, vehicles, and locations.  Grand Operations Mode – A large-scale multiplayer mode where battles span multiple in-game days, changing objectives and maps as the battle progresses.  Firestorm (Battle Royale Mode) – Introduced later, Firestorm was BFV’s attempt at a Battle Royale mode, featuring a shrinking battlefield and survival mechanics.  War Stories (Single-Player Mode) – Instead of a traditional campaign, BFV offers short, narrative-driven missions based on different perspectives of WWII.  Fortifications System – Players can build fortifications such as sandbags, barbed wire, and tank traps to defend positions.  Attrition System – Players have limited health and ammo, requiring more reliance on teammates and supply stations.  No Premium Pass – Unlike previous games, BFV introduced free post-launch content instead of paid expansions, under the ""Tides of War"" live service model.","Battlefield V, BFV, Battlefield moments, Only in Battlefield, Battlefield gameplay, BFV epic moments, Battlefield V multiplayer, BFV best plays, Battlefield sniping, BFV funny moments, Battlefield explosions, BFV tanks, Battlefield teamwork, BFV war stories, Battlefield V epic battles, BFV intense firefights, Battlefield destruction, BFV squad gameplay, BFV immersive battles, bfv history, historical accuracy, bf5 historical weapons, red dot, red dots, sights, sight, nydar",2025-05-22 13:29
"this game mechanic is silly... #shorts #history #gamingshorts #gaming #battlefield #bfv #videogames","https://youtube.com/shorts/6Pssn6YMgQw",915724,25287,403,"Strider","Battlefield V (BFV) is a first-person shooter (FPS) game developed by DICE and published by Electronic Arts (EA). Released in 2018, it is part of the long-running Battlefield series and is set during World War II. The game focuses on large-scale, team-based battles with an emphasis on realism and squad cooperation.  Key Features of Battlefield V: World War II Setting – Unlike previous Battlefield games that focused on modern or futuristic warfare, BFV takes players back to WWII with historically inspired weapons, vehicles, and locations.  Grand Operations Mode – A large-scale multiplayer mode where battles span multiple in-game days, changing objectives and maps as the battle progresses.  Firestorm (Battle Royale Mode) – Introduced later, Firestorm was BFV’s attempt at a Battle Royale mode, featuring a shrinking battlefield and survival mechanics.  War Stories (Single-Player Mode) – Instead of a traditional campaign, BFV offers short, narrative-driven missions based on different perspectives of WWII.  Fortifications System – Players can build fortifications such as sandbags, barbed wire, and tank traps to defend positions.  Attrition System – Players have limited health and ammo, requiring more reliance on teammates and supply stations.  No Premium Pass – Unlike previous games, BFV introduced free post-launch content instead of paid expansions, under the ""Tides of War"" live service model.","Battlefield V, BFV, Battlefield moments, Only in Battlefield, Battlefield gameplay, BFV epic moments, Battlefield V multiplayer, BFV best plays, Battlefield sniping, BFV funny moments, BFV tanks, BFV war stories, Battlefield V epic battles, BFV intense firefights, Battlefield destruction, BFV squad gameplay, BFV immersive battles, Battlefield parachute moments, historical accuracy, bf5 historical weapons, history, historical, world war, videogame, mechanic, videogame logic",2025-04-24 09:43
"the weirdest sniper pistol... #shorts #gaming #bfv #history #battlefield #forgottenweapons","https://youtube.com/shorts/tW0pinFAFvg",795657,24277,146,"Strider","obrez mosin nagant  Battlefield V (BFV) is a first-person shooter (FPS) game developed by DICE and published by Electronic Arts (EA). Released in 2018, it is part of the long-running Battlefield series and is set during World War II. The game focuses on large-scale, team-based battles with an emphasis on realism and squad cooperation.  #gamingshorts   Key Features of Battlefield V: World War II Setting – Unlike previous Battlefield games that focused on modern or futuristic warfare, BFV takes players back to WWII with historically inspired weapons, vehicles, and locations.  Grand Operations Mode – A large-scale multiplayer mode where battles span multiple in-game days, changing objectives and maps as the battle progresses.  Firestorm (Battle Royale Mode) – Introduced later, Firestorm was BFV’s attempt at a Battle Royale mode, featuring a shrinking battlefield and survival mechanics.  War Stories (Single-Player Mode) – Instead of a traditional campaign, BFV offers short, narrative-driven missions based on different perspectives of WWII.  Fortifications System – Players can build fortifications such as sandbags, barbed wire, and tank traps to defend positions.  Attrition System – Players have limited health and ammo, requiring more reliance on teammates and supply stations.  No Premium Pass – Unlike previous games, BFV introduced free post-launch content instead of paid expansions, under the ""Tides of War"" live service model.","Battlefield V, BFV, Battlefield moments, Only in Battlefield, Battlefield gameplay, BFV epic moments, Battlefield V multiplayer, BFV best plays, Battlefield sniping, BFV funny moments, Battlefield explosions, BFV tanks, Battlefield teamwork, BFV war stories, Battlefield V epic battles, BFV intense firefights, Battlefield destruction, BFV squad gameplay, BFV immersive battles, bfv history, historical accuracy, bf5 historical weapons, obrez, mosin nagant, sniper, sniper rifle",2025-05-21 14:01
"the SMALLEST GUN ever... #shorts #gaming #bf1 #history #battlefield #forgottenweapons","https://youtube.com/shorts/-PDOJTjxlA0",615133,16241,159,"Strider","obrez mosin nagant  Battlefield V (BF1) is a first-person shooter (FPS) game developed by DICE and published by Electronic Arts (EA). Released in 2018, it is part of the long-running Battlefield series and is set during World War II. The game focuses on large-scale, team-based battles with an emphasis on realism and squad cooperation.  #gamingshorts   Key Features of Battlefield 1: World War II Setting – Unlike previous Battlefield games that focused on modern or futuristic warfare, BFV takes players back to WWI with historically inspired weapons, vehicles, and locations.  Grand Operations Mode – A large-scale multiplayer mode where battles span multiple in-game days, changing objectives and maps as the battle progresses.  Firestorm (Battle Royale Mode) – Introduced later, Firestorm was BFV’s attempt at a Battle Royale mode, featuring a shrinking battlefield and survival mechanics.  War Stories (Single-Player Mode) – Instead of a traditional campaign, BFV offers short, narrative-driven missions based on different perspectives of WWII.  Fortifications System – Players can build fortifications such as sandbags, barbed wire, and tank traps to defend positions.  Attrition System – Players have limited health and ammo, requiring more reliance on teammates and supply stations.  No Premium Pass – Unlike previous games, BFV introduced free post-launch content instead of paid expansions, under the ""Tides of War"" live service model.","bf1, Battlefield 1, bf1 moments, Only in Battlefield, Battlefield 1 gameplay, bf1 epic moments, Battlefield 1 multiplayer, bf1 best plays, Battlefield 1 sniping, bf1 funny moments, Battlefield 1 explosions, bf1 tanks, Battlefield 1 teamwork, bf1 war stories, bf1 epic battles, bf1 intense firefights, Battlefield 1 destruction, bf1 squad gameplay, bf1 immersive battles, bf1 history, historical accuracy, bf1 historical weapons, pistol, kolibri pistol, kolibri, forgotten weapons",2025-05-23 14:45
"anti tank rifle vs person... #shorts #gaming #bfv #history #battlefield #forgottenweapons","https://youtube.com/shorts/P0gXmHa2e14",567556,15792,225,"Strider","50 cal 20mm sniper anti materiel  Battlefield V (BFV) is a first-person shooter (FPS) game developed by DICE and published by Electronic Arts (EA). Released in 2018, it is part of the long-running Battlefield series and is set during World War II. The game focuses on large-scale, team-based battles with an emphasis on realism and squad cooperation.  #gamingshorts   Key Features of Battlefield V: World War II Setting – Unlike previous Battlefield games that focused on modern or futuristic warfare, BFV takes players back to WWII with historically inspired weapons, vehicles, and locations.  Grand Operations Mode – A large-scale multiplayer mode where battles span multiple in-game days, changing objectives and maps as the battle progresses.  Firestorm (Battle Royale Mode) – Introduced later, Firestorm was BFV’s attempt at a Battle Royale mode, featuring a shrinking battlefield and survival mechanics.  War Stories (Single-Player Mode) – Instead of a traditional campaign, BFV offers short, narrative-driven missions based on different perspectives of WWII.  Fortifications System – Players can build fortifications such as sandbags, barbed wire, and tank traps to defend positions.  Attrition System – Players have limited health and ammo, requiring more reliance on teammates and supply stations.  No Premium Pass – Unlike previous games, BFV introduced free post-launch content instead of paid expansions, under the ""Tides of War"" live service model.","Battlefield V, BFV, Battlefield moments, Only in Battlefield, Battlefield gameplay, BFV epic moments, Battlefield V multiplayer, BFV best plays, Battlefield sniping, BFV funny moments, Battlefield explosions, BFV tanks, Battlefield teamwork, BFV war stories, Battlefield V epic battles, BFV intense firefights, Battlefield destruction, BFV squad gameplay, BFV immersive battles, bfv history, historical accuracy, bf5 historical weapons, sniper, 50 cal, 20mm, sniper rifle",2025-05-27 06:13
"Battlefield 1 HİLE GİBİ TAKTİK","https://youtube.com/shorts/gupN_dlXcmo",352876,5972,147,"Profesyonel Oyuncu","","battlefield, battlefield 1, battlefield1, bf1",2025-03-10 04:23
"this WW2 Weapon is GENIUS.. #shorts #gaming #bfv #history #battlefield #forgottenweapons #videogame","https://youtube.com/shorts/ZY4joqFcBJw",546104,13207,165,"Strider","type 11 lmg Battlefield V (BFV) is a first-person shooter (FPS) game developed by DICE and published by Electronic Arts (EA). Released in 2018, it is part of the long-running Battlefield series and is set during World War II. The game focuses on large-scale, team-based battles with an emphasis on realism and squad cooperation.  #gamingshorts   Key Features of Battlefield V: World War II Setting – Unlike previous Battlefield games that focused on modern or futuristic warfare, BFV takes players back to WWII with historically inspired weapons, vehicles, and locations.  Grand Operations Mode – A large-scale multiplayer mode where battles span multiple in-game days, changing objectives and maps as the battle progresses.  Firestorm (Battle Royale Mode) – Introduced later, Firestorm was BFV’s attempt at a Battle Royale mode, featuring a shrinking battlefield and survival mechanics.  War Stories (Single-Player Mode) – Instead of a traditional campaign, BFV offers short, narrative-driven missions based on different perspectives of WWII.  Fortifications System – Players can build fortifications such as sandbags, barbed wire, and tank traps to defend positions.  Attrition System – Players have limited health and ammo, requiring more reliance on teammates and supply stations.  No Premium Pass – Unlike previous games, BFV introduced free post-launch content instead of paid expansions, under the ""Tides of War"" live service model.","Battlefield V, BFV, Battlefield moments, Only in Battlefield, Battlefield gameplay, BFV epic moments, Battlefield V multiplayer, BFV best plays, Battlefield sniping, BFV funny moments, Battlefield explosions, BFV tanks, Battlefield teamwork, BFV war stories, Battlefield V epic battles, BFV intense firefights, Battlefield destruction, BFV squad gameplay, BFV immersive battles, bfv history, historical accuracy, bf5 historical weapons, lmg, type 11, japanese type 11 lmg",2025-05-28 15:19
"the most iconic WWII sound... #shorts #gaming #bfv #history #battlefield #forgottenweapons","https://youtube.com/shorts/RNH0lRj7QdM",442657,13333,186,"Strider","m1 garand   Battlefield V (BFV) is a first-person shooter (FPS) game developed by DICE and published by Electronic Arts (EA). Released in 2018, it is part of the long-running Battlefield series and is set during World War II. The game focuses on large-scale, team-based battles with an emphasis on realism and squad cooperation.  #gamingshorts   Key Features of Battlefield V: World War II Setting – Unlike previous Battlefield games that focused on modern or futuristic warfare, BFV takes players back to WWII with historically inspired weapons, vehicles, and locations.  Grand Operations Mode – A large-scale multiplayer mode where battles span multiple in-game days, changing objectives and maps as the battle progresses.  Firestorm (Battle Royale Mode) – Introduced later, Firestorm was BFV’s attempt at a Battle Royale mode, featuring a shrinking battlefield and survival mechanics.  War Stories (Single-Player Mode) – Instead of a traditional campaign, BFV offers short, narrative-driven missions based on different perspectives of WWII.  Fortifications System – Players can build fortifications such as sandbags, barbed wire, and tank traps to defend positions.  Attrition System – Players have limited health and ammo, requiring more reliance on teammates and supply stations.  No Premium Pass – Unlike previous games, BFV introduced free post-launch content instead of paid expansions, under the ""Tides of War"" live service model.","Battlefield V, BFV, Battlefield moments, Only in Battlefield, Battlefield gameplay, BFV epic moments, Battlefield V multiplayer, BFV best plays, Battlefield sniping, BFV funny moments, Battlefield explosions, BFV tanks, Battlefield teamwork, BFV war stories, Battlefield V epic battles, BFV intense firefights, Battlefield destruction, BFV squad gameplay, BFV immersive battles, bfv history, historical accuracy, bf5 historical weapons, m1 garand, battle rifle",2025-05-18 02:37
"Destruction Preview | Battlefield Labs","https://youtube.com/shorts/G8c8c1v7cE0",543951,9283,758,"Battlefield","New #battlefield Community Update focused on destruction. Read the full blog on the official Battlefield Discord.","",2025-04-19 06:53
"Battlefield 1's Most Infamous Gun Likely Never Saw The Frontline #Battlefield","https://youtube.com/shorts/ynVsSNSp2i0",259679,15267,154,"Flakfire","Battlefield 1 catapulted the Austro-Hungarian Standschütze Hellriegel M1915 into legend, but we know surprisingly few details on the history of this WWI smg. #Battlefield #battlefield1 #bf1","battlefield, battlefield 1, battlefield 1 real history, battlefield 1 historical accuracy, battlefield 1 history, battlefield 1 hellriegel, battlefield 1 best weapons, battlefield 1 historical inaccuracies",2025-03-15 00:55
"3 Nazi Battlefield Tricks.. #ww2","https://youtube.com/shorts/b9gKoCf2DMo",323371,10647,177,"terrible panda","","",2025-05-28 09:00
"M1911 Comparison | Battlefield 4 vs Battlefield 1 vs Battlefield 5 vs Battlefield 2042","https://youtube.com/shorts/EL1Uomh1XY4",400692,5556,176,"WarbyGaming","#shorts  Which Game is BEST?  Games List - Battlefield 4 - Battlefield 1 - Battlefield 5 - Battlefield 2042  #battlefield #bf  All the content on my channel is recorded and edited by myself.  Please leave a like if this video was helpful :) ~~~~~~~~~~~~~~~~~~~~~~~~~ Subscribe here: - https://bit.ly/2R4yROL Twitter: https://bit.ly/2sxyx0N ~~~~~~~~~~~~~~~~~~~~~~~~~","battlefield, battlefield 4, battlefield 1, battlefield 5, battlefield 2042",2025-05-17 20:15
"the DEADLIEST attention to detail... #shorts #gaming #bfv #history #battlefield #forgottenweapons","https://youtube.com/shorts/Zb0IPnWEGtA",386030,11372,102,"Strider","red dot sights nydar sight Battlefield V (BFV) is a first-person shooter (FPS) game developed by DICE and published by Electronic Arts (EA). Released in 2018, it is part of the long-running Battlefield series and is set during World War II. The game focuses on large-scale, team-based battles with an emphasis on realism and squad cooperation.  #gamingshorts   Key Features of Battlefield V: World War II Setting – Unlike previous Battlefield games that focused on modern or futuristic warfare, BFV takes players back to WWII with historically inspired weapons, vehicles, and locations.  Grand Operations Mode – A large-scale multiplayer mode where battles span multiple in-game days, changing objectives and maps as the battle progresses.  Firestorm (Battle Royale Mode) – Introduced later, Firestorm was BFV’s attempt at a Battle Royale mode, featuring a shrinking battlefield and survival mechanics.  War Stories (Single-Player Mode) – Instead of a traditional campaign, BFV offers short, narrative-driven missions based on different perspectives of WWII.  Fortifications System – Players can build fortifications such as sandbags, barbed wire, and tank traps to defend positions.  Attrition System – Players have limited health and ammo, requiring more reliance on teammates and supply stations.  No Premium Pass – Unlike previous games, BFV introduced free post-launch content instead of paid expansions, under the ""Tides of War"" live service model.","Battlefield V, BFV, Battlefield moments, Only in Battlefield, Battlefield gameplay, BFV epic moments, Battlefield V multiplayer, BFV best plays, Battlefield sniping, BFV funny moments, Battlefield explosions, BFV tanks, Battlefield teamwork, BFV war stories, Battlefield V epic battles, BFV intense firefights, Battlefield destruction, BFV squad gameplay, bfv history, historical accuracy, bf5 historical weapons, attention to detail, videogame attention to detail",2025-05-26 14:11
"Call of Duty Needs to Copy Battlefield!","https://youtube.com/shorts/xNmyjBo5bgw",255473,16087,356,"Tdawgsmitty","Call of duty needs to learn from what battlefield is doing! #callofduty","Call of duty, Battlefield 6",2025-05-01 03:09
"New Battlefield 6 Gameplay got Leaked!","https://youtube.com/shorts/fyOVSg-v4hs",144335,886,115,"Neon PWA","Battlefield Labs got leaked many of us got a first look and here is the information what we have so far all public information of Battlefield 6  Become A Member Today https://www.youtube.com/channel/UCJxEtF5d0Vs1VL104gmzaEQ/join                         ""Pink Wig Army Merch"" 👉 https://teespring.com/stores/pwa-merch 👈  ► Discord - https://discord.gg/Emk6VtSUQe ► Twitch - https://www.twitch.tv/neon_pwa ► Twitter - https://twitter.com/Neon_PWA ► TikTok https://www.tiktok.com/@neon_pwa https://linktr.ee/neon_pwa ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ BATTLEFIELD 2042 - MAIN THEME (EurocorpFx Fan Made Soundtrack) https://bit.ly/3uCzhim #battlefield6 #bflabs #battlefieldlabs","Battlefield 6 gameplay, Battlefield Labs gameplay, new Battlefield 2025 gameplay, Battlefield 6 Neon pwa, Battlefield Labs Neon pwa, Battlefield 6 leaks, Battlefield labs leaks",2025-03-08 13:11
"hyped for battlefield 6","https://youtube.com/shorts/o0wqfvc0w7E",162448,1354,73,"WARFVRE","","",2025-03-17 00:23
"Battlefield 1 Hile Gibi Taktik Tanklar Tek yiyor","https://youtube.com/shorts/LvrIlASVAxs",152156,2117,54,"Profesyonel Oyuncu","Ekibimizle birlikte önerdiğiniz veya istediğiniz videoları hazırlamaya devam ediyoruz , seriyi beğendiysen bi öneri de sen at ve takip et","battlefield, battlefield 1, battlefield1, bf1",2025-03-28 03:22
