Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"FORTNITE IN DER SCHULE RAP","https://youtube.com/shorts/wQHCRtp8ZKM",13187449,370784,1604,"Cyrad","","",2023-12-05 00:21
"Fortnite Skins I Wish I Bought 😭","https://youtube.com/shorts/Fa4iZmog8e4",12797515,392952,4108," IvansBetter","","Fortnite, Fortnite skins, Travis Scott, Travis Scott Fortnite, Fortnite skins I wish I bought",2024-01-15 04:00
"I Built an Indestructible Skybase in Fortnite!","https://youtube.com/shorts/3Hz-m1uBeiU",11147144,531282,1194,"SypherPK","I Built an Indestructible Skybase in Fortnite!  #fortnite  #sypherpk #chapter5","fortnite, fortnite battle royale, competitive, gaming, highlights, gameplay, fortnite highlights, fortnite tips, stream highlights, how to play, fortnite gameplay, sypher, new update, sypherpk, fortnite update, fortnite new patch, fortnite new item, everything epic didnt tell you, fortnite new update, fortnite leaks, fortnite event, mr beast fortnite, undercover, fashion show, Fortnite chapter 5, asianjeff",2024-04-20 05:00
"This Glitch Breaks Fortnite","https://youtube.com/shorts/KW5cotP9OyE",11836374,539124,1577,"LazarBeam","","fortnite, lazarbeam",2025-02-24 13:40
"Fortnite Dances vs Real Life🙂Pt-3","https://youtube.com/shorts/FLONH9hK9Gk",22401199,233814,750,"MR RAVE ","Fortnite Dances vs Real Life🙂Pt-3  Subscribe for Daily Videos😁🔥  #Fortnite​​​​​​​​​​​​​​​​​​​ #Shorts​​​​​​​​ #fortniteshorts   code ""RAVE231"" to support me!💜  What do you wanna see next?","fortnite, chun-li, shorts, fortnite shorts, fortnite memes, fortnitememes, Transitions, Clean, Cleanest Transitions, Fortnite Transition, Cartoon vs Fortnite Dances, Fortnite Dances vs Real Life Pt-3, MR RAVE",2025-05-23 20:42
"I Hired a Fortnite Pro to Troll My Friend!","https://youtube.com/shorts/iNuWB0UufCc",10894839,283807,652,"SypherPK","I Hired a Fortnite Pro to Troll My Friend!  #fortnite  #sypherpk #shorts","fortnite, fortnite battle royale, competitive, gaming, highlights, gameplay, fortnite highlights, fortnite tips, stream highlights, how to play, fortnite gameplay, sypher, new update, sypherpk, fortnite update, fortnite new patch, fortnite new item, everything epic didnt tell you, fortnite new update, fortnite leaks, fortnite event, mr beast fortnite, undercover, fashion show, Fortnite chapter 5, asianjeff",2024-01-23 08:15
"Nick Eh 30’s First Fortnite Win!","https://youtube.com/shorts/tNuUPHvLr_8",10743058,307589,960,"CouRage Gaming","✅ BE SURE TO LIKE, SUBSCRIBE, AND TURN ON NOTIFICATIONS!!!  🎥 MY REACTS CHANNEL:   https://www.youtube.com/@CouRageJD 🎥 MY LIVESTREAM CHANNEL:   https://www.youtube.com/@CouRageReacts  👊 Fortnite Creator Code: CouRageJD 👊 CoD Creator Code: COURAGE  📲 FOLLOW MY OTHER SOCIAL MEDIAS: 🐦 https://Twitter.com/CouRageJD 📷 https://Instagram.com/CouRageJD 📘 https://Facebook.com/CouRageJD  Join The CouRagous Discord: https://discord.com/invite/CouRageJD  ⌨️ Edited by Abby. Follow her here: https://twitter.com/AbbyTheMS  🎮 SCUF – Play like CouRage and use code “CouRageJD” for a discount on all SCUFs for PS5, XBOX and PC here: https://scuf.co/CouRageJD  🖱️ CORSAIR – Grab the keyboard, mouse, and headset CouRage uses from CORSAIR:  https://cor.sr/CourageJD  🔴 ELGATO – CouRage uses Elgato products to stream. See his setup and products here:  https://e.lga.to/Courage  I’m officially an investor in Backbone! This will change mobile gaming forever. Check it out here: - https://playbackbone.com/courage/","CouRage, CoD CouRage, Caster CouRage, Jack CouRage Dunlop, Jack Dunlop CouRage, Funny CouRage Moments, CouRageJD, TwitchTV, Twitch CouRageJD, Fortnite, Fortnite Battle Royale, Funny, Humor, Fails, Gaming, Streaming, Fortnite Fails, Funny Fortnite Game, Pro Fortnite Player, Battle Royale, CouRage Fortnite, CouRage Shorts, CouRage #Shorts, Shorts, #shorts, Nick Eh 30, Nick Eh 30 Fortnite, Nick Eh 30 First Fortnite Win",2024-01-25 08:30
"Fortnite: Midas At Different Ages 😳 (World's Smallest Violin)","https://youtube.com/shorts/20xdUg5GrC4",10304400,251329,1168,"Bayzz","#shorts #fortnite   Subscribe To Me: https://bit.ly/2Npi19J  Follow Me On My Socials To Stay Connected! 👇 Instagram - https://www.instagram.com/bayzz.yt/​​​ TikTok - https://www.tiktok.com/@bayzz.yt​​​  If you own the original content used within this video, and would like the video removed, please contact me via email: BayzzBusiness@gmail.com","",2023-05-06 04:00
"Fortnite in 2018 vs 2024.","https://youtube.com/shorts/nG3RmCyd404",10139046,324348,651,"Hew Moran","Fortnite in 2018 vs 2024.  Subscribe or Fortnite Kid will crank 90s on you! https://www.youtube.com/@HewMoran  Hey there! I'm Hew Moran, a content creator who combines my passion for gaming, YouTube, and comedy into skits you’ll find hilariously relatable. On my channel, you'll see videos about funny everyday moments, like Fortnite kids thinking Fortnite invented everything, the highs and lows of being the youngest child vs. oldest sibling, and so much more. My favorite games include Minecraft, Fortnite, and GTA, and I grew up inspired by YouTubers like Rhett & Link, MrBeast, and Logan Paul. Now, I'm thrilled to be creating alongside amazing creators like Dimucc, Corey Tonge, Greg Renko, Ian Boggs, Luke Davidson, and others. Subscribe for laughs, relatable moments, and a new spin on gaming and life!","",2024-08-25 04:21
"MrBeast Challenged Me in Fortnite!","https://youtube.com/shorts/NmipqPukHDo",9838596,409605,664,"SypherPK","MrBeast Challenged Me in Fortnite!  #fortnite  #sypherpk #shorts","fortnite, fortnite battle royale, competitive, gaming, highlights, gameplay, fortnite highlights, fortnite tips, stream highlights, how to play, fortnite gameplay, sypher, new update, sypherpk, fortnite update, fortnite new patch, fortnite new item, everything epic didnt tell you, fortnite new update, fortnite leaks, fortnite event, mr beast fortnite, undercover, fortnite chapter 4, fortnite seasno 2, fashion show",2023-06-22 04:30
"Who Is The OLDEST Fortnite Skin? 👴","https://youtube.com/shorts/RNiCjvuDWBk",9958050,332553,3771,"Aid","#fortnite #shorts #fortnitememes Who Is The OLDEST Fortnite Skin? 👴  inspired by @LittlestSnail ! go subscribe all love  CREATOR CODE: aid to support daily videos like this! #epicpartner   👉HAVE A GREAT DAY!    CATCH-ALL OUR SOCIALS ➜ https://y.at/😱💎💎  JOIN OUR DISCORD FOR GIVEAWAYS! ➜ https://discord.gg/gSHdJCeFNned","fortnite, fortniteemote, fortnite meme, fortnite battle royale, fortnite update, fortnite event, update, skins, battlepass skins, new map, fortnite funny, epic games, fortnite gameplay, new update, fortnite leaks, fortnite season, fortnite glitch, xp, battle pass, event, fortnite leak, tier 100, fortnite xp map, battle pass overview, season 5, old map, leak, fortnite og, og map, xp map, lego, season 2, fortnite greek, star wars, fortnite may the 4th",2024-08-06 03:37
"MASSIVE Fortnite Glitch","https://youtube.com/shorts/ToLA662Nrms",9489282,470929,3705,"LazarBeam","","",2025-02-28 12:15
"The Oldest Fortnite Win Ever Recorded","https://youtube.com/shorts/4LtEII85TXU",8715427,560176,1347,"SypherPK","The Oldest Fortnite Win Ever Recorded  #fortnite  #sypherpk #shorts","fortnite, fortnite battle royale, competitive, gaming, highlights, gameplay, fortnite highlights, fortnite tips, stream highlights, how to play, fortnite gameplay, sypher, new update, sypherpk, fortnite update, fortnite new patch, fortnite new item, everything epic didnt tell you, fortnite new update, fortnite leaks, fortnite event, mr beast fortnite, undercover, fashion show, Fortnite chapter 5, asianjeff",2024-07-29 00:00
"Fortnite n'a AUCUN sens...","https://youtube.com/shorts/-hG9kWSP6Pw",8683146,271847,1510,"Unchained_Off","⏩Code de la MAP CARS MULTI MEGA RAMP 2657-3612-6027 ✅Code : unchained sur Fortnite !  🎁Abonne-toi à ma chaine Gaming ► https://bit.ly/Unchained_gaming  💖MON INSTA : https://www.instagram.com/unchained_off 🖤Mon Tik Tok : unchained_off 💙 Twitter : https://twitter.com/UnchainedYtb​​​​​​  Code MAP Pet Tycoon Simulator : 9447-9726-2272 Code MAP Only Up INFINI : 1468-0062-5889 Code MAP PARKOUR : 8440-0597-3368 Code MAP Interdite aux Garçons : 6794-2804-2802 Code MAP Football : 9850-2286-1041 ⚽ Code MAP BUILDFIGHT : 6288 0341 6030 🔥 Code MAP DON'T FALL : 5251-6671-7857  #unchained  #fortnite  #mrbeast  #epicpartner","unchained, unchained_off, fortnite, unchained fortnite, fortnite chapitre 4, chapitre 4, glitch fortnite, défilé de mode, fortnite battle royale, vbucks, fortnite streamhack, défilé, mode, skin, hack, glitch, boutique, fortnite unchained, short, shorts, unchained short, comparaison, tiktok, viral, test, unchained shorts, drole, fun, fortnite défilé de mode, fortnite glitch, bug, family friendly, sigma, bug fortnite, fortnite skin, danse fortnite, danse tiktok, secret, challenge, défi, -200, pompe",2023-03-16 01:03
"10 Best Fortnite Snipes Ever","https://youtube.com/shorts/fe9pGaWpyjU",8373420,458106,1177,"SypherPK","10 Best Fortnite Snipes Ever  #fortnite  #sypherpk #shorts","fortnite, fortnite battle royale, competitive, gaming, highlights, gameplay, fortnite highlights, fortnite tips, stream highlights, how to play, fortnite gameplay, sypher, new update, sypherpk, fortnite update, fortnite new patch, fortnite new item, everything epic didnt tell you, fortnite new update, fortnite leaks, fortnite event, mr beast fortnite, undercover, fortnite chapter 4, fortnite seasno 2, fashion show",2023-09-23 01:30
"Mon plus beau kill Fortnite selon les années !","https://youtube.com/shorts/u6hKCto8EII",8208309,272926,806,"WaZz","👉 Code créateur : wazzzz (avec 4 z) #ad (il est de retour après 2 ans et demi ! 😍)  🌟 Ma chaîne secondaire (1 vidéo par semaine) : https://www.youtube.com/WaZzTV  🔻  RÉSEAUX SOCIAUX  🔻 🔥 MON SITE INTERNET : https://wazz.be 👉 Twitch : https://twitch.tv/WaZz 👉 Discord : https://discord.gg/WaZz 👉 Twitter : https://twitter.com/wazzth 👉 TikTok : https://tiktok.com/@wazzth 👉 Instagram : https://instagram.com/wazzth  📧 Mail Pro : business@wazz.be  #Fortnite #WaZz #shorts","fortnite, wazz, manette, gameplay, tuto, tutoriel, joueur pro, pro, s'entrainer, scrim",2023-01-25 21:30
"Godzilla Evolved Fortnite doing Built-In Emotes, Episode 1","https://youtube.com/shorts/cffBer-M3-c",8109617,220694,1144,"Refortniter","Fortnite Godzilla Evolved Skin doing Glitched Built-In Emotes and Funny Meme Dances! Full Video https://youtu.be/iuAqzC8WdrI Use Code REFORTNITER.ART to support me, thank you! |-|/-\\/E F|_||\| シ  Thanks for every Subscription 🔔 https://www.youtube.com/channel/UCakouq_F03oWjMR4QYCfppg  Like 👍, Share, and Comment ✍Your support is greatly appreciated!  #Fortnitechapter6 #fortnitefunny #godzilla #epicpartner","godzilla fortnite, fortnite, Fortnite Chapter 6 Season 1, fortnite chapter 6, godzilla fortnite emote, fortnite godzilla evolved, fortnite og, godzilla, fortnite xp map, fortnite glitches chapter 6, fortnite glitches, godzilla in fortnite, glitches fortnite, fortnite godzilla",2024-12-02 09:00
"Rank These 5 Fortnite Loadouts But You Can't Change","https://youtube.com/shorts/45RtpO3CRss",8004768,228739,581,"SypherPK","Rank These 5 Fortnite Loadouts But You Can't Change  #fortnite  #sypherpk #shorts","fortnite, fortnite battle royale, competitive, gaming, highlights, gameplay, fortnite highlights, fortnite tips, stream highlights, how to play, fortnite gameplay, sypher, new update, sypherpk, fortnite update, fortnite new patch, fortnite new item, everything epic didnt tell you, fortnite new update, fortnite leaks, fortnite event, mr beast fortnite, undercover, fashion show, Fortnite chapter 5, asianjeff",2024-10-29 04:00
"I BECAME the CUTEST Kid and some dude started talking to me...","https://youtube.com/shorts/3PlMWvtxbkk",8229273,230714,1023,"Loserfruit","LIVE ➡️ 🍓 https://www.twitch.tv/loserfruit  ⚡TEAM PWR ➡️ https://www.youtube.com/pwr ❤️ Group Channel ➡️https://www.youtube.com/tosgirls  💄 e.l.f. affordable makeup and skincare ➡️ https://bit.ly/3yFIWng  🏃‍♀️ Always wearing my fav activewear ➡️ https://gym.sh/Shop-Loserfruit 🖥️ Corsair is the best ➡️ https://cor.sr/Loserfruit   🎤 Shure® MV7 Podcast Microphone  ➡️ https://shu.re/3ODgxpY  💻 ROG Strix G15 G513 ➡️ https://rog.gg/LufuG15YT   🍉 VIDEO EDITED BY 🍉 Kxs ➡ https://twitter.com/kxs1_ 🥭  🍒 Music 🍒 Music provided by Epidemic Sound http://share.epidemicsound.com/wn7HM","loserfruit, lufu, fortnite",2023-02-08 22:03
"I Found the *RAREST* Mythic in Fortnite!","https://youtube.com/shorts/EAYfnuk2zGw",7727006,125152,2926,"Typical Gamer","Fortnite Chapter 5 Season 3 gameplay with Typical Gamer!  #Shorts #Fortnite #TypicalGamer #clips  #FortniteItems #Glitch  MY GAMES in FORTNITE! 🧱 Play SUPER BRICK RED vs BLUE ► 8665-0274-0812 🧸 Play TOY BED WARS ► 5471-4550-8290 📦 Play RANKED Box PVP  ► 5178-8855-9263 🔴 PLAY SUPER RED vs BLUE ► 2786-2114-8349 👆 Play Only Up Time Travel! ► 5264-1761-9807 🥜 PLAY FORT NUT NOW!! ► 8500-5091-3965 ❤️ Make sure to FAVORITE and LIKE the maps!  🔔 SUBSCRIBE for DAILY videos! 🔔  Gaming channel: https://www.youtube.com/channel/UCqVCSWnuOSPm26orvNDTuWQ Streaming channel: https://www.youtube.com/c/typicalgamer  Twitch: Twitch.tv/TypicalGamer Merch: https://typical.store Twitter: https://www.twitter.com/typicalgamer Instagram: https://www.instagram.com/typicalgameriok Discord: https://discord.gg/tgelite","",2024-07-11 02:47
"Fortnite Dances vs Real Life💞","https://youtube.com/shorts/S0KioKCXDl0",15424896,195061,487,"Momo Studios","For anyone who has a love for TikTok Dances and Fortnite - showcasing some of their iconic moments now in Fortnite as emotes. Which Dance and emotes do you like best?  #fortnite #chapter6season3 #fortnitenostalgia #cartoons #springonyoutube","Fortnite, Shorts, Fortnite Shorts, Fortnite Memes, Fortnitememes",2025-05-25 04:00
"Cette fille de 6 ans est meilleure que Toi 😭","https://youtube.com/shorts/b6iFCRMAz8I",6695145,252055,5281,"Unchained_Off","⏩Code de la MAP CARS MULTI MEGA RAMP 2657-3612-6027 ✅Code : unchained sur Fortnite !  🎁Abonne-toi à ma chaine Gaming ► https://bit.ly/Unchained_gaming  💖MON INSTA : https://www.instagram.com/unchained_off 🖤Mon Tik Tok : unchained_off 💙 Twitter : https://twitter.com/UnchainedYtb​​​​​​  Code MAP Pet Tycoon Simulator : 9447-9726-2272 Code MAP Only Up INFINI : 1468-0062-5889 Code MAP PARKOUR : 8440-0597-3368 Code MAP Interdite aux Garçons : 6794-2804-2802 Code MAP Football : 9850-2286-1041 ⚽ Code MAP BUILDFIGHT : 6288 0341 6030 🔥 Code MAP DON'T FALL : 5251-6671-7857  #unchained  #fortnite  #mrbeast  #epicpartner","unchained, unchained_off, unchained fortnite, fortnite, jeu vidéo, squeezie, velo, ski, unchained velo, gameplay, drole, fail, cheat, hack, gratuit, nouveau, short, unchained gaming, fortnite battle royale, fortnite maj, mise à jour, Retour au Chapitre 1, live, event, evenement, saison !, meil, chapitre 5, Cette fille de 6 ans est meilleure que Toi, Cette fille, 6 ans, fortnite enfant, fortnite enfant 6ans, fille de 6 ans, prodigy, ThePerkyBee, Fortnite Prodigy, fortnite clips, fortnite shorts",2024-09-14 01:30
"Je joue à Fortnite au Cinéma 😱😍","https://youtube.com/shorts/XTiYslKiQ6I",6839683,180404,704,"Benoit Chevalier","","",2023-12-08 23:57
"The RAREST Item in Fortnite Reload!","https://youtube.com/shorts/LcXcSL84Hrc",6701964,269051,12102,"SypherPK","The RAREST Item in Fortnite Reload!  #fortnite  #sypherpk #shorts","fortnite, fortnite battle royale, competitive, gaming, highlights, gameplay, fortnite highlights, fortnite tips, stream highlights, how to play, fortnite gameplay, sypher, new update, sypherpk, fortnite update, fortnite new patch, fortnite new item, everything epic didnt tell you, fortnite new update, fortnite leaks, fortnite event, mr beast fortnite, undercover, fashion show, Fortnite chapter 5, asianjeff",2024-06-27 05:30
"Can You Complete the Fortnite Battle Pass in 1 Day?","https://youtube.com/shorts/jxpRbJMPOxY",6318469,269986,1143,"SypherPK","Can You Complete the Fortnite Battle Pass in 1 Day?  #fortnite  #sypherpk #shorts","fortnite, fortnite battle royale, competitive, gaming, highlights, gameplay, fortnite highlights, fortnite tips, stream highlights, how to play, fortnite gameplay, sypher, new update, sypherpk, fortnite update, fortnite new patch, fortnite new item, everything epic didnt tell you, fortnite new update, fortnite leaks, fortnite event, mr beast fortnite, undercover, fashion show, Fortnite chapter 5, asianjeff",2024-06-05 03:30
"Bro found the unlimited hp glitch 💀😭 #fortnite #fortniteshorts #gaming","https://youtube.com/shorts/vi0i8e9nR_U",13044050,171820,1518,"MangoLeaf","","",2025-05-14 21:01
