Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"It's the final week of the #BattleforKatanaKingdom! 😱","https://youtube.com/shorts/UfTRvObcXEM",1626794,69400,1618,"Brawl Stars","🍣 2 FREE SUSHI in the Shop, claim them now! 🗓️ New Daily Contests! Compete against 10 other players, reach the top of the leaderboard, and get Sushi rewards! 🌟 Double Starr Drops during the weekend 🍱 Content Creators are giving away 2 more FREE SUSHI! Check out your favorite creator channels!  The Battle for Katana Kingdom event ends on May 29th at 08h UTC, so this is your final chance to get all the event Skins, including Oni Kenji! 💥","",2025-05-22 17:36
"THE FINALS | BattlePass Rewards | Season 1","https://youtube.com/shorts/5vfOq2Jz1xY",803591,4793,641,"THE FINALS","WELCOME TO SEASON 1: BATTLEPASS REWARDS  12 pages / 96 Items to unlock   CAN YOU REACH THE FINALS?   #reachthefinals    Twitter: https://twitter.com/reachthefinals Discord: https://discord.gg/thefinals Steam: https://store.steampowered.com/app/2073850/THE_FINALS/ PlayStation 5: https://store.playstation.com/concept/10006873/ Xbox Series X|S: https://www.microsoft.com/store/productid/9pgd71cmds0z","",2023-12-13 08:04
"The Finals in 60 Seconds! #gaming #thefinals #reels #fpsgames","https://youtube.com/shorts/yZ6p6dENOd0",800477,42222,421,"Oblivity","Brief breakdown of Embark's latest FPS Title 'The FINALS' in 60 seconds!  #newgame #thefinalsgameplay","",2023-12-10 20:32
"new THE FINALS GAMEPLAY","https://youtube.com/shorts/GLP32G-ABSI",551057,17560,213,"JaysWASD","","",2023-03-08 10:59
"RCB into the finals! | Manish Kharage","https://youtube.com/shorts/WOnGwMZwFSU",1059247,32707,798,"Manish Kharage","","",2025-05-30 02:39
"BEST SKIN in GAMING - The Finals","https://youtube.com/shorts/qaPK9mb7cXw",556076,25847,223,"Lazi","This is probably one of the best skins I've seen in a game.  #thefinals #shorts","the finals, finals",2024-03-28 11:11
"Movement vs Streamers in The Finals","https://youtube.com/shorts/L021WBfjBYU",480752,17661,725,"Reave","The Finals movement vs streamers.  ►Watch Me Live! https://twitch.tv/freereave  ►Join the Discord https://discord.com/invite/Jgvassh9jc  ►Follow My Twitter https://twitter.com/reave  #thefinals #finals #thefinalsgame   the finals,the finals gameplay,the finals game,the finals open beta,the finals tips,the finals beta,the finals review,the finals trailer,the finals release date,the finals best settings,the finals best,the finals guide,the finals ranked,the finals best weapons,the finals tips and tricks,the finals movement,the finals pc gameplay,the finals pc,the finals ps5,the finals xbox,the finals release,the finals destruction,the finals gameplay trailer  Join THE FINALS, the world-famous, free-to-play, combat-centered game show! Fight alongside your teammates in virtual arenas that you can alter, exploit, and even destroy. Build your own playstyle in this first-person shooter to win escalating tournaments and lasting fame.","the finals, the finals gameplay, the finals game, the finals open beta, the finals tips, the finals beta, the finals review, the finals trailer, the finals release date, the finals best settings, the finals best, the finals guide, the finals ranked, the finals best weapons, the finals tips and tricks, the finals movement, the finals pc gameplay, the finals pc, the finals ps5, the finals xbox, the finals release, the finals destruction, the finals gameplay trailer",2023-12-13 07:01
"How To REALLY Play The Finals #gaming #thefinals","https://youtube.com/shorts/aYaWybzkJpU",485288,19951,151,"Toko","","",2023-12-15 02:00
"THE FINAL CALL: Denver Nuggets 2022-23 NBA Champions 🏆","https://youtube.com/shorts/46hEVsUA3mM",385980,4489,387,"NBA","Led by Nikola Jokic’s 28 points (12-16 FG), 16 rebounds, and 4 assists, the Denver Nuggets defeated the Miami Heat in Game 5, 94-89. Michael Porter Jr. (16 points, 13 rebounds) and Jamal Murray (14 points, 8 rebounds, 8 assists) added a combined 30 points for the Nuggets in the victory, while Jimmy Butler tallied 21 points for the Heat. After closing out this best-of-seven series, 4-1, the Nuggets have clinched the franchise’s first NBA title.  Never miss a moment with the latest news, trending stories and highlights to bring you closer to your favorite players and teams. Download now: https://app.link.nba.com/APP22","Basketball, Denver Nuggets, G League, Miami Heat, NBA, game-0042200405, team-1610612743",2023-06-13 12:14
"THE FINALS | Tips & Tricks #6 🔥","https://youtube.com/shorts/89GsxkSW3Zk",384106,14783,113,"srshreddedgaming","Use these tips to help you break down goo walls quicker in The Finals!","",2023-12-14 06:00
"RCB Are Into The Finals..🔥🥹 #rcb","https://youtube.com/shorts/PJMkmsfegtI",702223,16247,160,"@Naman Edits","RCB Are Into The Finals..🔥🥹 #rcb","",2025-05-30 10:49
"THE FINALS VLOG WILL BE LIVE TONIGHT- I can’t wait for you to see it 🥹🤍🤍🤍","https://youtube.com/shorts/jVL13ecAzrQ",692983,17223,127,"Freya Loren","","",2025-05-24 15:46
"Who is gonna win the finals? 😡","https://youtube.com/shorts/QSF1e_vnn-U",338022,15854,146,"FullCourtPod","","",2025-01-29 06:06
"Who is better in the Finals #nba #basketball","https://youtube.com/shorts/WsdczS8nIvQ",1470888,3500,619,"NBAEDITS13","","",2025-05-10 07:21
"The Finals is TAKING OVER Gaming","https://youtube.com/shorts/LvHZ09LtlNc",309831,18843,470,"theScore esports","#shorts #newgame #thefinals #genprod  The Finals is absolutely dunking on Call of Duty right now.  Hosted and Written by: Devin Coull and Alina Sotula @asotula Edited by: Patrick Weiers Produced by: Bernard Malijan  Music used under license from Associated Production Music LLC (”APM”).  Follow us on Twitch: http://www.twitch.tv/thescoreesports Follow us on Twitter: http://twitter.com/thescoreesports Follow us on Facebook: https://www.facebook.com/theScoreesports Follow us on TikTok: http://www.tiktok.com/@thescoreesports Follow us on Instagram: https://instagram.com/theScoreesports","esports, gaming, theScoreesports, thescore, the finals, call of duty, free to play, fps, steam, cool looking skins, new game, free to play game, embark studios, new gameplay, the finals good game, destruction game, fps game, fast paced game, new multiplayer games, play with friends, games that are fast pace",2023-12-16 07:30
"RCB into the finals...🔥 #rcb #viratkohli #cricket #shorts #geography #msd1730","https://youtube.com/shorts/bCj7htBLO10",579467,16700,238,"MSD1730","RCB into the finals...🔥 . . . .   ~      © Copyright  All the videos, songs, images, and graphics used in the video belong to their respective owners and I or this channel don't claim any rights over them.  Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statutes that might otherwise be infringing. Non-profit, educational, or personal use tips the balance in favor of fair use.     Tags-: #geography​#russia​ #usa​#canada​#history​   #geography​#worldwar​#maps​#freeplastine​ #israel​#norway​#geography​#edits​#maps​#safevid​#ottoman​#umayyad​#mughal​#date​#ussr​#marathaempire​#sivil​#china​#billgates​#romania​#japan​#sealand​#ohio​#southkorea​#ukraine​#ireland​#argentina​#brazil​#saudiarabia​#turkey​#greece​#russia​#algeria​#usa​#uk​ #norway​#denmark​#germany​#france​#continent​#army​#italy​#world​#korea​#china​#afghanistan​#syria​#jordan​#egypt​#canada​#niger​#army​ #megustatu​#albania​#bulgaria​#azerbaijan​  #veitnam​#laos​#combodia​#angola​#poland​  #tazmania​#angola​#elsalvador​#nicaragua​  #trollface​#edits​#countries​#leaders​#sigma​  #trending​#nortkorea​#uzbekistan​#gana​#nato​ #oman​#iraq​#usa​#conflict​#meme​#geographyer​#ottoman​#countryballs​#syria​#bulgaria​#romania​#israel​#greece​#shortsvideo​#viralvideo​ #tiktokvirals​#mongolia​#japan​#hungary​#czechia​#edits​#ukraine​#australia​#summer​#finland​  #morroco​#armenia​#israel​#palestine​#malaysia​#iran​#iraq​#mongolia​#news​#keşfet​#türkiye​ #turkey​#viralshorts​#ww2​#ww1​#mapping​#country​#allied​#real​#middleeast​#world​#palestine​#centralpowers​#nowar​#future​#nazigermany​ #ussr​#reels​#shorts​#meme​#earth​#china​ #japanese​#italy​#europe​#asia​#australia​#fun​ #geography​#youtube​#trend​#new​#mexico​ #philippines​#cambodia​#south​#north​#austria​ #hungary​#sweet​#azerbaijan​#edit​#music​  #gigachad​#true​#animals​#naberyoutube​#flag​  #backgraund​#commander​#army​#soldier​#now​#then​#past​#helpme​#makethe​#japanese​ #hirohito​#trending​ #peace​","",2025-05-30 16:03
"THE FINALS: il nuovo contendente di COD, Apex, Valorant e Fortnite","https://youtube.com/shorts/7Jzw8U7N0i8",289025,28545,355,"Il Forla","#shorts #gaming #thefinals  #cod #warzone #apex #fortnite #valorant  #fpsgames #playstation #xbox #pcgaming #playstation5 #xboxseriesx #ilforla","the finals, the finals ita, the finals gameplay ita, the finals open beta, il forla",2023-10-31 21:30
"Fueling up for the Finals","https://youtube.com/shorts/IB-8MoRPWEQ",289440,12505,75,"LoL Esports","","Worlds 2024, worlds, league of legends, worlds league of legends, worlds 2024, esports, lck, lcs, lpl, cblol, lla, lec, pcs, vcs, swiss stage, worlds 2024 league of legends, lol esports, lol 2024, lol worlds 2024",2024-11-02 20:36
"Pushing the RTX 5090 to 1,000 FPS: The Finals","https://youtube.com/shorts/bouOT4fOVEY",505535,15604,655,"Ryan Kennedy","In this video, we tried to push the limits of the RTX 5090 GPU to achieve 1,000 FPS in the video game Doom. We experimented with various settings, including DLSS frame generation and upscaling, to try to reach this goal. However, it seems we are CPU-limited, and despite the power of the 5090, we were unable to consistently hit the 1,000 FPS mark. We're now looking for suggestions on what other games we should try to test the limits of this powerful GPU.  #ryankennedy #gaming","",2025-04-25 10:00
"Ronaldo & Messi of Chess in the Finals🔥🔥 #chess #magnuscarlsen #hikarunakamura","https://youtube.com/shorts/D1tWAN28EOk",499901,16763,168,"ChessBase India","","",2025-04-13 03:56
"Mission: Impossible – The Final Reckoning | Wing Walk | Paramount Pictures UK","https://youtube.com/shorts/887tqxVtOgc",482511,7719,173,"Paramount Pictures UK","""One of the most dazzlingly ambitious blockbusters of our time"" ⭐⭐⭐⭐⭐  – The Telegraph. #MissionImpossible – The Final Reckoning is in cinemas now.","",2025-05-21 20:00
"青は青でもそっちの青!?【THE FINALS】 #shorts","https://youtube.com/shorts/pZNMgc0ZfQM",255728,9884,85,"兄者弟者","ハチャメチャFPS！【製品版】弟者,ぺちゃんこ,途中からドンピシャの「THE FINALS」【2BRO.】  本編は関連動画から！  2023/12/08 配信「#THEFINALS」 #弟者 #2bro","2BRO., 弟者, 実況, ゲーム, PS5, バグ",2023-12-14 18:00
