Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"200 IQ Tunnel Play 🤯 | Battlefield 2042","https://youtube.com/shorts/IpYpn7rpvHQ",1064644,29278,429,"FlexLanes","Twitch: https://www.twitch.tv/flexlanes Twitter: https://twitter.com/Flex_Lane Discord: https://discord.gg/wSwd86hQgs Business contact: flexlanesyt@gmail.com  Support me directly: https://streamlabs.com/flexlanes/tip  #battlefield #battlefield2042 #battle #fps #flexlanes #meta #helicopter #2042 #aim #gaming #surprise #nightbird","",2024-07-04 03:00
"Sniper on a SKYSCRAPER in Battlefield 2042..","https://youtube.com/shorts/xawX8hpEADk",524285,16664,331,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-11-26 02:15
"Wie reagiert man bei Dice eigentlich auf berechtigte Kritik an Battlefield 2042?","https://youtube.com/shorts/03BoIgJDICA",237107,8425,311,"Ger Thunderlord","Achja genau, man bannt einfach die kritischen YouTuber für eine Woche, weil sie es gewagt haben, sich direkt über Dice Leute zu beschweren, die ihren Job nicht machen und halt dafür verantwortlich sind, dass Battlefield 2042 so ist, wie es ist. So passiert bei Enders und jetzt auch bei mir.","Battlefield 2042 Dice bannt YouTuber, Battlefield 2042 Dice reagiert auf Kritik mit Ban, Battlefield 2042 Shorts, Battlefield 2042 Deutsch, Battlefield 2042 Draugr, Battlefield 2042 Armored Kill",2024-06-16 00:32
"Battlefield 2042 is Hilarious FUN..","https://youtube.com/shorts/P0m7ddx55UM",251041,6716,62,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube","",2025-02-23 20:00
"M1911 Comparison | Battlefield 4 vs Battlefield 1 vs Battlefield 5 vs Battlefield 2042","https://youtube.com/shorts/EL1Uomh1XY4",400692,5556,176,"WarbyGaming","#shorts  Which Game is BEST?  Games List - Battlefield 4 - Battlefield 1 - Battlefield 5 - Battlefield 2042  #battlefield #bf  All the content on my channel is recorded and edited by myself.  Please leave a like if this video was helpful :) ~~~~~~~~~~~~~~~~~~~~~~~~~ Subscribe here: - https://bit.ly/2R4yROL Twitter: https://bit.ly/2sxyx0N ~~~~~~~~~~~~~~~~~~~~~~~~~","battlefield, battlefield 4, battlefield 1, battlefield 5, battlefield 2042",2025-05-17 20:15
"Lo MEJOR y lo PEOR de BATTLEFIELD 2042","https://youtube.com/shorts/EGRREydJdwc",129863,16447,136,"MikelRid","esto es lo mejor y lo peor de battlefield 2042","battlefield, battlefield 6, battlefield 2025, battlefield 1, battlefield 6 trailer, battlefield labs, battlefield 4, battlefield 3, el mejor battlefield",2025-02-05 04:00
"Battlefield 2042  XFAD-4 Draugr 15 kills Air Stricke","https://youtube.com/shorts/3PX8L99sgR0",228910,5708,74,"Air-Platano-809","#gaming        #battlefield2042      #gg      #warzone      #callofduty    #pcgaming    #viral   #jet   #XFAD-4Draugr #XFAD-4 #draugr","",2024-07-01 08:02
"Nightbird Domination 💪 Pt.105 😈 | Battlefield 2042","https://youtube.com/shorts/ZTgytcrHBXs",105219,2900,60,"FlexLanes","Twitch: https://www.twitch.tv/flexlanes Twitter: https://twitter.com/Flex_Lane Discord: https://discord.gg/wSwd86hQgs Business contact: flexlanesyt@gmail.com  Support me directly: https://streamlabs.com/flexlanes/tip  #battlefield #battlefield2042 #battle #fps #flexlanes #meta #helicopter #2042 #aim #gaming #surprise #nightbird","",2024-11-04 03:00
"Everyday I'm JAVELIN in Battlefield 2042..","https://youtube.com/shorts/Aj92RtqWbQw",102844,3433,47,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube  Everyday I'm JAVELIN in Battlefield 2042..","",2025-02-22 09:00
"Clearing the OBJECTIVE in Battlefield 2042..","https://youtube.com/shorts/0uMj4-YOGcc",215326,2725,51,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2025-04-08 00:15
"The WORST Spawn Ever in Battlefield 2042..","https://youtube.com/shorts/SrsNhq7JBjw",91639,2295,21,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube","",2024-12-29 01:15
"The BEST Camper Reaction in Battlefield 2042..","https://youtube.com/shorts/lDsFdbIIYW4",179824,3106,49,"SQUiD G+","","",2025-05-08 00:15
"Sniper gets DONE in Battlefield 2042..","https://youtube.com/shorts/ix-KEiY5ETM",82462,3546,43,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-12-20 01:15
"Taking DOWN a Condor in Battlefield 2042..","https://youtube.com/shorts/sqHWJuBC0n8",101270,3106,31,"SQUiD G+","The BEST Battlefield clips on YouTube","",2025-03-12 01:15
"Capturing a Flag in STYLE 😮 Battlefield 2042..","https://youtube.com/shorts/xNemYBU3cIQ",85201,3365,52,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube","",2025-02-26 01:15
"The ULTIMATE Revenge in Battlefield 2042..","https://youtube.com/shorts/fULTXvHN6k4",78242,3336,31,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-12-18 01:15
"All Lined UP in Battlefield 2042..","https://youtube.com/shorts/L-oyIJ0oXwI",77467,3044,45,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-10-26 00:15
"Fast THINKING in Battlefield 2042..","https://youtube.com/shorts/edc8yBdLEUk",147027,2527,37,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube","",2025-03-30 01:15
"The FASTEST KILLING GUN in Battlefield 2042","https://youtube.com/shorts/O_nLeOYaZ_Q",79771,2545,62,"Neon PWA","is this the fastest ttk weapon in Battlefield 2042  Become A Member Today https://www.youtube.com/channel/UCJxEtF5d0Vs1VL104gmzaEQ/join                         ""Pink Wig Army Merch"" 👉 https://teespring.com/stores/pwa-merch 👈  ► Discord - https://discord.gg/Emk6VtSUQe ► Twitch - https://www.twitch.tv/neon_pwa ► Twitter - https://twitter.com/Neon_PWA ► TikTok https://www.tiktok.com/@neon_pwa https://linktr.ee/neon_pwa ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ► Song - StreamBeats by Harris Heller https://www.youtube.com/channel/UCQ6hCusHlsIDXqoTbbTHSUQ  BATTLEFIELD 2042 - MAIN THEME (EurocorpFx Fan Made Soundtrack) https://bit.ly/3uCzhim  👉 The screenshots I use in my thumbnails are from these guys: https://linktr.ee/iun7  YT - MG1010  Free Motion Graphics Video used:  https://youtu.be/TKmllByzCtU YouTube Channel:  https://youtube.com/MG1010  I do not take any ownership of music displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes only.  #Battlefield2042 #BF2042","Battlefield, neon pwa, pink wig army, Battlefield 2042 Neon PWA, BATTLEFIELD 2042, Battlefield 2042 BEST Settings, Battlefield 2042 Neon PWA BEST GUNS, Battlefield best weapons, Battlefield best settings, Battlefield honest review updates",2024-11-04 20:00
"Best Heli is Stolen Heli 💯 Pt.13 | Battlefield 2042","https://youtube.com/shorts/yPmnyb2HMtY",69960,2489,72,"FlexLanes","Twitch: https://www.twitch.tv/flexlanes Twitter: https://twitter.com/Flex_Lane Discord: https://discord.gg/wSwd86hQgs Business contact: flexlanesyt@gmail.com  Support me directly: https://streamlabs.com/flexlanes/tip  #battlefield #battlefield2042 #battle #fps #flexlanes #meta #helicopter #2042 #aim #gaming #surprise #nightbird","",2024-10-07 22:01
"Ice COLD Revenge in Battlefield 2042..","https://youtube.com/shorts/gZNSObfGfN4",69594,3381,43,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-11-12 01:15
"Camper gets YEETED in Battlefield 2042..","https://youtube.com/shorts/dJkYsFATMaE",65295,3315,39,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube","",2024-10-18 00:15
"Camper Gets Outro'd LIVE in Battlefield 2042..","https://youtube.com/shorts/88L5cdrsICs",57684,2226,25,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..  Camper Gets LIVE Outro in Battlefield 2042","",2025-02-22 01:15
"☢️ Underbarrel Shotgun in STALKER 2 vs Battlefield 2042 #Shorts #Stalker2 #games #vs #battlefield","https://youtube.com/shorts/7SUiSpMTjAA",56681,0,85,"GG Rewind","☢️ STALKER 2 (2024) vs Battlefield 2042 (2021) #Shorts #YouTubeShorts #game #games #new #stalker #stalker2 #battlefield #bf2042  💻 Laptop: ASUS ROG Strix G16 2023 13th Gen Intel® Core™ i5-13450HX Processor NVIDIA® GeForce RTX™ 4060 Laptop GPU IPS FHD+ 16:10 (1920 x 1200, WUXGA) 165Hz DDR5 16GB Windows 11  ♫ MUSIC:  🎞️  Montage: NVIDIA GeForce Experience Adobe Premiere Pro Sony Vegas Pro","shorts, youtube shorts, short, gaming, game, games shorts, new, amazing, fun, funny, games, top, best, youtube gaming, cool, meme, creative, fps, shorts game, new shorts, 2k, pc, video game, fyp, viral, trend, recommend, rec, wow, Stalker 2, Stalker, S.T.A.L.K.E.R. 2: Heart of Chornobyl, Chornobyl, Heart of Chornobyl, GSC Game World, GSC, new stalker, vs, versus, comparison, then, now, then vs now, battlefield 2042, battlefield 6, 2042, DICE, Electronic Arts, battlefield labs, labs, battlefield, bf, bf 2042",2025-03-17 02:00
"Last ACTION Hero in Battlefield 2042..","https://youtube.com/shorts/Ml7qU4L-mXU",54823,2394,35,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-12-21 01:15
"Next LEVEL Mockery in Battlefield 2042..","https://youtube.com/shorts/T7jLg-sdxQk",51533,2071,29,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-12-23 01:15
"Jet VS Shield in Battlefield 2042..","https://youtube.com/shorts/MSckaF0ZhBY",51440,1346,22,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-09-22 04:00
"#Battlefield 2042 | Dead Space - PLAY NOW","https://youtube.com/shorts/WprrLmb8dfs",50241,2617,189,"Battlefield","📅 July 9 - 16 🎮 Play the new mode: Outbreak 🔫 Survive and earn rewards 🪖 Immerse yourself in the new ""Scenario Five"" Dead Space bundle.","battlefield, battlefield2042, battlefield 2042, bf2042, dead space, deadspace, gaming, games, video games, fps, first person shooter, shooter games, battlefield 2042 season 7, season 7, BF2042 S7, dead space game",2024-07-09 21:23
"What Just HAPPENED in Battlefield 2042..","https://youtube.com/shorts/rPiTMDTv1m0",88667,1844,31,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube","",2025-04-03 00:15
"Stream Snipers Get OWNED in Battlefield 2042..","https://youtube.com/shorts/xCdVS8NkkUU",44887,2049,32,"SQUiD G+","","",2025-03-01 01:30
"The BEST Achievement Yet in Battlefield 2042..","https://youtube.com/shorts/QjVLKjulo1Q",40130,2033,32,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2025-01-26 02:00
"The GREATEST Clip in Battlefield 2042..","https://youtube.com/shorts/flVTPCZoVYI",40333,1802,37,"SQUiD G+","","",2025-03-09 01:15
"No ESCAPE Bro, in Battlefield 2042..","https://youtube.com/shorts/ZafUafPnCJE",36976,1683,18,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2024-12-14 01:15
"Setting a TRAP in Battlefield 2042..","https://youtube.com/shorts/6DZwS-x-dXE",79656,1240,17,"SQUiD G+","The BEST Battlefield 2042 clips on YouTube..","",2025-04-09 00:15
