Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"5 Weapons That Should NEVER Be Full-Auto in Apex Legends","https://youtube.com/shorts/2ajAX8gIcNY",4132955,165648,2329,"RossTheeSquirrel","5 Weapons That Should NEVER Be Full Auto In Apex Legends. R5 Reloaded. Apex Legends Mods. Apex New Weapon.  Various Weapons exist within The Apex Games, including SMGs, Marksman Rifles, Snipers, Pistols, Shotguns, and more! Certain weapons within Apex Legends are purposefully designed to be single fire or burst.  Weapons like the Peacekeeper, Kraber, Longbow, Charge Rifle, and Throwing Knife, but as full auto.  With R5 Reloaded, a modded version of Apex Legends, we can see what these weapons would look like as full auto within The Apex Games.  Apex Legends Season 20 | Apex Legends Private Custom Lobby | Apex Ranked | Apex Funny Moments | Apex Shorts | How to Hit Masters |  Apex Legends Gameplay | Apex Legends News | Apex Bug | Apex Lore | Apex Legends: Breakout | Apex Legends Ranked Tips | Apex Legends Mixtape  #shorts #apex #apexlegends #apexclips","apex, apex legends, apex leaks, apex ranked, apex funny moments, apex legends leaks, apex easter egg, apex best settings, rare heirloom animation, apex legends nostalgia, nessie, apex legends lore, apex legends season 20, season 20 news, season 20 patch notes, apex news, heirloom shards, universal heirloom, algs hacked, cobalt katar, shadow society collection event, cobalt katar animations, apex solos, season 21, apex alter, apex full auto, apex modded, r5 reloaded",2024-04-06 07:14
"I Got Banned in Apex Legends... 😭","https://youtube.com/shorts/tqL3-7ixz8U",7741752,266423,2520,"schrodingerLee","COME JOIN NOW LIVE😎: twitch.tv/schrodingerlee  follow my socials discord for the bois: https://discord.com/invite/schrodingerlee https://www.instagram.com/schrodingerlee https://www.tiktok.com/@schrodingerlee https://twitter.com/schrodingerlee","schrodingerlee japan, schrodingerlee and rena, schrodingerlee and enoki, schrodingerlee vods, schrodingerlee rena, schrodingerlee enoki, schrodingerlee valorant, schrodingerlee face reveal, schrodingerlee mira, schrodingerlee nako, schrodingerlee, schrodingerlee hokkai, schrodingerlee vrchat, schrodinger lee, schrodingerlee cottontail, schrodingerlee twitch, irl schrodingerlee, mira schrodingerlee, hokkai schrodingerlee, valorant schrodingerlee, apex legends, faide, aceu",2025-04-17 20:36
"Why I NEVER Open Apex Packs In Apex Legends","https://youtube.com/shorts/B6_zdUt-LvE",3844129,194547,2666,"The Gaming Merchant","Thanks for watching this Apex Legends gameplay video! You can subscribe for more Apex daily challenges and funny moments. You can now support my Apex Legends channel by becoming a member https://www.youtube.com/thegamingmerchant/join - Members will get a logo and emojis to use in chat Join the discord: https://discord.gg/thegamingmerchantWhy I NEVER Open Apex Packs In Apex Legends #shorts #apexlegends #apex #apexgameplay  Twitter: https://twitter.com/gamingmerchant_","Apex Legends, Apex, Play Apex",2022-10-11 16:21
"When a hacker sends you 4,000 Apex Packs","https://youtube.com/shorts/uUv_VS7Myaw",4280522,200200,1455,"Mande","EDITORS: ▶ YouTube Editor: https://www.twitter.com/NoobKento ▶ Shorts Editor: https://www.twitter.com/followdunc  SUBSCRIBE TO MY 2ND YOUTUBE: ▶ https://www.youtube.com/channel/UCzBcQIBnxb5mMqnTba-OB0A  FOLLOW ME ON SOCIAL: ▶ https://www.twitch.tv/mande ▶ https://twitter.com/MandeOW ▶ https://www.instagram.com/mikkel.hestbek/ ▶ https://tiktok.com/@mandetrodser  BECOME A YOUTUBE MEMBER AND GET PERKS: ▶ https://www.youtube.com/channel/UCTXqDy7RTOoi_p2JyySAa_A/join  BLITZ APP ▶ Blitz helps you track your Headshot% in real-time while in-game. Download the Blitz App today: https://invite.blitz.gg/Mande_  --------------------------------------------------------------------------------------------------------------------------- STUFF I USE:  ▶ Mouse: Pulsar X-lite V2 heavy - or - Zowie EC2 https://www.twitter.com/MandeOW/status/1464214525289373731?cxt=HHwWxoC57cvW99EoAAAA ▶ Keyboard: https://twitter.com/AZP3CT_FPS/status/1605282593699946498  ▶ Monitor: ROG Swift 360Hz PG27AQN | Second monitor: 👽 Alienware aw2521h  ▶ Gaming PC: Ryzen 7950x, RTX 4090, 64GB RAM 5600MHz ▶ Stream PC: I9 12900k, RTX 3080, 32GB RAM 3600MHz   --------------------------------------------------------------------------------------------------------------------------- SETTINGS: ▶ Sens: Apex: 1.5 in-game, 800 dpi, ads 1 / controller 3-2 classic Valorant: 0.41  ▶ Settings: Everything is on low and shadows off  --------------------------------------------------------------------------------------------------------------------------- ABOUT ME: ▶ How old are you? - 25 ▶ From? - Denmark ▶ How tall are you? - 6'5 or 195 cm ▶ What is your favorite Video-Game? - Apex Legends  Don't forget to support Mande using the links above!  ▶ Outro Song: https://www.youtube.com/watch?v=zXX94yJgTz4  #apexlegends #apexseason19 #mande #apexpredator #bocekbow #sentinel #sniper #apex  #tsmmande #season19 #apexlegendsignite","mande, tsm mande, tsm, tsm apex, pathfinder, sniper, funny, funny moments, highlights, apex legends, apex legends gameplay, movement, mande sniper, longbow, kraber, sentinel, bocek bow, apex bow, predator, pred, season 19, apex legends season 19, apex legends ignite",2024-02-11 04:00
"Unlocking the Level 100 R99 in Apex Legends #shorts","https://youtube.com/shorts/TxYe5k4Qsyw",3339092,115399,1167,"Zerbow","Level 100 R99 and Badge in Apex Legends. If you enjoyed the video please drop a Like & Subscribe for more, also comment below if you have any questions!  - GAMENETICS | Code: ZERB Save 10% on Custom Controllers https://shop.gamenetics.com/zerbow  - Follow my Socials - Twitter: https://twitter.com/zerbow_ TikTok: https://www.tiktok.com/@zerbow_ Twitch: https://www.twitch.tv/zerbow  - PC Specs & Controller - CPU: Ryzen 5 3600 MB: ASUS prime b550m-a GPU: msi GeForce rtx 2060 gaming z 6gb Power: Thermaltake smart 700w CPU Cooler: noctua u12-s Case: Thermaltake h200 tg rgb Storage: m.2 nvme pcle 3.0 t-force Cardea Ram: v color prism pro rgb 2x8gb at 3600 MHz Controller: SCUF Impact for PS4 & PC  - Apex Settings - Sensitivity: 4-3  Response Curve: Steady Look Deadzone: None Crouch Button: Hold FOV: 104  #apex #apexlegends #apexpredator","apexlegends, apex, apexclips, apexcomp, apexranked, apexpredator, apexhorizon, apexcontroller, apexmovement, apexpc, apexpredgameplay, apexpro, gaming, gamer, gameplay, apexfunny, apexmemes, twitch, pc, game, streamer, ps4, ps5, xbox, apexlegendsclips, apexlegendshorizon, apexlegendswin, apexlegendscommunity, apexlegendsbr, battleroyale, brgame, apexlegendshighlights, apexdaily, apexpred, level100gun, apextrials, apexlevel100",2023-06-08 03:02
"iiTzTimmy discovers how to fly in Apex Legends","https://youtube.com/shorts/8JnpnTqbQE4",3250654,157025,699,"iiTzTimmy","LIKE & SUBSCRIBE IF YOU ENJOYED, New videos daily (Turn notifications on so you don't miss the next)  ►Subscribe to iiTzTimmy: https://www.youtube.com/c/iiTzTimmy ►Subscribe to iiTzTimmy Two: https://bit.ly/iitztimmytwo ►Subscribe to iiTzTimmy Shorts: https://bit.ly/iitztimmyshorts  ► iiTzTimmy's Social Media Twitch: https://www.twitch.tv/iitztimmy Twitter: https://twitter.com/iiTzTimmy Instagram: https://www.instagram.com/iitztimmy/ Discord: https://discord.gg/iitztimmy  MERCH: https://iitz.gg/  ► Settings: Apex Settings: https://clips.twitch.tv/RoundLaconicStarlingHeyGuys-mGhxB3JCydViRSGf? Mouse Sensitivity = 1.1 ADS Mouse Sensitivity Multiplier = 1.05 DPI = 1800 Window Sens = 6/11  ► YouTube Manager https://twitch.tv/swell https://twitter.com/editswell  ► Thumbnail Renders https://twitter.com/WlnterSkys  ► Specs: Mouse: Logitech G Pro Wireless Shroud Edition Keyboard: Higround Performance 65 Keyboard - RETROSUPER Headset: Logitech G Pro Gaming Microphone: Shure SM7B Mousepad: Higround Performance L Mousepad Monitor: ZOWIE XL2740 27 inch 240Hz Gaming Monitor  ► Monitor Settings: Brightness 100 Contrast 60 Sharpness 7 Gamma 3 AMA High Black eQualizer 10 Color Vibrance 7 Low Blue Light 0  #iiTzTimmy #Apex #ApexLegends","apex legends, apex legends new season, apex legends gameplay, apex, iitztimmy, iitztimmy apex, iitztimmy apex legends, itztimmy apex, itztimmy apex legends, aceu, timmy apex, apex new, apex legends new, faide, apex faide, apex legends movement, apex funny, apex hal, tsm hal, tsm imperialhal, apex legends season 19, season 19 apex, apex season 19, tsm, 100 thieves, tsm apex, apex pro, apex legends pro, apex pred, apex predator, apex settings, apex tips, apex trailer, pred",2024-04-02 03:46
"FREE Heirloom Shards Or SCAMMED? #apexlegends","https://youtube.com/shorts/mswaHFI_wqw",3254879,156329,1213,"The Gaming Merchant","","",2023-07-18 21:38
"Opening an Apex Pack with Every Item Unlocked","https://youtube.com/shorts/_hTEDUG70-0",3164211,157892,902,"HisWattson","","",2023-12-15 07:55
"ポプテピピックで学ぶApexあるある【Apex Legends】 #Shorts","https://youtube.com/shorts/arxAvMKvRHs",2939578,114955,634,"ベジタイムにんじん","配信などはTwitterでお知らせしてます。 にんじんTwitter↓ https://twitter.com/VegetimeNINJIN  チャンネル登録や高評価をして頂けるとニッコリします。 よろしくお願いいたします。 https://www.youtube.com/channel/UCrkMfrxOb8FGJvLmQGKxhFw  【お問い合わせ＆仕事連絡はこちらへ】 →buber_info@blueoceanmedia.jp   #Shorts","Apex, エーペックスレジェンズ, Switch, PS4, 初心者, 解説, PC, PS5, 調整, ティックトック, TikTok, ネタ, えぺ, チーター, チート, エイムアシスト, 弱体化, シーズン22, 新マップ, 裏ワザ, グリッチ",2024-08-31 12:15
"7 Things I WISH Apex Legends Had","https://youtube.com/shorts/N5TdbeA0bxU",2643668,115875,4362,"Esidi","In this video I go over 7 different things I think Apex Legends should change or add to the game to make it better! Do you agree with these 7 things?  12 Aiming Tips and Tricks To Go Pro: https://youtu.be/kQYcmp4NqJk  Join this channel to get access to perks: https://www.youtube.com/channel/UC-Lfjk8RxcDB-kDxFHM9Qrg/join  Discord - https://discord.gg/3wu7nGj9Ex Twitter - https://twitter.com/esidixo Merchandise - https://www.esidiapparel.com/","esidi, esidi apex, apex, apex legends, 7 things I would change about apex, apex shorts, apex legends shorts, apex legends funny, apex legends changes, apex legends trading",2023-03-28 04:46
"What If Apex Legends Had 1st Person Finishers?","https://youtube.com/shorts/hHcf7gkV9Dc",2711315,118579,394,"RossTheeSquirrel","What If Apex Legends Had 1st Person Finishers? Apex Legends News. Apex Leaks. Apex Legends Mods.  Performing Finishers in Apex Legends is a quick way to get back your Shields and to increase your EVO amount, but what if Finishers within Apex Legends were in 1st Person view rather than the normal 3rd Person view?  With the power of R5 Reloaded, a modded version of Apex Legends, we can see 1st Person Finishers for Legends such as Lifeline, Caustic, Mirage, and Loba!  Different Finishers within Apex Legends, including Legendary Finishers, always show the enemy and the Legend performing the finisher in the Third Person, despite Apex Legends being played in First Person!  Apex Legends Season 21 | Apex Legends Private Custom Lobby | Apex Ranked | Apex Funny Moments | Apex Shorts | How to Hit Masters |  Apex Legends Gameplay | Apex Legends News | Apex Bug | Apex Lore | Apex Legends: Upheaval | Apex Legends Ranked Tips | Katar Universal Heirloom  #shorts #apex #apexlegends #apexclips","apex, apex legends, apex leaks, apex ranked, apex funny moments, apex legends leaks, apex easter egg, rare heirloom animation, apex legends nostalgia, apex news, heirloom shards, universal heirloom, apex artifact, exotic shards, season 21, apex packs changing, heirloom apex, apex build a pack, alter, season 21 battle pass, apex alter abilities, broken moon update, alter tips, apex tips, season 21 ranked, season 21 news, apex season 21, 1st person finisher, apex finisher",2024-05-22 01:16
"Top 5 Fastest Finishers in Apex Legends!","https://youtube.com/shorts/rVPQOuYMLxQ",2605171,137207,550,"RossTheeSquirrel","Top 5 Fastest Finishers in Apex Legends. Apex Legends Tips. Apex News. Apex Ranked Guide.  Performing Finishers in Apex Legends is a quick way to get back your Shields and to increase your EVO amount, but did you know that some Finishers take a lot longer than others?  The longest finisher in the game is Gibraltar's ""Force of Gravity"" but the fastest finisher in Apex Legends is nearly 2 seconds quicker!  Legends like Ash, Pathfinder, Wraith, Lifeline, and more have really quick Finishers, which can help them get back to a fight quicker than other Legends!  Apex Legends Season 20 | Apex Legends Private Custom Lobby | Apex Ranked | Apex Funny Moments | Apex Shorts | How to Hit Masters |  Apex Legends Gameplay | Apex Legends News | Apex Bug | Apex Lore | Apex Legends: Breakout | Apex Legends Ranked Tips | Apex Legends Mixtape  #shorts #apex #apexlegends #apexclips","apex, apex legends, apex leaks, apex ranked, apex funny moments, apex legends leaks, apex easter egg, rare heirloom animation, apex legends nostalgia, apex legends season 20, season 20 news, season 20 patch notes, apex news, heirloom shards, universal heirloom, cobalt katar, apex artifact, octane prestige skin, apex missing badges, exotic shards, season 21, heirloom apex, apex is broken, urban assault, octane mythic, apex cups, apex tips, apex finishers",2024-04-17 23:57
"【apex】確実に嫌われるクリプト #apexlegends #shorts","https://youtube.com/shorts/mhPnUrNAG7s",2611380,66542,559,"おぐみちゃん","#apex #apexlegendsclips #apexclips #apexlegend #apexfunnymoment #apexfunnymoments #apexfunny #クリプト #透明 #シーズン22  #新シーズン","",2024-09-28 21:18
"【衝撃】チート×シーラ、最強チーターの末路。。。【Apex Legends】 #Shorts","https://youtube.com/shorts/8_fFy9w6giM",2417577,41924,402,"ベジタイムにんじん","配信などはTwitterでお知らせしてます。 にんじんTwitter↓ https://twitter.com/VegetimeNINJIN  チャンネル登録や高評価をして頂けるとニッコリします。 よろしくお願いいたします。 https://www.youtube.com/channel/UCrkMfrxOb8FGJvLmQGKxhFw  【お問い合わせ＆仕事連絡はこちらへ】 →buber_info@blueoceanmedia.jp   #Shorts","Apex, エーペックスレジェンズ, Switch, PS4, 初心者, 解説, PC, PS5, 調整, ティックトック, TikTok, ネタ, アプデ, パッド, えぺ, チーター, キル",2023-02-14 17:45
"Octane SUPER RARE Heirloom Recolor Animations","https://youtube.com/shorts/rqskwJ_9u5w",2263127,107651,644,"RossTheeSquirrel","EVERY Animation for Octane's Heirloom Recolor in Season 20 of Apex Legends. Apex Legends News. Apex Leaks.  Octane's Heirloom Recolor known as ""Octane's Prototype"" will be releasing in Season 20 of Apex Legends in the Inner Beast Collection Event. Octane's NEW Heirloom Recolor will have a Mythic Finisher, Mythic Banner Frame, and new inspect animations.  24 limited-time skins and cosmetics will be releasing during the Inner Beast Collection Event.  Within the Inner Beast Collection Event will be a new game mode known as ""The Hunt"" which will act similar to Hide and Seek! This LTM game mode will be a takeover event for both the Trios and Duos playlists.  Octane Heirloom Churro Animation. Octane Heirloom Recolor Animations. Octane Heirloom Rare Animations. Octane Door Kick Animation. Octane Heirloom Finisher.  Apex Legends Season 20 | Apex Legends Private Custom Lobby | Apex Ranked | Apex Funny Moments | Apex Shorts | How to Hit Masters |  Apex Legends Gameplay | Apex Legends News | Apex Bug | Apex Lore | Apex Legends: Breakout | Apex Legends Ranked Tips | Apex Legends Mixtape  Creds to Mr Riker and Clasher XD for the footage!  #shorts #apex #apexlegends #apexclips","apex, apex legends, apex leaks, apex ranked, apex funny moments, apex legends leaks, apex easter egg, apex best settings, rare heirloom animation, apex legends nostalgia, ranked changes, nessie, apex legends lore, apex unreleased weapon, apex new map, apex customs, apex legends season 20, season 20 news, season 20 legend, season 20 ranked, apex anniversary event, season 20 patch notes, apex news, perks, shield system, heirloom shards, octane heirloom recolor animations",2024-03-06 04:24
"Apex Gave Me A Real Life Heirloom #apexlegends #apexlegendsgameplay #gaming","https://youtube.com/shorts/xu3UVxLc1F8",2173558,142457,884,"The Gaming Merchant","Thanks for watching this Apex Legends gameplay video! You can subscribe for more Apex daily challenges and funny moments. You can now support my Apex Legends channel by becoming a member https://www.youtube.com/thegamingmerchant/join - Members will get a logo and emojis to use in chat Join the discord: https://discord.gg/thegamingmerchantApex Gave Me A Real Life Heirloom #apexlegends #apexlegendsgameplay #gaming","",2023-03-07 06:03
"【APEX】オクタンの過去が辛すぎる… #apex #apexlegends #オクタン#エーペックス","https://youtube.com/shorts/wg5iWFBo4RQ",2127638,78513,849,"𝒛𝒊𝒈𝒆𝒏𝑪𝑯【𝑫𝑹𝑺】","","",2024-02-19 21:54
"【apex】敵を萎えさせる装置 #apexlegends #shorts","https://youtube.com/shorts/esgRFDtDYoM",2462953,47772,343,"おぐみちゃん","#apex #apexlegendsclips #apexclips #apexfunny #apexfunnymoment #apexfunnymoments #apexキル集 #ニューキャッスル #オルター #シーズン22 #新シーズン","",2024-09-29 20:06
"世界大会MVPと1v1したら衝撃の結果に…【APEX LEGENDS】","https://youtube.com/shorts/sO3JgWGMKtE",2188049,76811,552,"NIRU","生放送 http://twitch.tv/nniru  コラボPC  https://www.pc-koubou.jp/pc/game_niru.php  NIRUの本　https://t.co/JuZYKHHjTZ  20キル&4000ダメージ  https://youtube.com/playlist?list=PLnz4nYMGRMWwOoRpZvtOBikEOEQu9C2Hg  twitter https://twitter.com/nirunno  インスタグラム https://instagram.com/niru.1218  コントローラー手元動画 https://youtu.be/9ia4bwN-HFU  NIRUグッズ　https://nirus.booth.pm/  #NIRU  #APEXLEGENDS","",2024-07-13 10:00
"今のApexランクの現実【Apex Legends】Apexあるある #Shorts","https://youtube.com/shorts/oDhe9B-zYlc",2208180,56342,371,"ベジタイムにんじん","本家（絵描人 ekakibito　様） https://www.youtube.com/shorts/0UeNkT_DvOA?feature=share  配信などはTwitterでお知らせしてます。 にんじんTwitter↓ https://twitter.com/VegetimeNINJIN  チャンネル登録や高評価をして頂けるとニッコリします。 よろしくお願いいたします。 https://www.youtube.com/channel/UCrkMfrxOb8FGJvLmQGKxhFw  【お問い合わせ＆仕事連絡はこちらへ】 →buber_info@blueoceanmedia.jp   #Shorts","Apex, エーペックスレジェンズ, Switch, PS4, 初心者, 解説, PC, PS5, 調整, ティックトック, TikTok, ネタ, えぺ, チーター, チート, 弱体化, 裏ワザ, グリッチ, 千と千尋",2024-11-23 12:03
