Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"When You Play Prop Hunt in Call of Duty","https://youtube.com/shorts/9MS4Det-2Bc",5282542,243438,390,"ReidBoehm","","",2024-12-14 09:34
"Call of Duty: Black Ops 6 - The Replacer is ""Canelo’s Trainer""","https://youtube.com/shorts/7P3zbSWy6tg",5207138,6386,243,"Call of Duty","The Replacer is ready to take on any challenge 🥊 but we hear he fights dirty.  Follow #CallofDuty for the latest intel: • X / (Formerly Twitter): http://twitter.com/CallofDuty • Instagram: http://instagram.com/callofduty • Facebook: http://facebook.com/CallofDuty • TikTok: http://www.tiktok.com/@callofduty • Threads: https://www.threads.net/@callofduty","call of duty, cod, activision",2024-10-06 04:59
"Terrifier x Cod😈 / all skins & finishers in bio  #warzone # #callofduty #mw3","https://youtube.com/shorts/jy3YzYOmyXw",5180222,145026,828,"Wu77a","ALL CAMOS, OPERATORS & FINISHERS⭐ : https://discord.gg/mFXUn3Br (if this link don't work check link in bio) Socials: MY DISCORD : https://discord.gg/x4BzZsXUtv TWITCH : https://www.twitch.tv/wu77a TWITTER : https://x.com/WU77A TIKTOK : https://www.tiktok.com/@wu77a?is_from_webapp=1&sender_device=pc INSTAGRAM : https://www.instagram.com/wu77a/   #cod #warzone #rebirth #movement #settings #warzonesettings #twitch #streamers #classsetups #mw3 #modernwarfare #warzonemovement #warzone3  #mwiii #warzonegameplay #smooth #movementguide #rebirthisland #season3   Tags: WarZone 3, Rebirth Island, Killing Twitch Streamers in Mw3, Killing Twitch Streamers, wu77a Vs Twitch Streamer, Movement, controller, controller sensitivity, wu77a warzone, controller movement, warzone settings, best mw3 settings, best controller settings, best controller settings, best control settings, guide, Hacking, Aimbot, Warzone, Rebirth, Resurgence Rebirth,  Resurgence, Walls, Hacks, Cheating, modern warfare hackers, modern warfare cheaters, Controller aim, aim assist, aim curve, dynamic aim curve, scale aim assist with FOV, scale aim assist with FOV disabled, do not use scale aim assist with FOV enabled, low sensitivity, ice skating movement, movement for SnD, 240 hz, 120 FOV, Call of Duty Modern Warfare, Controller, Youtuber, best controller settings, controller settings, rebirth settings, warzone settings, best warzone settings, best movement settings, settings for warzone, max sensitivity controller settings,  movement, wu77a settings, the real movement king Youtuber, wu77a filters, best nvidia filter settings, nvidia filters, warzone nvidia filters, nvidia filters for warzone, best warzone filters, best mw3 settings, best mw3 beta, mw3 movement, mw3 beta movement, mw3 beta, ram-9 class, bp50 class, max mobility, max mobility class setup, solo squads,Movement, controller, controller sensitivity, wu77a warzone, controller movement, warzone settings, best warzone settings, best controller settings, best controller settings, best control settings, guide, Hacking, Aimbot, Warzone, Rebirth, Resurgence Rebirth,  Resurgence, Walls, Hacks, Cheating, modern warfare hackers, modern warfare cheaters, Controller aim, aim assist, aim curve, dynamic aim curve, scale aim assist with FOV, scale aim assist with FOV disabled, do not use scale aim assist with FOV enabled, low sensitivity, ice skating movement, movement for SnD, 240 hz, 120 FOV, Call of Duty Modern Warfare, Controller, Youtuber, best controller settings, controller settings, rebirth settings, warzone settings, best warzone settings, best movement settings, settings for warzone, max sensitivity controller settings, show settings, wu77a movement, wu77a settings, wu77a, the real movement king Youtuber, wu77a filters, best nvidia filter settings, nvidia filters, warzone nvidia filters, nvidia filters for warzone, best warzone filters   #callofduty  #tiktok #mw3 #rebirthisland #viral #fyp #cod #fortnite  modern warfare 3 warzone gameplay, modern warfare 3 warzone update, modern warfare 3, warzone slide cancel, mw3 warzone 3 slide cancel, mw3 warzone 3 movement, mw3 warzone 3 twitch streamers, rebirth island warzone, warzone rebirth island, vondel warzone, warzone vondel, warzone 3 gameplay, best loadout warzone 3, warzone 3 best loadout, warzone 3 loadout, vondel warzone 3, warzone 3 vondel, best loadout warzone, warzone best loadout, warzone","callofduty, warzone, rebirthisland, classsetup, warzonemeta",2024-10-12 04:02
"New Squid Game Operators & Skins | CALL OF DUTY BLACK OPS 6","https://youtube.com/shorts/7gF9qiUajLk",4936720,113043,342,"Game Movie ","Get ready for an epic crossover as Squid Game takes over Call of Duty: Black Ops 6 and Warzone! This special event marks the release of Squid Game Season 2, delivering heart-pounding action and suspense straight from the Netflix series into your favorite first-person shooter. Whether you're a fan of Squid Game, Call of Duty, or both, this collaboration is packed with exclusive content and rewards you don’t want to miss.  🎮 Explore Squid Game Operators Play as iconic characters like the Pink Guards, Masked VIPs, and the eerie yet unforgettable Young-Hee doll. From their detailed skins to unique animations and voice lines, these Operators bring Squid Game’s tense atmosphere to every match.  💥 Event Pass Rewards for Every Player Take part in the Squid Game 2 Event Pass to unlock amazing rewards, including:  Free Rewards: Instantly claim the Player 006 Operator Skin for Niran when you access the Event Pass. Earned Rewards: Grind through the Free Track to unlock the Player 115 Operator Skin by earning 76,000 XP. Premium Rewards: Upgrade to the Premium Pass for 1,100 Call of Duty Points and work your way to the ultimate prize—the Front Man Operator Skin, earned with 356,000 XP. 🛒 Themed Bundles in the Store Squid Game-themed bundles offer even more customization options to enhance your experience:  Pink Guards Tracer Pack: Features the Masked Worker, Soldier, and Manager skins, along with weapon blueprints, calling cards, reticles, and more. The VIPs Tracer Pack: Luxurious gold-themed Panther and Lion Masked VIP skins, exclusive weapon blueprints, and elegant cosmetics. Young-Hee Tracer Pack: The animatronic doll comes to life with toy-themed blueprints, sprays, decals, and other chilling cosmetics. 🔥 Custom Skins, Weapons, and More Equip unique blueprints like the Rule Master Assault Rifle, Satin Slayer SMG, or the Death Plated Frag Skin, and make your loadout stand out in every game. Bring the high-stakes tension of Squid Game to your battles with dramatic finishing moves like Winner and Pinky Up.  🌟 Why You Can’t Miss This Event This is more than just a collaboration—it's a celebration of two iconic franchises combining their strengths. Whether you're competing in Warzone or dominating multiplayer in Black Ops 6, the Squid Game event adds a thrilling new layer to the gameplay. Plus, the nostalgic nods to the show make it a treat for fans!  🕹️ It’s Your Turn to Survive the Games So, what are you waiting for? Jump into the action, complete challenges, unlock exclusive rewards, and experience the thrill of Squid Game in the world of Call of Duty. Play, survive, and become the ultimate winner!  #SquidGame #SquidGameSeason2 #CallOfDuty #BlackOps6 #Warzone #SquidGameCrossover #NetflixGaming #CODWarzone #FPSGaming #BattleRoyale #PinkGuards #MaskedVIPs #YoungHee #FrontMan #SquidGameOperators #CODEvents #WarzoneSeason #GamingCommunity #GameCollaboration #PlayToWin #CODFans #NetflixSeries #SquidGameEvent #SurvivalGames","call of duty black ops 6 gamepaly, ending, final boss, multiplayer full match, Black ops 6 campaign, black ops 6 zombies ending, bo6 zombies cutscenes, bo6 zombies full game movie, cod black ops 6 terminus ending, fall of liberty ending, black ops 6 squid game, black ops 6 squid game full match, black ops 6 squid game bundle, black ops 6 squid game skins, black ops 6 squid game event, black ops 6 multiplayer gameplay, black ops 6 squid games, black ops 6 squid game event pass",2025-01-05 20:00
"UPGRADING The PERFECT Lego Call Of Duty Ghost #lego #cod #callofduty","https://youtube.com/shorts/Akd5i2PFkWA",5206224,239861,945,"FinCantBuild","","",2025-01-10 00:53
"I 1v5'd for $1,000! Do u think you can beat me? #codm #shorts","https://youtube.com/shorts/1fUV0TQVoJk",5193970,263411,5161,"Ganyth","Become a member: https://www.youtube.com/channel/UCATf0yguIqqCD-FSkG-sd1w/join  Infinite Esports Discord: https://discord.gg/infinitena - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  Socials: Instagram: https://www.instagram.com/gxnyth/ Youtube: https://www.youtube.com/c/GanythCODM TikTok: https://www.tiktok.com/@ganyth? Discord: https://discord.gg/GcDZ9xH5uu Twitter: https://twitter.com/ganyth Gmail: ganythcontact@gmail.com - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  Device: iPad Pro 4th 2022 Editing: LumaFusion Tundra Gunsmith: https://youtu.be/m1fVIIGO9nQ?si=fbgj-oHI1dXOrUKa Sniper Gunsmith: https://youtu.be/IflJFRiPNX8?si=3w0g53L4BsYZrRze Settings & Sensitivity: https://youtu.be/MV5xH-PywVs?si=tqKD5RyAvhAAFhkK Handcam: https://youtu.be/1ZAZykMKL_8?si=GIlvWnScohoFHke1 - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  Call of Duty: Mobile is a free-to-play shooter video game developed by TiMi Studios and published by Activision and Garena for Android and iOS. It was released on October 1, 2019. The game saw one of the largest mobile game launches in history, generating over US$327 million with 250 million downloads by June 2020.  #CallOfDuty #CallOfDutyMobile #CoDm #CoDMobile #Highlights #Sniper #CodMobile_Partner #8OnTop","Ganyth, Call of Duty Mobile, Call of Duty, CoD, CoDM, Call of Duty: Mobile, Sniper, Best Sniper, Highlight, Montage",2024-09-11 10:34
"💀EL JUGADOR MÁS VIEJO DE CALL OF DUTY","https://youtube.com/shorts/Cd3ez5LEXRM",4464522,569218,1424,"JWulen","","",2024-08-31 04:52
"Ransom 😈| Warzone Trickshot #shorts","https://youtube.com/shorts/V2PIC-0WqFo",5683841,236557,2087,"𝐋𝐞𝐯𝐢 Warzone","#callofduty #cod  #warzone  #rebirth  #movement #rebirthisland     Call of Duty: Warzone 2.0[b] is a free-to-play battle royale video game developed by Infinity Ward and Raven Software for PlayStation 4, PlayStation 5, Windows, Xbox One, and Xbox Series X/S.[2] It is a sequel to 2020's Call of Duty: Warzone. The game is a part of 2022's Call of Duty: Modern Warfare II but does not require purchase of the parent title. It was introduced during Season 1 of Modern Warfare II content. The game features cross-platform play and a new extraction mode titled DMZ.[3]    bo6, blackops 6, black ops, mw2019, #Warzone #CallofDuty #CoDWarzone","warzone, movement, rebirth island, rebirth movement, movement demon, warzone 2 movement, slide canceling, mw2 demon, mw2 movement, smooth movement, black ops 6 movement, warzone 4, black ops 6 warzone, bo6 warzone, rebirth, wz sniping, sniping, trickshot, warzone trickshot, levi call of duty, levi warzone, levi sniping, levi settings, levi wz",2025-03-17 11:29
"Kratos’ Voice Actor Destroys Call of Duty at The Game Awards","https://youtube.com/shorts/M_KnxTFu45g",4293472,155624,1040,"MARION ","","",2024-11-25 16:50
"OG Rebirth Island is Beautiful 🤩 #callofduty #warzone #cod #modernwarfare #blackops6 #rebirthisland","https://youtube.com/shorts/5RRa1wjOP9M",4562625,193826,2173,"AverageAnas","#cod #warzone #rebirth #movement #settings #warzonesettings #twitch #streamers #classsetups #mw3 #modernwarfare #warzonemovement #warzone3  #mwiii #warzonegameplay #smooth #movementguide #rebirthisland #season3   Tags: WarZone 3, Rebirth Island, Killing Twitch Streamers in Mw3, Killing Twitch Streamers, Vs Twitch Streamer, Movement, controller, controller sensitivity, average anas warzone, controller movement, warzone settings, best mw3 settings, best controller settings, best controller settings, best control settings, guide, Hacking, Aimbot, Warzone, Rebirth, Resurgence Rebirth,  Resurgence, Walls, Hacks, Cheating, modern warfare hackers, modern warfare cheaters, Controller aim, aim assist, aim curve, dynamic aim curve, scale aim assist with FOV, scale aim assist with FOV disabled, do not use scale aim assist with FOV enabled, low sensitivity, ice skating movement, movement for SnD, 240 hz, 120 FOV, Call of Duty Modern Warfare, Controller, Youtuber, best controller settings, controller settings, rebirth settings, warzone settings, best warzone settings, best movement settings, settings for warzone, max sensitivity controller settings,  movement, average anas settings, the real movement king Youtuber, wu77a filters, best nvidia filter settings, nvidia filters, warzone nvidia filters, nvidia filters for warzone, best warzone filters, best mw3 settings, best mw3 beta, mw3 movement, mw3 beta movement, mw3 beta, ram-9 class, bp50 class, max mobility, max mobility class setup, solo squads,Movement, controller, controller sensitivity, average anas warzone, controller movement, warzone settings, best warzone settings, best controller settings, best controller settings, best control settings, guide, Hacking, Aimbot, Warzone, Rebirth, Resurgence Rebirth,  Resurgence, Walls, Hacks, Cheating, modern warfare hackers, modern warfare cheaters, Controller aim, aim assist, aim curve, dynamic aim curve, scale aim assist with FOV, scale aim assist with FOV disabled, do not use scale aim assist with FOV enabled, low sensitivity, ice skating movement, movement for SnD, 240 hz, 120 FOV, Call of Duty Modern Warfare, Controller, Youtuber, best controller settings, controller settings, rebirth settings, warzone settings, best warzone settings, best movement settings, settings for warzone, max sensitivity controller settings, show settings, average anas movement, average anas settings, average anas, the real movement king Youtuber, average anas filters, best nvidia filter settings, nvidia filters, average anas nvidia filters, nvidia filters for warzone, best warzone filters    #callofduty  #tiktok #mw3 #rebirthisland #viral #fyp #cod #fortnite  modern warfare 3 warzone gameplay, modern warfare 3 warzone update, modern warfare 3, warzone slide cancel, mw3 warzone 3 slide cancel, mw3 warzone 3 movement, mw3 warzone 3 twitch streamers, rebirth island warzone, warzone rebirth island, vondel warzone, warzone vondel, warzone 3 gameplay, best loadout warzone 3, warzone 3 best loadout, warzone 3 loadout, vondel warzone 3, warzone 3 vondel, best loadout warzone, warzone best loadout, warzone","",2025-01-18 01:34
"¿Sabías ESTO de Call of Duty: BLACK OPS 6? 🛥️ #callofdutyblackops6 #callofduty #easteregg #gaming","https://youtube.com/shorts/Vjq7fx4zPkE",4059865,256028,547,"Vandal","","",2024-11-02 01:58
"Не понял что убил друга - Call of Duty  Black Ops II EDIT | Santigold - L.E.S. artistes","https://youtube.com/shorts/H_LcuTuOa8I",3621066,139013,1360,"HOUSE SHELBY | RESERVE","Не понял что убил друга - Call of Duty  Black Ops II EDIT | Santigold - L.E.S. artistes #shorts #callofduty #callofdutyblackops #reels #edit #blackops","",2024-07-05 03:00
"THIS NEW MELEE IS 1-SHOT.. | *NEW* SPEAR MELEE in MW3 #callofduty","https://youtube.com/shorts/EL1t5qfsf_c",3633491,125676,713,"Lord Of The Dabz","WarZone 3, Rebirth Island, Killing Twitch Streamers in Mw3, Killing Twitch Streamers, nahv Vs Twitch Streamer, Movement, controller, controller sensitivity, nahv warzone, controller movement, warzone settings, best mw3 settings, best controller settings, best controller settings, best control settings, guide, Hacking, Aimbot, Warzone, Rebirth, Resurgence Rebirth,  Resurgence, Walls, Hacks, Cheating, modern warfare hackers, modern warfare cheaters, Controller aim, aim assist, aim curve, dynamic aim curve, scale aim assist with FOV, scale aim assist with FOV disabled, do not use scale aim assist with FOV enabled, low sensitivity, ice skating movement, movement for SnD, 240 hz, 120 FOV, Call of Duty Modern Warfare, Controller, Youtuber, best controller settings, controller settings, rebirth settings, warzone settings, best warzone settings, best movement settings, settings for warzone, max sensitivity controller settings, nahv movement, nahv settings, the real movement king Youtuber, nahv filters, best nvidia filter settings, nvidia filters, warzone nvidia filters, nvidia filters for warzone, best warzone filters, best mw3 settings, best mw3 beta, mw3 movement, mw3 beta movement, mw3 beta, controllersettings, movementsetttings,  warzone,warzone season 2,warzone fortunes keep,fortunes keep,fortunes keep 2.0,new rebirth map,rebirth island,resurgence ranked,new ranked gameplay,warzone ranked,season 2 warzone,season 2 warzone ranked,warzone 3 ranked,fortunes keep ranked gameplay,season 2 new content,season 2 new map,warzone season 2 new map,warzone season 2 meta,warzone season 2 battlepass,warzone 3 season 2,new resurgence map,mw3,mw3 season 2,warzone 3,call of duty,bkackops 6,BO6, Call of duty black ops 6, mw3 settings, best mw3 beta, mw3 movement, mw3 beta movement, mw3 beta, controllersettings, movementsetttings,  warzone,warzone season 2,warzone fortunes keep,fortunes keep,fortunes keep 2.0,new rebirth map,rebirth island,resurgence ranked,new ranked gameplay,warzone ranked,season 2 warzone,season 2 warzone ranked,warzone 3 ranked,fortunes keep ranked gameplay,season 2 new content,season 2 new map,warzone season 2 new map,warzone season 2 meta,warzone season 2 battlepass,warzone 3 season 2,new resurgence map,mw3,mw3 season 2,warzone 3,call of duty,bkackops 6,BO6, Call of duty black ops 6,  #warzone #rebirth #rebirthisland #warzone3 #callofduty #cod #bestclasssetups #classes #minecraft #lego #pixelgun3d #season4 #callofdutyupdate #warzoneupdate #synthbust #gethigher #wsp9 #wspswarm #warzonesmg #mw3smg #tacgas #newfinisher #finishingmoves #season5 #blackcell #battlepass #wwe #executioner #blackops #bo6 #blueprint spear hunting deer #spearfishing #spear","Warzone, Gaming, Call of duty, Multiplayer, Free to play game, Cod, Movement, Finishing move, Finished, Execution, Call of duty modern warfare, Modern warfare 2, Modern warfare 3, Mw3, Mw2, Bo6, Black ops 6, Gosh, Fishing, Fish, Spears, Spear, Cod bundle, Call of duty black ops, Beta",2024-08-26 00:29
"The Most Common Mistake in CODM😭","https://youtube.com/shorts/vlpSxU0tjjw",3713796,192994,788,"Skreepy","Can’t stop stop accidentally crouching in COD Mobile? This Pro setting called slide hint will help with that. #basicsettings  #codmobile  #codm  #prosettings #skreepy","How to stop crouching in cod mobile, Pro settings in Codm, new setting in cod mobile, slide hint, Best settings",2024-09-01 19:25
"Кинул ЦРУ ради товарища - Call of Duty  Black Ops Cold War EDIT | Дельфин - Снег","https://youtube.com/shorts/cJG7IPn8yRI",3581866,183584,3572,"HOUSE SHELBY | RESERVE","Кинул ЦРУ ради товарища - Call of Duty  Black Ops Cold War EDIT | Дельфин - Снег #shorts #callofduty #blackops #blackopscoldwar #edit #reels","",2024-07-01 03:00
"Nuke Animation - Call Of Duty Mobile Vs Black Ops 6","https://youtube.com/shorts/Jni_lCnMX4w",3510874,193394,982,"SPECBORG","#codm #shorts #codmobile #callofdutymobile #callofduty","",2024-09-03 21:32
