Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"Top 5 BEST Phantom Skins in VALORANT!","https://youtube.com/shorts/yUDpH07Tz04",3365660,176618,2600,"nikimii","These Are The Top 5 BEST Phantom Skins in VALORANT!  Join us as I don't team up with some of the top Radiant ranked streamers for an epic night of chaos and fun on Valorant! Our all-star lineup of streamers will be bringing their A-game (not me, nikimii or nik) as they take on the competition and showcase their skills on the battlefield. With high-level gameplay, hilarious moments, and non-stop action, you won't want to miss this exciting stream. Don't forget to like, subscribe, and turn on notifications so you never miss an episode! #Valorant #Radiant #ranked #streamers #chaos #nik","nikimii, hypixel, skywars, battle, royale, minecraft, pvp, quality, 1080p, 60fps, valorant, valorant montage, jollztv, tenz, tarik, radiant, immortal, ascendant, vandal valorant, valorant but, kyedae, vct champions, vct, vct champions 2022, rgx vandal, reaver vandal, tree vandal, new skinline gameplay",2023-02-02 00:00
"most broken combo in valorant 😫","https://youtube.com/shorts/IMB4_8H3TYY",5003582,150073,239,"Grim Shorts","** FOLLOW ON TWITCH ** 👉 https://bit.ly/GrimShortsTV   LIKE 👍 and SUBSCRIBE ❤️ if you enjoyed this video: https://bit.ly/GrimShortsSub  Don’t forget to ring the 🔔 Bell 🔔 so you never miss a video!   In this Valorant gameplay, Grim plays Sage. First, he shows off why Sage is so good. Later on, he's forced to clutch for his team. Towards the end, he shows why he's the best Sage in Valorant. Watch till the end to see what happens!  All Valorant highlights are taken from Radiant/Immortal games, tournaments, and scrims. Join us on Twitch to watch the gameplay live 👉 https://bit.ly/GrimShortsTV   📈 Check out my producer: https://bit.ly/RileyCardwell   #Grim #Valorant #Shorts","grim, grimlive, grim shorts, sage, sage valorant, valorant sage, sage walls, sage walls valorant, valorant sage walls, sage shorts, valorant radiant, radiant valorant, pro valorant, valorant pro, funny valorant, valorant funny, valorant funny moments, valorant moments, valorant highlights, valorant ranked, ranked valorant, immortal valorant, valorant immortal, valorant gameplay, valorant",2025-03-18 22:00
"Arrêtez d'être des fous svp... #helydia #pourtoi #valorant #twitch","https://youtube.com/shorts/wL5lfUxOxoc",5256319,157267,988,"Helydia","Contact : Contact@Helydia.fr  💖 S'abonner ➜ https://www.youtube.com/@helydiaa   🎥 Twitch ➜ https://www.twitch.tv/helydia 🐤 Twitter ➜ https://twitter.com/helydiaa ⚫ TikTok ➜ https://www.tiktok.com/@helydiaa 📷 Instagram ➜ https://www.instagram.com/helydiaa/ 🔵 Discord ➜ https://discord.gg/hely","helydia, helydia valorant, best of valorant, best of gaming, helydia best of, valorant fr, valorant, valorant clip fr, pourtoi, fyp, tiktok, tiktokfr, valorantclips, shorts, viral, drôle, twitch, twitchclips, flamby, compilation",2025-04-14 03:05
"radiants react to my marshal #valorantclip #valorant #gaming","https://youtube.com/shorts/7BBwUCuxGBU",3096732,127955,631,"Kaemi","Twitch: https://www.twitch.tv/kaemii Twitter: https://twitter.com/kaemiii_ TikTok: https://www.tiktok.com/@kaemiii_?lang...​ Instagram: https://www.instagram.com/kaemiii_/ Discord: https://discord.gg/ZAVCQK4ukZ  SENS: 800 dpi 0.525 (Scope Sens 1) radiants react to my marshal #valorantclip #valorant #gaming","valorant, radiant, immortal, diamond, valorant plays, valorant highlights, valorant montage, how to rank up, outplay, how to, gameplay, ranked, valorant tricks, valorant tips, valorant best plays, radiant plays, valorant funniest, korean jett, jett dash, sage boost, climbing, plays, valorant india, kaemi, marshal, marshal jett, marshal only, tenz, valorant moments, kaemiii, guide, jett, valorant jett, climb, throwing, how to know, ascendant, new bundle, jett nerfs, sunset, imperium bundle, na",2023-11-27 22:00
"Top 0.01% flickshot #reyna #valorant #발로란트 #레이나 #flickshot","https://youtube.com/shorts/5WBn25U2yu0",3919746,87325,1584,"Nev 네브","#발로란트 #레이나 #발로란트_하이라이트 #shorts    Settings: Sens - 0.32 950 dpi Graphics all low   #valorant #evnii #reyna #montage #valorantclips #valoranthighlights #highlights #valorantmontage #valorantreyna #매드무비 #네온 #네온 버니합 #레이나        (ignore tags) 레이나,레이나장인,플릭샷,에임,깔끔한에임,레이나매드무비,아이스박스,로터스,어센트,헤이븐,바인드,펄,선셋,브리즈,스플릿,프랙처,유창우,그럼피,키오,포치,김서우,요루,요루각삥,요루장인,원탭,요루장인,네온무빙강의,네온무빙치는법,네온버니합,버니합하는법,김된모,버니버니,구칠이,행돌,자몽뀨,김된모레이즈,발로란트,발로란트매드무비,발로란테,블로란트valorant,valorant montage,valorant highlights,valorant best crosshair,valorant crosshair,valorant crosshair settings,crosshair,valorant crosshair codes,poppin, p0ppin swing, poppin swing, shroud, tenz, tarik, grim, grim walls, flights, flights movement, sage grim, grim sage, flights raze, raze flightsvalorant crosshair placement,tenz crosshair,yay crosshair,crosshair valorant,crosshair update,,aimbot crosshair,valorant aimbot crosshair,connorjaiye,cjaiye,tenz,neon movement, movement on valorant,crosshair settings valorant,neon,neon movement,neon valorant,shirorz,best crosshair valorant,best crosshair for valorantmontage,new valorant skinsvalorant,valorant montage,valorant highlights,valorant,jett, valorant jett, valorant, jett montage, neon movement, neon movement cjaiye, neon valorant, movement neon, cjaiye movement, neon valorant montage, neon back strafing, back strafing, back strafing neon, neon montage, valorant neon, neon cjaiye, neon connorjaiye, neon movement cjaiye, jett montage, valorant radiant jett, jett radiant, raze, valorant raze valorant, raze montage,valorant montage,valorant,montage,valorant edit,valorant pro,valorant ranked,valorant beta,valorant fragmovie,valorant gameplay,mood valorant, valorant moments,montage valorant,valorant montage ace,valorant guide,valorant best montage valorant montage,valorant,valorant awp montage,valorant operator montage,montage,cjaiye, connorjaiye, cjaiye montage, connorjaiye montage, valorant highlights,valorant edit,ethos valorant montage,best valorant player,lemonade valorant montage,valorant tricks montage,valorant guide,how to get valorant,valorant sniping,valorant moments,awping in valorant,best valorant plays,raze solo,raze only,raze,raze immortal,raze solo queue, raze double jump, raze gameplay, raze guide, neon, neon movement, neon cjaiye valorant, console valorant, ps5 valorant, ps4 valorant, how to download valorant,evnii","",2025-01-24 13:46
"The BEST valorant CROSSHAIR that every PRO uses #shorts #gaming #valorant","https://youtube.com/shorts/eJ3Zig1h8yc",2955601,97279,276,"Megasaw","#shorts  Ask me questions LIVE on twitch: https://www.twitch.tv/megasaw_  Fnatic has recently won the lock-in tournament, but there was a trend. Most players were using a specific precision crosshair to aid them in victory. This 30-second short will show what they used and how it helped them!  Crosshairs Here -   Boaster: 0;s;1;P;c;5;u;FF2B52FF;o;1;d;1;z;4;f;0;s;0;0l;0;0v;0;0o;2;0a;1;0f;0;1t;0;1l;0;1o;0;1a;0;1f;0;S;c;1;o;1  Derke: 0;s;1;P;u;FFA500FF;o;1;d;1;f;0;s;0;0b;0;1t;0;1l;1;1o;0;1a;1;1m;0;1f;0;S;o;1  Alfajer: 0;s;1;P;c;5;o;1;d;1;z;3;f;0;0b;0;1b;0;S;s;0.628;o;1  Leo: 0;s;1;P;h;0;0l;3;0v;4;0o;0;0a;1;0f;0;1b;0;S;c;0;s;0.64  Chronicle: 0;P;c;7;o;1;f;0;0t;1;0l;2;0v;2;0g;1;0o;2;0a;1;0f;0;1b;0","valorant highlights, valorant montage, valorant moments, valorant tips and tricks, valorant montage lemonade, valorant montage mood, valorant tips for beginners, valorant rank up fast, how to rank up in valorant from bronze, how to rank up in valorant hindi, valorant best tips for ranked, valorant rank up solo, valorant rank up twice, how to rank up fast in valorant competitive, road to immortal, valorant ranked tips & tricks, valorant improvement, valorant",2023-03-20 01:14
"The Duality of Valorant Players 💀","https://youtube.com/shorts/tGeZRQbwSX0",3234037,136572,485,"Cypher In Real Life","Like and subscribe for more Valorant shorts Clip credit https://x.com/contaiir All clips are posted with the permission of the creator or owner #valorant #valorantshorts","valorant, valorant shorts, valorant meme, valorant funny, valorant tiktok, valorant moments, valorant clips",2025-03-11 08:30
"2 MOST UNDERRATED Guns in VALORANT! #valorant","https://youtube.com/shorts/08z1WGw99DQ",2549183,158180,966,"Sena","I hope you guys enjoy this video and let me know what you think in the comments! #valorant","valorant, val, tips, and, tricks, rank, up, fast, immortal, radiant, guide, tutorial, sena, 2022, peek, angles, positioning, bronze, silver, iron, prems, aim, perfect, aimbot, jett, reyna, hardstuck, bad, habits, bad habits, fade, tenz, entry, frag, entry frag, how, to, how to, settings, color, vibrant, clean, clear, new, mistakes, beginner, chamber, 2023, valorant gameplay, valorant highlights, valorant montage, valorant esports, valorant guide, valorant tips and tricks",2023-09-27 15:19
"How To Really Fix Inconsistent Aim In Valorant","https://youtube.com/shorts/o_Dr6nJQ5_A",2518709,112200,634,"Boni","Make sure to leave a big like on the video as well as comment and subscribe as this really helps out my channel Socials Twitter : https://twitter.com/ValorantBoni Discord : https://discord.gg/boni Twitch : https://www.twitch.tv/valorantboni Tiktok : https://www.tiktok.com/@valorantboni","valorant, valorant tips, valorant montage, valorant guide, valorant highlights, valorant tips and tricks, valorant gameplay, how to be consistent in valorant, valorant moments, valorant consistency, valorant aim, valorant inconsistent aim, valorant inconsistent, inconsistent at valorant, valorant consistent aim, valorant aim guide, valorant clips, valorant crosshair, valorant tournament, valorant pro, valorant consistent, valorant tutorial, valorant inconsistency",2023-04-02 18:13
"how I aim train for VALORANT","https://youtube.com/shorts/36lBBwcaKzE",2460544,122961,438,"curry","LIKE 👍 and SUBSCRIBE ❤️ if you enjoyed this video!  🎥 TWITCH: https://www.twitch.tv/curry  Follow my Socials: 🐤 TWITTER: https://twitter.com/currydtx 📷 INSTAGRAM: https://www.instagram.com/rahulnemanii/​ 💯 DISCORD: https://discord.gg/Sjzmn736Zd 🎬 TIKTOK: https://www.tiktok.com/@curry.val  Edited by :  https://twitter.com/deft2x  Thumbnail by : https://twitter.com/BadEmperor_ Business inquiries : curryfps@gmail.com  Blitz helps you track your Headshot% real-time while in-game. Download the Blitz App today: https://invite.blitz.gg/curryval  Background music : https://www.youtube.com/watch?v=-0eTJnNIbB0","valorant unranked to radiant, valorant unranked to radiant speedrun, unranked to radiant valorant, unranked to radiant valorant curry, initiator only unranked to radiant, unranked to radiant speedrun, unranked to radiant valorant speedrun, unranked to radiant curry, unranked to radiant world record, curry valorant, curry, curry val, valorant curry, initiator to radiant, valorant, curryval, valorant initiator only, curry valorant unranked to radiant, curry valorant initiator only",2023-06-07 02:00
"THIS CYPHER IS SO CRINGE 😭 #valorant #curryvalorant","https://youtube.com/shorts/0zvNz-FBjuk",2396583,149586,729,"curry","LIKE 👍 and SUBSCRIBE ❤️ if you enjoyed this video!  Get 30 Days of FREE Coaching:  https://bit.ly/regularacademy  Join my OWN Coaching Program: https://bit.ly/CurryAcademy   🎥 TWITCH: https://www.twitch.tv/curry  Follow my Socials: 🐤 TWITTER: https://twitter.com/currydtx 📷 INSTAGRAM: https://www.instagram.com/rahulnemanii/​ 💯 DISCORD: https://discord.gg/Sjzmn736Zd 🎬 TIKTOK: https://www.tiktok.com/@curry.val 🎥 SECOND CHANNEL : https://www.youtube.com/@curryvalorant2  Channel manager/Editor :  https://twitter.com/aidensphan Thumbnail by : https://twitter.com/BadEmperor_ Business inquiries : curry@proxy.gg","valorant unranked to radiant, valorant unranked to radiant speedrun, unranked to radiant valorant, unranked to radiant valorant curry, europe unranked to radiant, unranked to radiant speedrun, unranked to radiant valorant speedrun, unranked to radiant curry, curry valorant, curry, curry val, valorant curry, valorant, curryval, curry valorant unranked to radiant, eu to radiant, eu to radiant curry valorant, unranked to radiant eu, eu to radiant curry, eu to radiant valorant, radiant",2024-08-26 06:00
"most broken agent in valorant 😂","https://youtube.com/shorts/G1jHd8iMaKI",2773242,167054,424,"Grim Shorts","** FOLLOW ON TWITCH ** 👉 https://bit.ly/GrimShortsTV   LIKE 👍 and SUBSCRIBE ❤️ if you enjoyed this video: https://bit.ly/GrimShortsSub  Don’t forget to ring the 🔔 Bell 🔔 so you never miss a video!   In this Valorant gameplay, Grim plays Sage. First, he shows off why Sage is so good. Later on, he's forced to clutch for his team. Towards the end, he shows why he's the best Sage in Valorant. Watch till the end to see what happens!  All Valorant highlights are taken from Radiant/Immortal games, tournaments, and scrims. Join us on Twitch to watch the gameplay live 👉 https://bit.ly/GrimShortsTV   📈 Check out my producer: https://bit.ly/RileyCardwell   #Grim #Valorant #Shorts","grim, grimlive, grim shorts, sage, sage valorant, valorant sage, sage walls, sage walls valorant, valorant sage walls, sage shorts, valorant radiant, radiant valorant, pro valorant, valorant pro, funny valorant, valorant funny, valorant funny moments, valorant moments, valorant highlights, valorant ranked, ranked valorant, immortal valorant, valorant immortal, valorant gameplay, valorant",2025-03-04 23:00
"What’s the Best Phantom Skin? #valorant","https://youtube.com/shorts/B7L41yh2qDo",2327714,101884,522,"urnotjustin","LIKE AND SUBSCRIBE - what valorant skins should i buy? What Valorant skins should you buy? The best bundle in VALORANT   #urnot   Miss ya Autumn","urnotjustin, urnot, yourenotjustin, valorant, valorant skins, what valorant skins should i buy, what vandal skins should i buy, best vandal skins valorant, best cheap vandal skins valorant, what skins to buy in valorant, valorant skin rarity levels, best cheap skins valorant, phantom skins valorant, exclusive edition, best skin bundle valorant, the best bundle in valorant, best phantom skin valorant, best phantom bundle valorant, best skins in valorant, best value, neo frontier",2024-10-21 00:48
"Ranking All Butterfly Knife Skins in VALORANT","https://youtube.com/shorts/6-B4ixa4-jk",2238488,132951,710,"nikimii","I Ranked EVERY Butterfly Knife Skin in VALORANT!  Join us as I don't team up with some of the top Radiant ranked streamers for an epic night of chaos and fun on Valorant! Our all-star lineup of streamers will be bringing their A-game (not me, nikimii or nik) as they take on the competition and showcase their skills on the battlefield. With high-level gameplay, hilarious moments, and non-stop action, you won't want to miss this exciting stream. Don't forget to like, subscribe, and turn on notifications so you never miss an episode! #Valorant #Radiant #ranked #streamers #chaos #nik","valorant, valorant clips, valorant gameplay, jett, reyna, TenZ, Zellsis, Tarik, Sentienls, nikimii, Vandal valorant, valorant montage, valorant edits, valorant headshots, valorant tutorials, iron to radiant, root valorant, offlinetv valorant, otv valorant, disguisedtoast val, dreamsmp valorant, valorant gun upgrade, gun upgrade kill, valorant gun game, csgo gun game, csgo clips, csgo or valorant, iitztimmy valorant, classic to immortal, speedrun to radiant, valorant speedrun, raze",2023-05-30 19:30
"How to BOOST FPS (Valorant Tips)","https://youtube.com/shorts/CeWutgKEab0",2159617,117437,1461,"Rem","Watch Me play 🔴LIVE on Twitch:https://www.twitch.tv/remvalorant drop a follow if you wanna chill with chat and me whilst we game!  Make sure to leave a like, subscribe and turn on notifications so you don't miss a video! ❤️ #valoranttipsandtricks #ValorantTips #valorantguide  🎉Discord Server: https://discord.gg/vFtqt9ungj 🐦 Twitter: https://twitter.com/RemValorant ✅Twitch:https://www.twitch.tv/remvalorant Join this channel to get access to perks: https://www.youtube.com/channel/UCcCTL6IEX64sXTOba-Iz6gA/join  Sensitivity: 400 DPI / 0.7 Res: 1024x768 True Stretched Crosshair: 1-4-2-2 Rank : Radiant Alt : Immortal Pc Specs: Ryzen 5 x 2060","",2023-03-24 07:00
"2 steps ahead. #valorant #hunterxhunter","https://youtube.com/shorts/4_uTqUQXeck",2203349,160102,958,"opiumomen","the omen is 2 steps ahead","",2024-11-29 02:50
"いや、チェンバー強化だのナイトマーケットよりVCバグだるすぎるって恥ずかしいって#shorts","https://youtube.com/shorts/mSKM2TotbjY",2090595,84933,328,"MARUTAKE","Twitchで配信してます→https://www.twitch.tv/marutake_a Twitter►https://twitter.com/A_Marutake #valorant","VALORANT, ヴァロラント, まるたけ, MARUTAKE, GAME, FPS, 初心者, 方法, やり方, ゲーム実況, 感度, 切り抜き, 小技, VC, コンペ, 野良, ボイスチャット, まとめ, バグ, VCバグ, ナイトマーケット",2023-06-07 20:16
"VALORANT pros fall for the oldest trick in the book","https://youtube.com/shorts/CIUJdaLjSCI",2574329,119693,328,"VALORANT","","",2025-02-08 07:31
"VALORANTで同級生と遭遇！？【らっしゃー】","https://youtube.com/shorts/hAFzJG0inj0",4662676,74045,161,"らっしゃー ch","チャンネル登録・高評価・フォローよろしくお願いします！  ○●------------------------------------------------------------------------●○  ・rassya X(Twitter) : https://twitter.com/Ray_Itme  Twitch : https://www.twitch.tv/rassya12  PC提供 : KarasuGaming 使用PC : https://karasugaming.com/products/ryzen7-9800x3d-rtx5080-%E9%BB%92%E9%B4%89-04 購入時にクーポンコード「rassya」を入力すると¥1000オフ！ KarasuGaming公式サイト : https://karasugaming.com  ○●------------------------------------------------------------------------●○  ・編集 Xandrite, まいん  ○●------------------------------------------------------------------------●○ #shorts","rassya, らっしゃー, 顔芸",2025-05-19 18:16
"【VALORANT】Kamitoの理不尽オペにキレるひなーの #shorts","https://youtube.com/shorts/ZuI4gZ4PN6Y",1831905,41377,204,"かみーときりぬきVSTAR","ぶいすぽっ！許諾番号：203261A  ◆元動画◆ 【ApexValorant】ふるぱヴぁろwithごり　なず　ぎる　ひな【Kamito】 https://www.youtube.com/watch?v=aGcTua3-XX4&feature=share&si=ELPmzJkDCLju2KnD5oyZMQ  ◆Kamitoさんのリンク◆ 【YouTube】 ・https://www.youtube.com/channel/UCgYC... 【Twitch】 ・https://www.twitch.tv/kamito_jp   #かみと #kamito #ギルくん #おれあぽ #橘ひなの #花芽なずな #バーチャルゴリラ #ぶいすぽっ #転売","",2022-10-06 17:00
"J'ai viré mon monteur pour ça #helydia #pourtoi #valorant #twitch","https://youtube.com/shorts/YwCNU4rGMXw",2852128,102194,518,"Helydia","Contact : Contact@Helydia.fr  💖 S'abonner ➜ https://www.youtube.com/@helydiaa   🎥 Twitch ➜ https://www.twitch.tv/helydia 🐤 Twitter ➜ https://twitter.com/helydiaa ⚫ TikTok ➜ https://www.tiktok.com/@helydiaa 📷 Instagram ➜ https://www.instagram.com/helydiaa/ 🔵 Discord ➜ https://discord.gg/hely","helydia, helydia valorant, best of valorant, best of gaming, helydia best of, valorant fr, valorant, valorant clip fr, pourtoi, fyp, tiktok, tiktokfr, twitch, twitchclips, valorantclips, valorantclipsfr, shorts, viral, valorantfr, drôle, compilation",2025-04-02 03:30
