Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"ブチギレ野良に出会う配信者の末路www【APEX LEGENDS】#shorts #りー","https://youtube.com/shorts/TD90J57qn_M",928159,13637,633,"りーえふぴーえす。","#apexlegends #apex #エーペックスレジェンズ #エーペックス","エーペックスレジェンズ, apex, apexlegends, エーペックス, プレデター, キーマウ, りー, Riy, りーえふぴーえす。, ゲーム実況, 配信者",2025-05-19 23:35
"ブチギレ野良と奇跡的に再会した配信者www【APEX LEGENDS】#shorts #りー","https://youtube.com/shorts/_pu0toZjQyE",772709,10588,294,"りーえふぴーえす。","#apexlegends #apex #エーペックスレジェンズ #エーペックス","エーペックスレジェンズ, apex, apexlegends, エーペックス, プレデター, キーマウ, りー, Riy, りーえふぴーえす。, ゲーム実況, 配信者",2025-05-20 22:56
"【APEX】初心者を何度も助け何度も1対1をさせ対面練習させるニューキャッスル！ #エーペックス #蘇生 #ニューキャッスル #APEX #short #shorts","https://youtube.com/shorts/BgNDBHQ-CDc",649169,6116,192,"てこん","","",2025-05-19 20:00
"【Apex Legends】　ホライゾン×オクタンは強い！！（移動は）　 #shorts","https://youtube.com/shorts/TYiHr_xp-7g",707924,0,71,"ぺんぎんです","#エーペックスレジェンズ #エーペックス","",2025-05-22 11:39
"ナダル激似すぎる野良VC登場で爆笑する女性配信者wwww【apex.エーペックスレジェンズ】#shorts","https://youtube.com/shorts/dGu6wLYG45s",716189,14761,70,"しゃまこ","apex TikTok、Twitterでバズった変な女性のエーペックス動画！！ いいなと思ったらぜひグッドボタンチャンネル登録よろしくお願いします！！ 生配信もしてるのでぜひ遊びにきてください！！   #しゃまこ #APEX","ナダル, ねるねるねるね, 野良VC, クリプト, ジブラルタル, ジブ, 声真似, ドラゴンボール, 悟空, お姉さん, ジョージ, おさるのジョージ, George, 野良, VC, APEX, 豹変, エーペックス, japanese, 女子, エペ, 女性, 面白い, ショート, ゲーム, しゃまこ, セクシー, ええ声, えぺ, おすすめ, おもしろい, 爆笑, おもしろ, リアクション, いい声, girl, japan, 日本, funny, 叫び声, ティックトック, ツイッター, アホ, バズった, 安眠, shorts, gaming, 笑える, ショート動画, 切り抜き, ゲーム実況, apex legends, ps4, fps, 実況, entertainment, 初心者, tiktok, shamako, movie, アニメ, １選, 人間っていいな, にんげん, っていいな, 日本昔話, おさる, 様子, おかしい, 配信者, 様子がおかしい, 笑い方, 笑い声, CM",2025-05-13 23:25
"【APEX】 プレデター世界１位パーティーの雰囲気がほのぼの過ぎると海外で話題にｗｗｗ#apex #apexlegends #fyp #おすすめ #tiktok #ゲーム #shorts","https://youtube.com/shorts/ohG6JNbLmSc",735784,9778,121,"ぽこに / Poconi","#apex #apexlegends #game #gaming #gamer #fyp #funny #おすすめ #ゲーム実況 #shorts","",2025-05-24 17:50
"チーミング誘われた... #ApexLegends #エーペックス #エーペックスレジェンズ #エーペックス面白い動画 #孤独くん #会話 #日常 #日常生活","https://youtube.com/shorts/on5aIqIsOTk",411931,4764,101,"孤独の隠れ家。【Doll】","","",2025-03-03 18:00
"ワイAPEXプレデターを2年間キープしてる1日ルーティンがやばすぎる【2ch架空スレ】【APEX】","https://youtube.com/shorts/FJmDEIjNSuE",609022,9320,100,"ばつねじ【Apexサブカル系実況】","ワイAPEXプレデターを2年間キープしてる1日ルーティンがやばすぎる   ＜声の出演＞ coeiroink 松嘩りすく 真賢木ミロク 兄口誘太郎 ピエール・クラウン  VOICEBOX ずんだもん 剣崎雌雄 白上虎太郎 ちび式じい 波音リツ 麒ヶ島宗麟  #shorts  #apex  #スパレジェ","ばつねじ, 無料, Shorts, #Shorts, apex スキン, エーペックス, apex 猛者バッジ, apex バッジ, apex プレデター, apex 炎上, ape shorts, apex 炎上まとめ, apex チート, apex 古参勢, apex スパレジェ, apex シーズン21, スパレジェ, 失敗から生まれた",2025-05-29 19:00
"スパローのスティンガーボルトの対策･対処法を解説 | apexlegends #apex #shorts","https://youtube.com/shorts/2i8HHp_8B8w",679548,6963,169,"もつくFPS","APEXの動画や配信をしますよろしくお願いします プラチナダイヤを行き来しています 別ゲーム用youtubeチャンネル : https://www.youtube.com/c/motsuku twitter : https://twitter.com/nikomotsuku メンバー登録はこちらから https://www.youtube.com/channel/UC9YCju2l8HGamwHOrJEkE1Q/join メール : nikomotsuku@yahoo.co.jp  #APEX #apexlegends  #エーペックスレジェンズ #豆知識 #解説","apexlegends, APEX, エーペックスレジェンズ, 初心者向け, もつく, もつくAPEX, もつくさん, 豆知識, 解説",2025-05-20 11:00
"これはガンダムファインダーですか？【APEX LEGENDS】#エーペックスレジェンズ #apex #apexlegends","https://youtube.com/shorts/ZFvGe6uepw8",595118,6992,358,"じーぷろ【APEX解説】","コメント、高評価いつもありがとう！ パスファインダーを極めています！ 10万人登録者目標です...!  メンバーシップ↓ https://www.youtube.com/channel/UC5DvsaWSa_Hi4-QjOTv0eTw/join  ■プロフィール■ 各種SNSでコンテンツ投稿及び配信をしています！ X  https://twitter.com/gprodaisuki Tiktok https://www.tiktok.com/@gprodaisuki Twitch  https://www.twitch.tv/gprodaisuki  所属チーム LILAS Gaming  各種共にIDは@gprodaisuki  感度 800 1.2 1.0 FOV110  マウス AIM1 時雨  キーボード Apex pro mini  マウスパッド ARTISAN 零 FX MID  イヤホン se215  #パスファインダー  #Apex #エーペックス","apex, apexlegends, エーペックス, じーぷろ, Gprou, エーペックスレジェンド, パスファインダー",2025-05-03 10:00
"２年越しの最速グラップル!!!【APEX LEGENDS】 #apex  #apexlegends #エーペックスレジェンズ","https://youtube.com/shorts/ReUoEaj82mE",683539,5583,140,"じーぷろ【APEX解説】","コメント、高評価いつもありがとう！ パスファインダーを極めています！ 10万人登録者目標です...!  メンバーシップ↓ https://www.youtube.com/channel/UC5DvsaWSa_Hi4-QjOTv0eTw/join  ■プロフィール■ 各種SNSでコンテンツ投稿及び配信をしています！ X  https://twitter.com/gprodaisuki Tiktok https://www.tiktok.com/@gprodaisuki Twitch  https://www.twitch.tv/gprodaisuki  所属チーム LILAS Gaming  各種共にIDは@gprodaisuki  感度 800 1.2 1.0 FOV110  マウス AIM1 時雨  キーボード Apex pro mini  マウスパッド ARTISAN 零 FX MID  イヤホン se215  #パスファインダー  #Apex #エーペックス","apex, apexlegends, エーペックス, じーぷろ, Gprou, エーペックスレジェンド, パスファインダー",2025-05-11 17:30
"【話題】 APEXを全く知らない友達に効果音をやらせてみたら面白過ぎたんだがｗｗｗ#apex #apexlegends #fyp #おすすめ #tiktok #ゲーム #shorts","https://youtube.com/shorts/1qh5nc3HVCk",484072,6617,125,"ぽこに / Poconi","#apex #apexlegends #game #gaming #gamer #fyp #funny #おすすめ #ゲーム実況 #shorts","",2025-05-23 17:50
"神クレーバーを魅せる配信者www【APEX LEGENDS】#shorts #りー","https://youtube.com/shorts/k3W7j7bLLBo",418589,6853,94,"りーえふぴーえす。","#apexlegends #apex #エーペックスレジェンズ #エーペックス","エーペックスレジェンズ, apex, apexlegends, エーペックス, プレデター, キーマウ, りー, Riy, りーえふぴーえす。, ゲーム実況, 配信者",2025-05-09 18:01
"【Apex Legends】　勘弁してくださいはちみつさん！！　@HC32_H 　 #shorts","https://youtube.com/shorts/4HuBKHMYo_s",437202,0,179,"ぺんぎんです","#エーペックスレジェンズ #エーペックス 編集を参考にさせていただいた方 @おぐみちゃん","",2025-05-20 17:40
"【APEX】キャラコン厨のオリンパスの初動が異次元!! #apex #apexlegends #ゲーム #shorts #faide #faideapex","https://youtube.com/shorts/uvO4D-SjJWE",574043,3823,68,"PAD批判チャンネル","#apex #apexlegends #games #gaming #funny #tiktok #shorts #fyp #fypシ #おすすめ #エーペックスレジェンズ #エーペックス #ゲーム実況 #aceu #faideapex https://www.youtube.com/channel/UCR0suRtSx5S9nF0H0r0zhqQ","apex, niru, ras, selly, PAD, エイムアシスト, エーペックス, Apex, 感度, pad感度, 新シーズン, チーキー, 加藤純一, crylix, クライリックス, valorant",2025-05-27 18:01
"【APEX】クソださい負け方www#apex #apexlegends #エーペックス #エーペックスレジェンズ #おもしろ #shortvideo #shorts #short #ゲーム実況","https://youtube.com/shorts/nPUI-rmQRiI",482441,5567,206,"たいやっきー","","",2025-05-15 21:02
"ポケモンガチ勢に野良VCつけたらまさかの結果に豹変してしまう女性配信者wwww【apex.エーペックスレジェンズ】","https://youtube.com/shorts/9QxdQ4COkx4",402892,5584,65,"しゃまこ","apex TikTok、Twitterでバズった変な女性のエーペックス動画！！ いいなと思ったらぜひグッドボタンチャンネル登録よろしくお願いします！！ 生配信もしてるのでぜひ遊びにきてください！！   #しゃまこ #APEX","野良VC, クリプト, ジブラルタル, ジブ, 声真似, ドラゴンボール, 悟空, お姉さん, ジョージ, おさるのジョージ, George, 野良, VC, APEX, 豹変, エーペックス, japanese, 女子, エペ, 女性, 面白い, ショート, ゲーム, しゃまこ, セクシー, ええ声, えぺ, おすすめ, おもしろい, 爆笑, おもしろ, リアクション, いい声, girl, japan, 日本, funny, 叫び声, ティックトック, ツイッター, アホ, バズった, 安眠, shorts, gaming, 笑える, ショート動画, 切り抜き, ゲーム実況, apex legends, ps4, fps, 実況, entertainment, 初心者, tiktok, shamako, movie, アニメ, １選, 人間っていいな, にんげん, っていいな, 日本昔話, おさる, 様子, おかしい, 配信者, 様子がおかしい, 笑い方, 笑い声, CM",2025-04-27 01:20
"【APEX】 オルター専にしか出来ない！？確定でミシックボックスを開けれる方法ｗｗｗ#apex #apexlegends #fyp #おすすめ #tiktok #ゲーム #shorts","https://youtube.com/shorts/MQPP9UEJzJ8",323069,2821,51,"ぽこに / Poconi","#apex #apexlegends #game #gaming #gamer #fyp #funny #おすすめ #ゲーム実況 #shorts","",2025-05-26 17:50
"初めましての野良VCとの相性が抜群だった女性配信者wwww【apex.エーペックスレジェンズ】","https://youtube.com/shorts/1UKH5gXuX9c",315162,5549,40,"しゃまこ","apex TikTok、Twitterでバズった変な女性のエーペックス動画！！ いいなと思ったらぜひグッドボタンチャンネル登録よろしくお願いします！！ 生配信もしてるのでぜひ遊びにきてください！！   #しゃまこ #APEX","野良VC, クリプト, ジブラルタル, ジブ, 声真似, ドラゴンボール, 悟空, お姉さん, ジョージ, おさるのジョージ, George, 野良, VC, APEX, 豹変, エーペックス, japanese, 女子, エペ, 女性, 面白い, ショート, ゲーム, しゃまこ, セクシー, ええ声, えぺ, おすすめ, おもしろい, 爆笑, おもしろ, リアクション, いい声, girl, japan, 日本, funny, 叫び声, ティックトック, ツイッター, アホ, バズった, 安眠, shorts, gaming, 笑える, ショート動画, 切り抜き, ゲーム実況, apex legends, ps4, fps, 実況, entertainment, 初心者, tiktok, shamako, movie, アニメ, １選, 人間っていいな, にんげん, っていいな, 日本昔話, おさる, 様子, おかしい, 配信者, 様子がおかしい, 笑い方, 笑い声, CM",2025-04-25 00:47
"【APEX】シーズン25で壊れた武器4選 #shorts #apex #apexlegends #エーペックスレジェンズ #シーズン25 #アプデ #ps4 #pc #switch","https://youtube.com/shorts/MN5GVPEDypk",270455,1542,64,"よかbot【APEX解説】","ディヴォやべえや  【自己紹介】  よかbotと申します。  30代の既婚社会人です。APEXは007ゴールデンアイ以来のFPS。  初心者の方はもちろん、自分のように30代でもAPEXうまくなりたい人や、ゲームする時間があまり取れなくても効率よくうまくなりたい人に役立つような動画を作りたいと思っとります。   チャンネル登録ぜひともお願いします！  https://www.youtube.com/channel/UC0mOs-CrRD1TL-0wLR8sUvQ?sub_confirmation=1    Twitterやってます！  https://twitter.com/yokabot_youtube    配信もたまーにやってます！ https://www.twitch.tv/yoka_bot    #APEX #Apexlegends #エーペックスレジェンズ #解説 #PS5 #PS4 #Switch #pc  #運営 #シーズン25 #アプデ  #アップデート #ランク #ソロランク #アクセラレーター #武器ランキング","APEX, Apex Legends, APEX アプデ, APEX アプデ情報, APEX アプデ 解説, APEX 弱体化, APEX アッシュ, APEX シーズン25 アプデ, APEX シーズン25, apex シーズン25 トレーラー, apex シーズン25 バトルパス, apex シーズン25 リーク, APEX ランク, apex ランク盛り方, apex ランク 立ち回り, apex ランク シーズン25, apex ランク ダイヤ, APEX ソロランク, apex ソロランク 立ち回り, apex ソロランク 盛り方, apex ソロランク 勝てない, apex ソロランク ダイヤ, APEX ソロランク シーズン25, APEX アクセラレーター, APEX ネメシス, apex ネメシス 解説, apex g7スカウト, APEX ウィングマン, APEX ディヴォーション, APEX トリプルテイク, APEX EVA8, apex eva 8, APEX 武器ランキング",2025-05-07 07:00
"新キャラの性能えぐいねｗ 【APEX LEGENDS】 #apex  #apexlegends #エーペックスレジェンズ","https://youtube.com/shorts/_WUCDAt9z00",231435,2453,129,"じーぷろ【APEX解説】","コメント、高評価いつもありがとう！ パスファインダーを極めています！ 10万人登録者目標です...!  メンバーシップ↓ https://www.youtube.com/channel/UC5DvsaWSa_Hi4-QjOTv0eTw/join  ■プロフィール■ 各種SNSでコンテンツ投稿及び配信をしています！ X  https://twitter.com/gprodaisuki Tiktok https://www.tiktok.com/@gprodaisuki Twitch  https://www.twitch.tv/gprodaisuki  所属チーム LILAS Gaming  各種共にIDは@gprodaisuki  感度 800 1.2 1.0 FOV110  マウス AIM1 時雨  キーボード Apex pro mini  マウスパッド ARTISAN 零 FX MID  イヤホン se215  #パスファインダー  #Apex #エーペックス","apex, apexlegends, エーペックス, じーぷろ, Gprou, エーペックスレジェンド, パスファインダー",2025-05-07 18:01
"キャラピックのモーション選べるようになったの神過ぎる！【APEX LEGENDS】#apex  #apexlegends #エーペックス","https://youtube.com/shorts/WUR5D3g3wnY",238724,3922,138,"じーぷろ【APEX解説】","コメント、高評価いつもありがとう！ パスファインダーを極めています！ 10万人登録者目標です...!  メンバーシップ↓ https://www.youtube.com/channel/UC5DvsaWSa_Hi4-QjOTv0eTw/join  ■プロフィール■ 各種SNSでコンテンツ投稿及び配信をしています！ X  https://twitter.com/gprodaisuki Tiktok https://www.tiktok.com/@gprodaisuki Twitch  https://www.twitch.tv/gprodaisuki  所属チーム LILAS Gaming  各種共にIDは@gprodaisuki  感度 800 1.2 1.0 FOV110  マウス AIM1 時雨  キーボード Apex pro mini  マウスパッド ARTISAN 零 FX MID  イヤホン se215  #パスファインダー  #Apex #エーペックス","apex, apexlegends, エーペックス, じーぷろ, Gprou, エーペックスレジェンド, パスファインダー",2025-05-22 17:00
"アッシュの選択画面がブロリーすぎる #Shorts【Apex Legends/エーペックスレジェンズ】","https://youtube.com/shorts/igK8JHYITrA",297510,2815,56,"えくれっく","実は…ブロリー君のこと…  #APEX #ApexLegends #エーペックスレジェンズ #エーペックス #ゆっくり実況 #エーペックスゆっくり実況","",2025-05-02 10:04
"流れ星#apexlegends#apex #エペ#エーペックス#シーズン24#シーズン25#オルター#ヴォイドネクサス#トラップ#キンキャニ#shorts#short","https://youtube.com/shorts/mbuVzlN3WiE",299179,1979,38,"すいへー","","",2025-05-21 21:10
"最強の3タテで味方を救う配信者www【APEX LEGENDS】#shorts #りー","https://youtube.com/shorts/r5K6Yc5ba0Y",236172,5531,57,"りーえふぴーえす。","#apexlegends #apex #エーペックスレジェンズ #エーペックス","エーペックスレジェンズ, apex, apexlegends, エーペックス, プレデター, キーマウ, りー, Riy, りーえふぴーえす。, ゲーム実況, 配信者",2025-05-25 23:43
"※無料プロモーションです【Apex legends】#shorts","https://youtube.com/shorts/q80W6PgQfUY",248639,3142,142,"まつげさん(生声)","このチャンネルの動画は原則「音声後付」です。 他の配信者様の名前を出すこと、他配信者様を想起させる内容のコメントはルールとして禁止しております。 即時削除となりますのでご注意下さい。 ま◯げさんコメントも即時BANです。 その他最新のルールはコミュニティ欄をご確認ください。  うんちの一言とかでもいいので是非コメントしていってください！  また高評価のみならず低評価でもいいので、動画の感想を是非評価ボタンを押して教えて下さい！ まつげの今後の動画制作に活かすため、率直な評価を頂けると大変ありがたいです！  今後も継続的にご視聴頂ける方は、チャンネル登録もよろしくおねがいします！  twitter:https://twitter.com/yukkuri_ma2ge3​​​ お借りしている素材 DOVA SYNDROME様　https://dova-s.jp/​​​ 魔王魂様　https://maoudamashii.jokersounds.com/​​​ ニコニ・コモンズ様　http://commons.nicovideo.jp/materials/​​​ 効果音ラボ様　https://soundeffect-lab.info/sound/an​​​... いらすと屋様　https://www.irasutoya.com/​​​ 甘茶の音楽工房様　http://amachamusic.chagasi.com/​​​ H/MIX GALLERY様 http://www.hmix.net/music_gallery/fee...​ MusMus様　https://musmus.main.jp/ 使用BGM:VML様　https://vmp-vml.com/ VOICEBOX:ずんだもん：https://voicevox.hiroshiba.jp/ VOICEBOX:四国めたん：https://voicevox.hiroshiba.jp/ VOICEBOX:春日部つむぎ：https://voicevox.hiroshiba.jp/ BGM:World Fantasia https://www.youtube.com/@World_Fantasia/videos この動画は東方projectの二次創作の場合があります。","まつげさん, ゆっくり実況, Shorts, ApexLegends, ランパート, エーペックスレジェンズ, エペ",2025-05-23 23:33
"これが配信者のマスター昇格戦ですｗｗｗｗｗｗ [APEX] #shorts","https://youtube.com/shorts/GFUOqdK0JnQ",232451,3838,53,"ハチミツapex","#apex #apexlegends #エーペックスレジェンズ","#apex, #apexlegends, #エーペックスレジェンズ",2025-05-29 18:00
"野良にVCつけた事を後悔してしまう女性配信者がこちらwwww【apex.エーペックスレジェンズ】","https://youtube.com/shorts/c8d6R1RecYQ",240267,3574,46,"しゃまこ","apex TikTok、Twitterでバズった変な女性のエーペックス動画！！ いいなと思ったらぜひグッドボタンチャンネル登録よろしくお願いします！！ 生配信もしてるのでぜひ遊びにきてください！！   #しゃまこ #APEX","野良VC, クリプト, ジブラルタル, ジブ, 声真似, ドラゴンボール, 悟空, お姉さん, ジョージ, おさるのジョージ, George, 野良, VC, APEX, 豹変, エーペックス, japanese, 女子, エペ, 女性, 面白い, ショート, ゲーム, しゃまこ, セクシー, ええ声, えぺ, おすすめ, おもしろい, 爆笑, おもしろ, リアクション, いい声, girl, japan, 日本, funny, 叫び声, ティックトック, ツイッター, アホ, バズった, 安眠, shorts, gaming, 笑える, ショート動画, 切り抜き, ゲーム実況, apex legends, ps4, fps, 実況, entertainment, 初心者, tiktok, shamako, movie, アニメ, １選, 人間っていいな, にんげん, っていいな, 日本昔話, おさる, 様子, おかしい, 配信者, 様子がおかしい, 笑い方, 笑い声, CM, おい, おい笑える, おばあちゃん, 鴨おばあちゃん, ダイマ",2025-04-08 02:00
"絶体絶命の野良に最強ポータルでまさかの結果にww【APEX】#shorts","https://youtube.com/shorts/5S4Hmve4meQ",201769,2131,30,"よなか","#apex　#Vtuber　#shorts　#APEX女子　#APEXLegends　#野良VC　   最新のお知らせはこちらから twitter ▶ よなか👻（ https://twitter.com/yonaka_Vtuber ）","ゲーム実況, 女性実況, ゲーム, よなか, Vtuber, APEXLegends, エーペックスレジェンズ, エペ, APEX女子, ドッキリ, FPS, バグ, 害悪行為, かわいい, 師匠, 弟子, けんちゅー, 歌ってみた, 野良, ランク, ソロランク, APEX, ホロライブ, にじさんじ, 野良vc",2025-05-22 18:00
"このレジェンド一人だけで良くないですか【エーペックス】","https://youtube.com/shorts/Sh00kaKsMfg",206006,1194,45,"【ゲーム】オレハ","#オレハ #apex #エーペックス","",2025-05-18 13:45
"【APEX】キャラコン厨のレヴナントがほぼゴキブリな件! #apex #apexlegends #ゲーム #shorts #faide #faideapex","https://youtube.com/shorts/oJ765pyiDLc",221715,1543,46,"PAD批判チャンネル","#apex #apexlegends #games #gaming #funny #tiktok #shorts #fyp #fypシ #おすすめ #エーペックスレジェンズ #エーペックス #ゲーム実況 #aceu #faideapex https://www.youtube.com/channel/UCR0suRtSx5S9nF0H0r0zhqQ","apex, niru, ras, selly, PAD, エイムアシスト, エーペックス, Apex, 感度, pad感度, 新シーズン, チーキー, 加藤純一, crylix, クライリックス, valorant",2025-05-23 19:15
"ガチのルーキー帯みたいなトロールをして全滅するTIE Ru | Apex Legends","https://youtube.com/shorts/d2PQfDbKp1Y",191640,2404,44,"TIE Ru","🔥TIEとガレリアのコラボPCが発売🔥 【TIE コラボモデル特設ページはこちらから】 https://www.dospara.co.jp/gamepc/tieclan.html?srsltid=AfmBOooUmlU9j3KCenheaB3Tn_wnbsweM0Y3wUdPoZL7czx_pijmK1Gf  ▼NTT-eSports 360のご紹介▼ https://x.gd/9RC79 ▼シェイプエイトの購入はこちらから！▼ https://item.rakuten.co.jp/ntte-sports/c/0000000004/ ▼HAWK EYEの購入はこちらから！▼ https://item.rakuten.co.jp/ntte-sports/c/0000000005/  普段Twitchでライブ配信してます -   https://www.twitch.tv/tie_ru   ►►『Twitter』 -   https://x.com/Poulmt  ►►お仕事/タイアップ案件のご連絡はこちら - ru@stear.co.jp  スポンサー企業様のご紹介 ▼GALLERIA https://galleria.net/ ドスパラ https://www.dospara.co.jp/   #apexlegends  #tie_ru","TIE Ru, ゲーム実況, PCゲーム, Apex Legends, エーペックスレジェンズ, Apex Legend, チエル, あぺ, アペ, turtle beach, stealth pro, Palworld, パルワールド",2025-05-18 21:34
