Title,Link,Views,Likes,Comments,Channel Title,Description,Tags,Published
"ゲンジ神のWHORUに大興奮のta1yo【 OverWatch 2 / ta1yo 切り抜き】#shorts #shorts #OWCS","https://youtube.com/shorts/hd_MkUdT-yM",350789,7743,98,"【公認】ta1yo 切り抜き放送","ゲンジ神のWHORUに大興奮のta1yo【 OverWatch 2 / ta1yo 切り抜き】#shorts #shorts #OWCS  元配信はta1yoさんのtwichの方でご覧になれます。 https://www.twitch.tv/videos/2381662291 (03:38:00ぐらい) ta1yoさんのtwitchはこちら https://www.twitch.tv/ta1yo_tv ta1yoさんのyoutubeはこちら https://www.youtube.com/@ta1yotv  ●ZETA DIVISION様に許可をいただいた上で、規約遵守のもと、ta1yoさんの切り抜き動画を投稿させていただいております。また、ガイドラインに則りアーカイブ終了後48時間経過後に投稿しています。 ●ZETA DIVISION許諾番号：0209","",2025-02-20 17:39
"【OW2】OWの民度実はそんなに悪くない説【オーバーウォッチ２】 #ow女子  #切り抜き #vtuber","https://youtube.com/shorts/4AbXw29CjUY",247494,9028,617,"タルレミ・エラ","🤍受注生産グッズ販売開始🤍 タルレミ・エラ2025年誕生日記念グッズ オリジナルマウスカーソル(アニメーション有!)やキービジュアクスタもあるよ～💭 https://tallemiella.booth.pm/items/6688509  ※3月23日 11時59分まで  元配信はこちらから https://www.twitch.tv/tallemi_ella  X https://twitter.com/Tallemi_Ella  OW動画再生リスト https://www.youtube.com/playlist?list=PL4zdLohtRID4gFg8MzAh96njw6TXeCaIq  OWShorts再生リスト https://www.youtube.com/playlist?list=PL4zdLohtRID7288G8RP3uagVzqFxdqT3p","",2025-03-19 18:00
"OW2 ゲンジの物真似 龍チンの剣を喰らえ！","https://youtube.com/shorts/fmOpAzi2STQ",413615,9557,148,"塩入永遠","https://twitter.com/shikozaba https://www.twitch.tv/shikozaba","",2025-04-17 11:55
"【OW2】D.Vaで味方を回復する裏技【オーバーウォッチ2】#overwatch2 #オーバーウォッチ2 #ow2 #ゲーム実況 #shorts","https://youtube.com/shorts/oCz5WA6W0Wk",320147,4921,53,"せつなGAME","【Twitter】→https://twitter.com/setuna_272  ＃オーバーウォッチ２　＃OW2　#ゲーム実況   「面白かった」「また見たいな」と思っていただけたら、チャンネル登録・高評価をよろしくお願いします！ 次回の動画も、ぜひ見てください！  OW2実況シリーズ→https://www.youtube.com/playlist?list=PLGh8hUuQY71Rp8-h7qYfRf6Ed6BwzZhLt チャンネル登録→https://www.youtube.com/@UCi444Yc0_Y6-J3nDIdIq8NQ   【使用させていただいている音源・効果音提供者様】  ・効果音ラボ ・魔王魂 ・甘茶の音楽工房 ・DOVA-SYNDROME ・騒音のない世界 ・ニコニ・コモンズ  曲名　 Spektrem 音楽提供　NoCopyrightSounds 参照　“https://www.youtube.com/watch?v=n4tK7LYFxI0”  曲名　 Elektronomia 音楽提供　NoCopyrightSounds 参照　https://www.youtube.com/watch?v=TW9d8vYrVFQ","ゲーム, ゲーム実況, OW2, オーバーウォッチ2, オーバーウォッチ, おーばーうぉっち, FPS, 最強, ウルト, ウィドウメイカー, ウィドウ, 最速, アナ, D.Va, キリコ, マーシー, ファラ, 検証, ゲンジ, ラマットラ, ソジョーン, シグマ, エコー, リーパー, アプデ, 強化, 無限, ハンゾー, ゼニヤッタ, ゼニ, ラインハルト, ハルト, トレーサー, ドラゴン, ジャンカークイーン, マウガ, ホッグ, ロードホッグ, ルシオ, アッシュ, ジャンクラット, ジャンクラ, バスティオン, ドゥームフィスト, ドゥーム, タレ爺, トールビョーン, OWCS, シンメトラ, イラリー, メイ, 縛り, 禁止, 即終了, 跳ね返し, 木の葉返し, してみた, シリーズ, ショート, ライフウィーバー, オリーサ, 低速, チーター",2025-04-16 12:01
"トレーサーのくせ回復要請するのはおこがましい？ #overwatch #オーバーウォッチ2 #shorts","https://youtube.com/shorts/AUU17AkUYpg",386349,3047,223,"戦いに疲れたゼニヤッタ","","",2025-02-26 15:44
"疑似ワンコン気持ち良すぎだろ #overwatch2 #オーバーウォッチ2 #genji #ゲンジ  #shorts","https://youtube.com/shorts/IpYGs3VHbrQ",186155,3457,28,"Utai Channel","#オーバーウォッチ2 #OW2 #overwatch2  【Twitter】https://twitter.com/ow_Utai","",2024-09-01 19:00
"IQ200越えイラリーのペイロの進め方が天才過ぎたww #オーバーウォッチ2 #ow2  #イラリー  #c9  #天才  #iq200  #ネタ #お笑い","https://youtube.com/shorts/Ou6ZporOWsQ",204757,5275,60,"若頭 / カシラ","メンバーシップ始めました!!『カシラ家』 https://www.youtube.com/channel/UC1zCI7kyL5K10tTV83X1NdA/join  配信もやってるよ～～～～～  ★ディスコ鯖★ 『CODを救い隊』 https://discord.gg/geCw9C3SvJ       #ow2    #カシラ      　#若頭     ★17LIVE★ヒカル＆DJふぉいライバーオーディション合格!! https://17.live/ja/profile/r/26858727  【Twitter】@f_24karats フォローよろしく https://twitter.com/home?lang=ja   BGM：ぽるぽるMusic様 https://www.youtube.com/watch?v=fsIKk3dLR9g  BGM：zukisuzuki BGM様 https://www.youtube.com/channel/UCXdqM01i5loJv2b45KNzoLw  BGM：トーマス大森音楽工房様 https://www.youtube.com/c/FreeMusicTh...  [NCS] • https://soundcloud.com/nocopyrightsounds • https://instagram.com/nocopyrightsounds • https://facebook.com/nocopyrightsounds • https://twitter.com/ncsounds • https://www.twitch.tv/nocopyrightsounds","OW2, オーバーウォッチ2, 若頭, wakagashira, kashira, カシラ, 煽り厨, 暴言厨, 空気, 読めないやつ, 害悪, 笑える, ネタ, 爆笑, 信頼関係, 野良, 外人, ニキ, VC, ボイスチャット, グローバル交流, 完全, ブチギレ, 公開処刑, 日本, 馬鹿にする, 敵, チャット, お粗末, お笑い, ハイド, 秒殺, キル, 警戒心, 裏どり, 最強, カモ, 男気, 単独, キャリー, 角待ち, 芋, イモリ, 頭脳戦, チート, 面白, エンジョイ勢, タイミング, 感動, ウォッチ, 優しい, 本性, ソジョーン, 初見, DPS, ダメージ, 30キル, キルムーブ, 視聴者, リクエスト, トロール, シーズン9, 大型, アプデ, 新作, OW3, 過去最高, 体力増加, ゼニヤッタ, 一撃, ぶっ壊す, 最強キャラ, 対策, ワンパン, ランク, ヒール, 弱体化, 脳筋, ルール, 知らない, 猛者, C9, イキリコ, 貴理子, キリコ, 奇襲",2024-09-07 17:47
"FREJA Has A RARE 'Thank You' VOICELINE In Overwatch 2 #shorts #overwatch2 #overwatch #ow2 #ow","https://youtube.com/shorts/YfQoRHiNAXk",214976,14603,111,"MixedFreight","FREJA Has A RARE 'Thank You' VOICELINE In Overwatch 2... Oh boy how many more rare Overwatch 2 voicelines are there still?  Subscribe - @MixedFreight  Channels I Edit For - @KarQives & @KarQMarvelRivals","FREJA Has A RARE 'Thank You' VOICELINE In Overwatch 2, FREJA Has A RARE 'Thank You' VOICELINE, RARE 'Thank You' VOICELINE In Overwatch 2, freja overwatch, freja overwatch 2, overwatch voiceline, overwatch voice lines, overwatch, overwatch 2, ow2, rare overwatch voice lines, rare overwatch 2 voice lines, freja, freja overwatch voice lines, freja overwatch gameplay, overwatch season 16, ow2 season 16",2025-04-23 06:00
"【ハイテンポOW2】マウガ硬すぎだろ　#オーバーウォッチ2 #overwatch2meme","https://youtube.com/shorts/GwAXEYNXrEs",171361,9370,185,"るぶりん\Lublin","【普段使用させていただいている素材】 dova 様 http://dova-s.jp/ フリーBGM・音楽素材 H/MIX GALLERY 様  http://www.hmix.net/ いらすとや 様 http://www.irasutoya.com/ 音楽の卵 様 http://ontama-m.com/ ニコニ・コモンズ 様 https://commons.nicovideo.jp/ 効果音ラボ 様 https://soundeffect-lab.info/ Music is VFR 様 http://musicisvfr.com/free/index.html On-Jin ～音人～ 様 https://on-jin.com/ ajapaのBGM 様 http://ajapabgm.html.xdomain.jp/ PeriTune 様 http://peritune.com/  この動画は【東方project】を基にした二次創作です。 →https://touhou-project.news/guideline/  #overwatch #overwatch2 #オーバーウォッチ #オーバーウォッチ2 #overwatchclips #overwatchexe #ハイテンポow #ハイテンポow2 #ライフウィーバー#ラインハルト #トールビョーン #るぶりん #ザリア硬すぎだろ#さわやか #さわやかハンバーグ","Minecraft, マインクラフト, マイクラ, マイクラ実況, マイクラゆっくり実況, ゆっくり実況, 実況",2024-08-10 20:12
"【OW2】最新版！使用率ランキング『サポート編』2024年10月｜オーバーウォッチ2 #shorts","https://youtube.com/shorts/01iNZ0g_q1U",208649,3841,118,"ひつじたん【OW2解説・ランキング紹介】","OverWatchの解説動画や使用率ランキングなどを投稿してます！ たまに配信もしてるからぜひ遊びに来てね☆  ◤◢◤ ひつじたんのOWサーバー ◢◤◢ ・クイックマッチやランクマッチの募集 ・何でも話せる雑談チャット ・サーバー限定のOWカスタム（スクリム）  ▼今すぐ参加してください！ https://discord.gg/9Uyj8s78ug   ◤◢◤ Supponserd by VitFoge ◢◤◢ ひつじたんがおすすめするE-sports用品ブランド「VitForge」！ 「本当にいいものをコスパよくお届けしたい」という代表の方の思い通り、他のブランドに比べて明らかに価格が安い！でもクオリティーが高い！まじでおすすめできます。  ▼コスパ最強！布マウスパッド amzn.to/3ACfB3K  ▼X（旧Twitter） https://x.com/VitForge powered by Enrich Orchestra, LLC.   ◤◢◤ ひつじたんのSNSリンク ◢◤◢ ▼X（旧Twitter） https://x.com/HITSUJITAN_V  ▼Youtube https://onl.bz/zJzB1Nk  ▼TikTok https://onl.bz/YSzCDVq  ▼慈悲 https://onl.bz/gYKDFKV   ◤◢◤ メンバーシップについて ◢◤◢ 「ひつじたんのともだち（月90円）」 と「ひつじたんのまぶだち（月690円）」 プランの２つがあります！ ・スタンプ、バッジの付与 ・メンバーシップ限定配信の視聴 ・月に1度の『お遊び会』に参加できる権利　など  ▼詳細はこちら https://www.youtube.com/channel/UCY-rFJ00cbftEEJkRnbv8EQ/join   ◤◢◤ タグ・引用元  ◢◤◢  ▼IMAGE https://www.irasutoya.com https://jp.freepik.com https://www.ac-illust.com  ▼BGM https://imatakumusic.com https://bgmer.net  #overwatch2 #オーバーウォッチ2 #解説","新人vtuber, 新人vライバー, vtuber, オバオ, オバウォ",2024-10-29 18:19
"【OW2】ライフウィーバーでPOTGを取る方法【オーバーウォッチ2】#overwatch2 #オーバーウォッチ2 #ow2 #ゲーム実況 #shorts","https://youtube.com/shorts/uoQNTDHm9p8",165039,5242,55,"せつなGAME","【Twitter】→https://twitter.com/setuna_272  ＃オーバーウォッチ２　＃OW2　#ゲーム実況   「面白かった」「また見たいな」と思っていただけたら、チャンネル登録・高評価をよろしくお願いします！ 次回の動画も、ぜひ見てください！  OW2実況シリーズ→https://www.youtube.com/playlist?list=PLGh8hUuQY71Rp8-h7qYfRf6Ed6BwzZhLt チャンネル登録→https://www.youtube.com/@UCi444Yc0_Y6-J3nDIdIq8NQ   【使用させていただいている音源・効果音提供者様】  ・効果音ラボ ・魔王魂 ・甘茶の音楽工房 ・DOVA-SYNDROME ・騒音のない世界 ・ニコニ・コモンズ  曲名　 Spektrem 音楽提供　NoCopyrightSounds 参照　“https://www.youtube.com/watch?v=n4tK7LYFxI0”  曲名　 Elektronomia 音楽提供　NoCopyrightSounds 参照　https://www.youtube.com/watch?v=TW9d8vYrVFQ","ゲーム, ゲーム実況, OW2, オーバーウォッチ2, オーバーウォッチ, おーばーうぉっち, FPS, 最強, ウルト, ウィドウメイカー, ウィドウ, 最速, アナ, D.Va, キリコ, マーシー, ファラ, 検証, ゲンジ, ラマットラ, ソジョーン, シグマ, エコー, リーパー, アプデ, 強化, 無限, ハンゾー, ゼニヤッタ, ゼニ, ラインハルト, ハルト, トレーサー, ドラゴン, ジャンカークイーン, マウガ, ホッグ, ロードホッグ, ルシオ, アッシュ, ジャンクラット, ジャンクラ, バスティオン, ドゥームフィスト, ドゥーム, タレ爺, トールビョーン, OWCS, シンメトラ, イラリー, メイ, 縛り, 禁止, 即終了, 跳ね返し, 木の葉返し, してみた, シリーズ, ショート, ライフウィーバー",2024-10-03 12:00
"【OW2】VRCは人間の関係性が壊れるらしい【オーバーウォッチ2】 #vtuber #ow女子 #切り抜き","https://youtube.com/shorts/6AJkuOd-Aow",354651,4860,91,"タルレミ・エラ","元配信はこちらから https://www.twitch.tv/tallemi_ella  X https://twitter.com/Tallemi_Ella  OW動画再生リスト https://www.youtube.com/playlist?list=PL4zdLohtRID4gFg8MzAh96njw6TXeCaIq  OWShorts再生リスト https://www.youtube.com/playlist?list=PL4zdLohtRID7288G8RP3uagVzqFxdqT3p","",2025-04-30 18:00
"BANシステム実装されてソンブラって…【 OverWatch 2 / ta1yo 切り抜き】#shorts #shorts","https://youtube.com/shorts/hN9N99wgk54",381486,2546,318,"【公認】ta1yo 切り抜き放送","BANシステム実装されてソンブラって…【 OverWatch 2 / ta1yo 切り抜き】#shorts #shorts  元配信はta1yoさんのtwichの方でご覧になれます。  ta1yoさんのtwitchはこちら https://www.twitch.tv/ta1yo_tv ta1yoさんのyoutubeはこちら https://www.youtube.com/@ta1yotv  ●ZETA DIVISION様に許可をいただいた上で、規約遵守のもと、ta1yoさんの切り抜き動画を投稿させていただいております。また、ガイドラインに則りアーカイブ終了後48時間経過後に投稿しています。 ●ZETA DIVISION許諾番号：0209","",2025-05-06 16:42
"ソジョーンが一生メタの理由　#オーバーウオッチ2  #overwatch2  #ow2","https://youtube.com/shorts/BnTHzxNSXW0",183391,2769,52,"Nico","チャンネル登録＆高評価よろしくお願いします！  ▼チャンネル登録よろしくお願いします！ https://t.co/1BiKTPKL9t  ▼普段の配信はこちら！ https://www.twitch.tv/nico_ov  ▼Twitterのフォローもよろしくお願いします！ https://twitter.com/nico_oq  #オーバーウォッチ2 #OW2 #Overwatch2","OW2, オーバーウォッチ2, Overwatch2, OW, オーバーウォッチ, Overwatch, Nico, DPS, ゲーム, FPS, ソジョーン",2025-01-04 18:00
"関西人と見る新タンクヒーロー『ハザード』#オーバーウォッチ2 #tqq #overwatch2","https://youtube.com/shorts/zIh4UT3MtJA",167207,5876,54,"TQQ999","ボイスラインが楽しみでしょうがないです","オーバーウォッチ, tqq, overwatch, Overwatch2, オーバーウォッチ２, 解説, 立ち回り, OW2",2024-11-22 19:01
"【OW2】オーバーウォッチから学ぶ命の儚さ【オーバーウォッチ2】 #ow女子 #vtuber #切り抜き","https://youtube.com/shorts/UTLYIQaUMxc",149038,6599,57,"タルレミ・エラ","元配信はこちらから https://www.twitch.tv/tallemi_ella  X https://twitter.com/Tallemi_Ella  OW動画再生リスト https://www.youtube.com/playlist?list=PL4zdLohtRID4gFg8MzAh96njw6TXeCaIq  OWShorts再生リスト https://www.youtube.com/playlist?list=PL4zdLohtRID7288G8RP3uagVzqFxdqT3p   プレゼントやお⼿紙はこちら ￣￣￣￣￣￣￣￣￣￣￣ [宛先] 株式会社CodeBlitz/NORTHEPTION タルレミ・エラ宛 [送り先] 〒101-0021 東京都千代⽥区外神⽥4-14-1 秋葉原UDX14階  お仕事の依頼はこちら https://www.northeption.com/contact/  ￣￣￣￣￣￣￣￣￣￣￣","",2024-10-19 15:17
"【OW2】マウガとかいうやばすぎたタンクについて【ゆっくり実況】#overwatch2 #オーバーウォッチ2","https://youtube.com/shorts/NGkgGrJj8Gg",181882,3007,88,"ヘイデンGame","＃オーバーウォッチ2 　＃Overwatch2　＃ゆっくり実況　＃OW2 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ●ツイッターアカウント https://twitter.com/HEIDEN_CHANNEL  ●Twichアカウント https://www.twitch.tv/he1den_yukkuri  ●チャンネルメンバーシップ youtube.com/channel/UCBVw8AnAy8ifXpysv2fiVYQ/join ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ●使用している効果音 効果音ラボ様【https://soundeffect-lab.info/】 ニコニコモンズ様  ●使用しているBGM DOVA‐syndrome様【https://dova-s.jp/】 騒音のない世界様【https://noiselessworld.net/】 茶葉のぎか様【https://www.youtube.com/@nogika_chaba】  ●使用しているソフト ゆっくりムービーメーカー４様 VOICEBOX様","",2024-11-04 12:00
"【OW2】結局タルレミ・エラのメインロールは何？【オーバーウォッチ2】 #vtuber #ow女子 #切り抜き","https://youtube.com/shorts/MCHSQ58nNPQ",271388,4368,37,"タルレミ・エラ","元配信はこちらから https://www.twitch.tv/tallemi_ella  X https://twitter.com/Tallemi_Ella  OW動画再生リスト https://www.youtube.com/playlist?list=PL4zdLohtRID4gFg8MzAh96njw6TXeCaIq  OWShorts再生リスト https://www.youtube.com/playlist?list=PL4zdLohtRID7288G8RP3uagVzqFxdqT3p","",2025-04-18 18:00
"【OW2】単純な「エイム力」が1番高いゲームはなんだろう【オーバーウォッチ2】 #vtuber #ow女子 #切り抜き","https://youtube.com/shorts/kS10dbGWtVg",293950,4858,129,"タルレミ・エラ","元配信はこちらから https://www.twitch.tv/tallemi_ella  X https://twitter.com/Tallemi_Ella  OW動画再生リスト https://www.youtube.com/playlist?list=PL4zdLohtRID4gFg8MzAh96njw6TXeCaIq  OWShorts再生リスト https://www.youtube.com/playlist?list=PL4zdLohtRID7288G8RP3uagVzqFxdqT3p","",2025-05-04 18:00
"メルトンの強さを評価するta1yo【 OverWatch 2 / ta1yo 切り抜き】#shorts #shorts","https://youtube.com/shorts/kIN5g0UVCDs",318838,2600,100,"【公認】ta1yo 切り抜き放送","メルトンの強さを評価するta1yo【 OverWatch 2 / ta1yo 切り抜き】#shorts #shorts  元配信はta1yoさんのtwichの方でご覧になれます。 ta1yoさんのtwitchはこちら https://www.twitch.tv/ta1yo_tv ta1yoさんのyoutubeはこちら https://www.youtube.com/@ta1yotv  ●ZETA DIVISION様に許可をいただいた上で、規約遵守のもと、ta1yoさんの切り抜き動画を投稿させていただいております。また、ガイドラインに則りアーカイブ終了後48時間経過後に投稿しています。 ●ZETA DIVISION許諾番号：0209","",2025-05-19 19:49
"""스타디움 캐서디 겁나 빠른 석양ㄷㄷㄷ"" #overwatch2 #ow2 #스타디움 #오버워치2","https://youtube.com/shorts/Avl2AMV4Op4",245819,4580,216,"해안비","#overwatch2  #오버워치2 #ow2 #overwatch #오버워치 스타디움 #캐서디","오버워치2, 오버워치, overwatch2, ow2",2025-05-29 07:30
"【OW2】理解ってる野良がいた  #shorts【オーバーウォッチ2】 #overwatch2   #オーバーウォッチ2   #シンメトラ","https://youtube.com/shorts/Q1G73E9vLqA",276984,4060,94,"ラブリーシンメトラ","これは流石に100点ですわ","",2025-04-22 11:15
"【OW2】サポ使って辛い瞬間3選 #オーバーウォッチ2 #overwatch2 #shorts #short","https://youtube.com/shorts/Prb9kp6xLbk",161509,3590,202,"神無月ch","","OW, OW2, オーバーウォッチ, オーバーウォッチ2, 雑談, Overwatch2, Overwatch, ランク, サポート",2025-02-25 16:40
"【OW2】これが4倍窓ってな！！ #genji #ゲンジ  #shorts","https://youtube.com/shorts/yw-jqhCej9M",177846,2355,82,"Utai Channel","#オーバーウォッチ2 #OW2 #overwatch2  【Twitter】https://twitter.com/ow_Utai","",2025-01-30 19:01
"【OW2】オリーサ史上、最高のチームキル【オーバーウォッチ2】#overwatch2 #オーバーウォッチ2 #ow2 #ゲーム実況 #shorts","https://youtube.com/shorts/d3CxJvZa2O4",121543,4835,30,"せつなGAME","【Twitter】→https://twitter.com/setuna_272  ＃オーバーウォッチ２　＃OW2　#ゲーム実況   「面白かった」「また見たいな」と思っていただけたら、チャンネル登録・高評価をよろしくお願いします！ 次回の動画も、ぜひ見てください！  OW2実況シリーズ→https://www.youtube.com/playlist?list=PLGh8hUuQY71Rp8-h7qYfRf6Ed6BwzZhLt チャンネル登録→https://www.youtube.com/@UCi444Yc0_Y6-J3nDIdIq8NQ   【使用させていただいている音源・効果音提供者様】  ・効果音ラボ ・魔王魂 ・甘茶の音楽工房 ・DOVA-SYNDROME ・騒音のない世界 ・ニコニ・コモンズ  曲名　 Spektrem 音楽提供　NoCopyrightSounds 参照　“https://www.youtube.com/watch?v=n4tK7LYFxI0”  曲名　 Elektronomia 音楽提供　NoCopyrightSounds 参照　https://www.youtube.com/watch?v=TW9d8vYrVFQ","ゲーム, ゲーム実況, OW2, オーバーウォッチ2, オーバーウォッチ, おーばーうぉっち, FPS, 最強, ウルト, ウィドウメイカー, ウィドウ, 最速, アナ, D.Va, キリコ, マーシー, ファラ, 検証, ゲンジ, ラマットラ, ソジョーン, シグマ, エコー, リーパー, アプデ, 強化, 無限, ハンゾー, ゼニヤッタ, ゼニ, ラインハルト, ハルト, トレーサー, ドラゴン, ジャンカークイーン, マウガ, ホッグ, ロードホッグ, ルシオ, アッシュ, ジャンクラット, ジャンクラ, バスティオン, ドゥームフィスト, ドゥーム, タレ爺, トールビョーン, OWCS, シンメトラ, イラリー, メイ, 縛り, 禁止, 即終了, 跳ね返し, 木の葉返し, してみた, シリーズ, ショート, ライフウィーバー, オリーサ",2024-10-15 18:00
"【OW2】みんな学生時代に告白とかしてきた？【オーバーウォッチ2】 #vtuber #ow女子 #切り抜き","https://youtube.com/shorts/bzIK3gcEE0I",220064,6384,76,"タルレミ・エラ","元配信はこちらから https://www.twitch.tv/tallemi_ella  X https://twitter.com/Tallemi_Ella  OW動画再生リスト https://www.youtube.com/playlist?list=PL4zdLohtRID4gFg8MzAh96njw6TXeCaIq  OWShorts再生リスト https://www.youtube.com/playlist?list=PL4zdLohtRID7288G8RP3uagVzqFxdqT3p","",2025-04-27 18:00
